"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"vdpt","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201001","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201002","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201003","","79.9 [53.3-93.2]","80.00000","53.00000","93.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201004","","98.0 [87.4-99.7]","98.00000","87.00000","100.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201005","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201006","","93.3 [73.0-98.6]","93.00000","73.00000","99.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201007","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201008","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201009","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201010","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201011","","96.2 [86.0-99.1]","96.00000","86.00000","99.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201501","","90.3 [80.6-95.4]","90.00000","81.00000","95.00000",""
"vdpt","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201502","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201503","","91.6 [78.7-96.9]","92.00000","79.00000","97.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201504","","98.2 [88.0-99.8]","98.00000","88.00000","100.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201505","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201506","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201507","","96.5 [86.3-99.2]","97.00000","86.00000","99.00000",""
"vdpt","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201508","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201509","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201510","","95.5 [71.9-99.4]","95.00000","72.00000","99.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201511","","94.6 [85.9-98.1]","95.00000","86.00000","98.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200601","","82.7 [69.7-90.8]","83.00000","70.00000","91.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200602","","72.4 [54.6-85.1]","72.00000","55.00000","85.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200603","","60.5 [50.4-69.8]","61.00000","50.00000","70.00000",""
"vdpt","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200604","","79.9 [67.0-88.6]","80.00000","67.00000","89.00000",""
"vdpt","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200605","","67.8 [47.4-83.1]","68.00000","47.00000","83.00000",""
"vdpt","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200606","","96.1 [84.7-99.1]","96.00000","85.00000","99.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200607","","64.5 [49.2-77.3]","64.00000","49.00000","77.00000",""
"vdpt","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200608","","61.8 [43.1-77.5]","62.00000","43.00000","78.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200609","","51.0 [29.2-72.4]","51.00000","29.00000","72.00000","Attention - Estimate is based on 25-49 cases."
