"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"itnch","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","","CAFMICS200011","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","","CAFMICS200012","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","","CAFMICS200013","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","","CAFMICS200014","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","CAFMICS200603","","2.3 [0.9-6.3]","2.00000","1.00000","6.00000",""
"itnch","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","CAFMICS200604","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","CAFMICS200604","","26.9 [19.9-35.2]","27.00000","20.00000","35.00000",""
"itnch","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","CAFMICS200605","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","CAFMICS200612","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","CAFMICS200612","","10.6 [7.5-14.9]","11.00000","7.00000","15.00000",""
"itnch","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","CAFMICS200613","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","CAFMICS200613","","3.8 [1.9-7.6]","4.00000","2.00000","8.00000",""
"itnch","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","CAFMICS201001","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","CAFMICS201001","","18.2 [12.7-25.5]","18.00000","13.00000","26.00000",""
"itnch","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","CAFMICS201002","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","CAFMICS201008","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","CAFMICS201009","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","CAFMICS201009","","39.6 [32.3-47.5]","40.00000","32.00000","47.00000",""
