"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","BEVERAGETYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","WPR","FSM","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","WPR","NRU","SA_750_TABLE_WINE","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AMR","NIC","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","WPR","PHL","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","WPR","SLB","SA_500_POPULAR_BEER","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","SWZ","SA_750_TABLE_WINE","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AMR","USA","SA_750_TABLE_WINE","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","TKM","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AMR","ATG","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","BFA","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","CIV","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","SEAR","PRK","SA_750_TABLE_WINE","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","ETH","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","DEU","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AMR","HTI","SA_500_POPULAR_BEER","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","IRL","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EMR","KWT","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","MCO","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","NLD","SA_500_POPULAR_BEER","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EMR","PAK","SA_750_TABLE_WINE","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EMR","SAU","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EMR","SDN","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","UKR","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EMR","YEM","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","MDA","SA_750_TABLE_WINE","7.54","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","AGO","SA_750_POPULAR_IMPORTED_SPIRITS","7.34","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","SEAR","BGD","SA_750_POPULAR_IMPORTED_SPIRITS","48.85","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","BEN","SA_750_TABLE_WINE","1.73","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","BEN","SA_750_POPULAR_LOCAL_SPIRITS","1.44","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AMR","BRA","SA_500_POPULAR_BEER","1.08","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AMR","BRA","SA_750_POPULAR_LOCAL_SPIRITS","1.76","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","CAF","SA_750_POPULAR_IMPORTED_SPIRITS","28.78","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","COM","SA_750_POPULAR_IMPORTED_SPIRITS","115.11","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","COG","SA_500_POPULAR_BEER","0.51","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","HRV","SA_750_TABLE_WINE","4.28","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","COD","SA_500_POPULAR_BEER","0.91","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AMR","DOM","SA_750_POPULAR_LOCAL_SPIRITS","3.84","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AMR","DOM","SA_750_POPULAR_IMPORTED_SPIRITS","6.39","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","EST","SA_750_POPULAR_LOCAL_SPIRITS","12.02","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","GRC","SA_750_TABLE_WINE","9.44","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","GRC","SA_750_POPULAR_LOCAL_SPIRITS","22.25","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","GNB","SA_750_TABLE_WINE","1.44","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","HUN","SA_750_POPULAR_LOCAL_SPIRITS","16.53","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","ISL","SA_500_POPULAR_BEER","2.79","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","WPR","KIR","SA_500_POPULAR_BEER","3.89","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","WPR","KIR","SA_750_TABLE_WINE","10.08","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","LTU","SA_750_POPULAR_IMPORTED_SPIRITS","14.09","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","LUX","SA_750_POPULAR_IMPORTED_SPIRITS","11.54","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_750_TABLE_WINE","2.17","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_750_POPULAR_IMPORTED_SPIRITS","30.67","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","SEAR","NPL","SA_500_POPULAR_BEER","1.89","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AMR","NIC","SA_750_POPULAR_LOCAL_SPIRITS","2.97","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AMR","PRY","SA_750_POPULAR_IMPORTED_SPIRITS","12.39","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","PRT","SA_750_POPULAR_IMPORTED_SPIRITS","8.48","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","RWA","SA_750_TABLE_WINE","0.94","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","RWA","SA_750_POPULAR_LOCAL_SPIRITS","13.29","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_750_TABLE_WINE","1.63","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","SEN","SA_750_POPULAR_IMPORTED_SPIRITS","2.59","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","SRB","SA_500_POPULAR_BEER","4.01","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","SVN","SA_750_POPULAR_IMPORTED_SPIRITS","21.18","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","SEAR","LKA","SA_750_TABLE_WINE","11.21","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EMR","SYR","SA_750_TABLE_WINE","1.87","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EMR","SYR","SA_750_POPULAR_LOCAL_SPIRITS","1.87","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","TUR","SA_500_POPULAR_BEER","1.41","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","WPR","VNM","SA_750_POPULAR_LOCAL_SPIRITS","2.99","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","SRB","SA_750_POPULAR_IMPORTED_SPIRITS","6.42","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","SWE","SA_750_POPULAR_IMPORTED_SPIRITS","32.34","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AMR","BHS","SA_750_TABLE_WINE","6","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","BEN","SA_500_POPULAR_BEER","0.8","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","WPR","LAO","SA_750_TABLE_WINE","27.5","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","LVA","SA_500_POPULAR_BEER","0.9","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AMR","PRY","SA_750_TABLE_WINE","2.2","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","SEAR","LKA","SA_500_POPULAR_BEER","1.2","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","SEAR","BGD","SA_750_POPULAR_LOCAL_SPIRITS","18.33","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","SEAR","BTN","SA_750_POPULAR_IMPORTED_SPIRITS","22.9","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","LSO","SA_750_TABLE_WINE","4.89","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","MWI","SA_500_POPULAR_BEER","1.4","","","",""
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","BEL","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AMR","BLZ","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AMR","CUB","SA_500_POPULAR_BEER","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","CYP","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","GEO","SA_750_TABLE_WINE","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","GEO","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","WPR","JPN","SA_750_TABLE_WINE","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","WPR","JPN","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_500_POPULAR_BEER","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","WPR","MHL","SA_500_POPULAR_BEER","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","NLD","SA_750_TABLE_WINE","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","NLD","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","WPR","WSM","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EMR","SAU","SA_500_POPULAR_BEER","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_750_TABLE_WINE","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EMR","TUN","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","WPR","TUV","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","SVK","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AMR","COL","SA_750_TABLE_WINE","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AMR","COL","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EMR","DJI","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AMR","ECU","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","GIN","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AMR","GUY","SA_750_TABLE_WINE","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EMR","JOR","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EMR","JOR","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","MLI","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","AFR","MRT","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","WPR","NZL","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EMR","OMN","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","WPR","SLB","SA_750_TABLE_WINE","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","WPR","SLB","SA_750_POPULAR_LOCAL_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","UZB","SA_500_POPULAR_BEER","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","WPR","VUT","SA_750_POPULAR_IMPORTED_SPIRITS","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EMR","YEM","SA_500_POPULAR_BEER","","","","","missing data"
"SA_0000001523_ARCHIVED","PUBLISHED","2012","EUR","MDA","SA_500_POPULAR_BEER","1.06","","","",""
