"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"obesewm","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","","CMRDHS199803","9.0 [6.0-13.3]","9.01063","6.02914","13.25848",""
"obesewm","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","","CMRDHS199804","4.5 [2.6-7.8]","4.50772","2.57557","7.77370",""
"obesewm","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","CMRMICS201405","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","CMRMICS201406","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","CODDHS200711","3.5 [1.5-7.9]","3.48097","1.49928","7.87263",""
"obesewm","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","DZAMICS201204","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","DZAMICS201205","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","DZAMICS201206","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","DZAMICS201207","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","ECURHS199405","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","ECURHS199406","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","ECURHS199407","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","ECURHS199408","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","","ECURHS200404","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2012","AFR","GAB","","","","GABDHS201205","8.9 [5.8-13.3]","8.85668","5.78784","13.32260",""
"obesewm","EQ_DHS","PUBLISHED","2012","AFR","GAB","","","","GABDHS201207","20.9 [15.3-27.9]","20.89900","15.27359","27.91372",""
"obesewm","EQ_DHS","PUBLISHED","2012","AFR","GAB","","","","GABDHS201208","10.1 [7.2-14.0]","10.11265","7.20893","14.00940",""
"obesewm","EQ_DHS","PUBLISHED","2012","AFR","GAB","","","","GABDHS201209","11.4 [7.9-16.0]","11.37699","7.94547","16.03241",""
"obesewm","EQ_DHS","PUBLISHED","2012","AFR","GIN","","","","GINDHS201208","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2012","AFR","GIN","","","","GINDHS201208","2.0 [1.2-3.4]","2.02474","1.20909","3.37183",""
"obesewm","EQ_MICS","PUBLISHED","2014","AFR","GNB","","","","GNBMICS201404","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","AFR","GNB","","","","GNBMICS201405","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","AFR","GNB","","","","GNBMICS201406","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","AFR","GNB","","","","GNBMICS201407","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2002","AMR","GTM","","","","GTMRHS200201","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"obesewm","EQ_RHS","PUBLISHED","2002","AMR","GTM","","","","GTMRHS200202","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"obesewm","EQ_RHS","PUBLISHED","2002","AMR","GTM","","","","GTMRHS200203","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"obesewm","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","","GTMRHS200801","22.2 [19.8-24.8]","22.19194","19.78500","24.80115",""
"obesewm","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","","GTMRHS200802","12.3 [10.2-14.7]","12.28840","10.23866","14.68138",""
"obesewm","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","","GTMRHS200803","18.1 [16.4-19.9]","18.06290","16.35337","19.90860",""
"obesewm","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","","GTMRHS200804","16.2 [14.3-18.3]","16.19668","14.26395","18.33528",""
"obesewm","EQ_DHS","PUBLISHED","2014","AMR","GTM","","","","GTMDHS201402","15.0 [13.0-17.4]","15.03867","12.95456","17.39109",""
"obesewm","EQ_DHS","PUBLISHED","2014","AMR","GTM","","","","GTMDHS201403","21.5 [19.4-23.8]","21.53721","19.42732","23.80854",""
"obesewm","EQ_DHS","PUBLISHED","2014","AMR","GTM","","","","GTMDHS201404","18.1 [16.4-20.1]","18.13995","16.36414","20.06225",""
"obesewm","EQ_DHS","PUBLISHED","2014","AMR","GTM","","","","GTMDHS201406","17.6 [16.2-19.0]","17.57073","16.24579","18.97924",""
"obesewm","EQ_MICS","PUBLISHED","2014","AMR","GUY","","","","GUYMICS201401","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","AMR","GUY","","","","GUYMICS201402","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","AMR","GUY","","","","GUYMICS201403","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","AMR","GUY","","","","GUYMICS201404","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","AMR","GUY","","","","GUYMICS201405","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2005","AMR","HND","","","","HNDDHS200501","23.9 [21.0-27.1]","23.88017","20.95423","27.07472",""
"obesewm","EQ_DHS","PUBLISHED","2005","AMR","HND","","","","HNDDHS200502","26.3 [23.3-29.6]","26.29433","23.27654","29.55267",""
"obesewm","EQ_DHS","PUBLISHED","2005","AMR","HND","","","","HNDDHS200504","9.8 [7.8-12.2]","9.78449","7.83226","12.15913",""
"obesewm","EQ_DHS","PUBLISHED","2005","AMR","HND","","","","HNDDHS200505","25.0 [23.1-27.0]","25.02776","23.12173","27.03567",""
"obesewm","EQ_DHS","PUBLISHED","2011","AMR","HND","","","","HNDDHS201101","27.7 [24.8-30.8]","27.65570","24.76024","30.75136",""
"obesewm","EQ_DHS","PUBLISHED","2011","AMR","HND","","","","HNDDHS201102","24.6 [21.6-28.0]","24.64382","21.59195","27.97315",""
"obesewm","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","","","KAZMICS201510","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","","","KAZMICS201511","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","","","KAZMICS201512","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","","","KAZMICS201513","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201015","1.6 [0.7-3.8]","1.59051","0.65931","3.78676",""
"obesewm","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201016","0.7 [0.2-2.3]","0.65366","0.18646","2.26486",""
"obesewm","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201017","1.3 [0.6-2.9]","1.32307","0.60558","2.86612",""
"obesewm","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201018","0.7 [0.3-1.8]","0.73493","0.30314","1.77083",""
"obesewm","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201019","0.5 [0.2-1.3]","0.51422","0.20257","1.29913",""
"obesewm","EQ_DHS","PUBLISHED","2009","AFR","LSO","","","","LSODHS200906","15.8 [10.2-23.6]","15.77042","10.20709","23.57007",""
"obesewm","EQ_DHS","PUBLISHED","2009","AFR","LSO","","","","LSODHS200908","14.0 [9.9-19.4]","13.98680","9.92006","19.36235",""
"obesewm","EQ_DHS","PUBLISHED","2015","SEAR","MMR","","","","MMRDHS201501","7.2 [5.6-9.2]","7.19656","5.61747","9.17637",""
"obesewm","EQ_DHS","PUBLISHED","2015","SEAR","MMR","","","","MMRDHS201502","5.0 [3.4-7.1]","4.95202","3.42491","7.10991",""
"obesewm","EQ_DHS","PUBLISHED","2015","SEAR","MMR","","","","MMRDHS201515","5.8 [4.3-7.9]","5.82687","4.27541","7.89488",""
"obesewm","EQ_DHS","PUBLISHED","1997","AFR","MOZ","","","","MOZDHS199704","1.5 [0.3-7.8]","1.53556","0.28838","7.75694",""
"obesewm","EQ_DHS","PUBLISHED","1998","AFR","NER","","","","NERDHS199804","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2001","AMR","NIC","","","","NICDHS200115","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2001","AMR","NIC","","","","NICDHS200116","13.2 [10.5-16.4]","13.16998","10.52633","16.35622",""
"obesewm","EQ_DHS","PUBLISHED","2001","AMR","NIC","","","","NICDHS200117","16.5 [13.7-19.7]","16.48199","13.69532","19.70621",""
"obesewm","EQ_RHS","PUBLISHED","2006","AMR","NIC","","","","NICRHS200601","22.6 [21.2-24.1]","22.61062","21.22198","24.06237",""
"obesewm","EQ_RHS","PUBLISHED","2006","AMR","NIC","","","","NICRHS200602","14.4 [13.0-15.9]","14.37212","12.99232","15.87171",""
"obesewm","EQ_RHS","PUBLISHED","2006","AMR","NIC","","","","NICRHS200603","19.9 [17.9-22.1]","19.88853","17.88615","22.05487",""
"obesewm","EQ_MICS","PUBLISHED","2013","AMR","PAN","","","","PANMICS201302","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2013","AMR","PAN","","","","PANMICS201303","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2013","AMR","PAN","","","","PANMICS201304","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2013","AMR","PAN","","","","PANMICS201308","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2013","AMR","PAN","","","","PANMICS201311","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1995","AMR","PRY","","","","PRYRHS199503","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1995","AMR","PRY","","","","PRYRHS199504","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1998","AMR","PRY","","","","PRYRHS199801","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","EMR","SDN","","","","SDNMICS201415","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","EMR","SDN","","","","SDNMICS201416","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","EMR","SDN","","","","SDNMICS201417","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","EMR","SDN","","","","SDNMICS201418","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2012","AFR","SEN","","","","SENDHS201207","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1993","AMR","SLV","","","","SLVRHS199301","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1993","AMR","SLV","","","","SLVRHS199303","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1993","AMR","SLV","","","","SLVRHS199304","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1993","AMR","SLV","","","","SLVRHS199305","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","SLVRHS199804","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","SLVRHS199805","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","SLVRHS199806","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","SLVRHS199807","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","SLVRHS200207","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","SLVRHS200208","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","SLVRHS200209","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","SLVRHS200210","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","SLVRHS200809","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","SLVRHS200810","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","SLVRHS200811","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","SLVRHS200812","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","SLVRHS200813","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","AMR","SLV","","","","SLVMICS201403","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201004","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","1998","AFR","TGO","","","","TGODHS199801","9.3 [6.7-12.8]","9.26299","6.65573","12.75205",""
"obesewm","EQ_DHS","PUBLISHED","1998","AFR","TGO","","","","TGODHS199801","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2015","EUR","TKM","","","","TKMMICS201502","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2015","EUR","TKM","","","","TKMMICS201503","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2015","EUR","TKM","","","","TKMMICS201504","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2015","EUR","TKM","","","","TKMMICS201505","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2015","AFR","TZA","","","","TZADHS201502","10.2 [7.0-14.8]","10.23365","6.96936","14.78389",""
"obesewm","EQ_DHS","PUBLISHED","2015","AFR","TZA","","","","TZADHS201503","19.9 [14.4-26.9]","19.89331","14.35056","26.90440",""
"obesewm","EQ_MICS","PUBLISHED","2012","AMR","URY","","","","URYMICS201201","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","1997","AMR","NIC","","","","NICDHS199812","16.1 [12.7-20.3]","16.14786","12.73368","20.26488",""
"obesewm","EQ_DHS","PUBLISHED","1997","AMR","NIC","","","","NICDHS199808","8.8 [6.9-11.1]","8.79713","6.94105","11.09038",""
"obesewm","EQ_DHS","PUBLISHED","1997","AMR","NIC","","","","NICDHS199807","10.1 [8.4-12.1]","10.07371","8.38089","12.06343",""
"obesewm","EQ_DHS","PUBLISHED","1997","AMR","NIC","","","","NICDHS199811","13.9 [11.3-16.9]","13.89397","11.33639","16.91845",""
"obesewm","EQ_DHS","PUBLISHED","1997","AMR","NIC","","URB","","","16.0 [15.1-17.1]","16.04568","15.05019","17.09376",""
"obesewm","EQ_DHS","PUBLISHED","1997","AMR","NIC","SHLM","","","","11.8 [10.7-13.0]","11.82798","10.71493","13.03976",""
"obesewm","EQ_DHS","PUBLISHED","1997","AMR","NIC","","","","NICDHS199805","16.1 [14.5-17.7]","16.07884","14.54474","17.74116",""
"obesewm","EQ_DHS","PUBLISHED","1997","AMR","NIC","PRLM","","","","15.3 [14.1-16.7]","15.33766","14.07890","16.68711",""
"obesewm","EQ_DHS","PUBLISHED","1997","AMR","NIC","","","","NICDHS199815","10.9 [8.2-14.3]","10.89744","8.22040","14.31034",""
"obesewm","EQ_DHS","PUBLISHED","1997","AMR","NIC","","","WQ2","","10.6 [9.3-12.0]","10.59771","9.34017","12.00216",""
"obesewm","EQ_DHS","PUBLISHED","1997","AMR","NIC","","","WQ5","","17.5 [15.9-19.4]","17.53437","15.85416","19.35169",""
"obesewm","EQ_DHS","PUBLISHED","1997","AFR","MOZ","","","","MOZDHS199710","4.4 [1.0-17.1]","4.41388","1.02370","17.09252",""
"obesewm","EQ_DHS","PUBLISHED","2003","AFR","MOZ","","","","MOZDHS200304","1.6 [0.8-3.2]","1.61921","0.80511","3.22970",""
"obesewm","EQ_MICS","PUBLISHED","2008","AFR","MOZ","","","","MOZMICS200810","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2008","AFR","MOZ","","","","MOZMICS200801","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2003","AFR","MOZ","","","","MOZDHS200302","1.0 [0.3-3.6]","1.02056","0.28167","3.62721",""
"obesewm","EQ_DHS","PUBLISHED","2003","AFR","MOZ","","","","MOZDHS200303","2.5 [1.3-4.7]","2.48078","1.28403","4.73937",""
"obesewm","EQ_DHS","PUBLISHED","2003","AFR","MOZ","","","","MOZDHS200305","1.7 [1.0-2.6]","1.65210","1.04519","2.60215",""
"obesewm","EQ_DHS","PUBLISHED","1997","AFR","MOZ","","","","MOZDHS199706","0.8 [0.2-2.9]","0.81083","0.22179","2.91850",""
"obesewm","EQ_DHS","PUBLISHED","1997","AFR","MOZ","","","","MOZDHS199707","1.4 [0.4-4.4]","1.35084","0.40823","4.37438",""
"obesewm","EQ_DHS","PUBLISHED","2011","AFR","MOZ","","","","MOZDHS201108","6.3 [4.4-8.9]","6.25436","4.35438","8.90618",""
"obesewm","EQ_DHS","PUBLISHED","2011","AFR","MOZ","","","","MOZDHS201109","5.0 [3.6-6.9]","5.00082","3.61068","6.88791",""
"obesewm","EQ_MICS","PUBLISHED","2011","AFR","MRT","","","","MRTMICS201103","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","AFR","MRT","","","","MRTMICS201105","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2007","AFR","MRT","","","","MRTMICS200707","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","AFR","MRT","","","","MRTMICS201109","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2007","AFR","MRT","","","","MRTMICS200712","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","AFR","MRT","","","","MRTMICS201102","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2004","AFR","MWI","","","","MWIDHS200401","3.4 [2.4-4.9]","3.41831","2.36973","4.90754",""
"obesewm","EQ_MICS","PUBLISHED","2014","EMR","SDN","","","","SDNMICS201401","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2010","AFR","MWI","","","","MWIDHS201003","3.9 [3.1-4.8]","3.86978","3.10694","4.81063",""
"obesewm","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","","MWIMICS201301","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","","MWIMICS201305","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","","MWIMICS201308","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","","MWIMICS201312","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","","MWIMICS201316","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","","MWIMICS201319","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","","MWIMICS201323","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","","MWIMICS201327","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","","MWIMICS201330","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2013","AFR","NAM","","","","NAMDHS201301","11.8 [8.3-16.5]","11.75377","8.25884","16.46227",""
"obesewm","EQ_DHS","PUBLISHED","2000","AFR","NAM","","","","NAMDHS200003","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2000","AFR","NAM","","","","NAMDHS200004","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2000","AFR","NAM","","","","NAMDHS200006","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2006","AFR","NAM","","","","NAMDHS200610","4.1 [3.0-5.5]","4.06331","2.96281","5.54921",""
"obesewm","EQ_DHS","PUBLISHED","2013","AFR","NAM","","","","NAMDHS201311","10.1 [7.3-13.7]","10.08269","7.32089","13.73200",""
"obesewm","EQ_DHS","PUBLISHED","2006","AFR","NAM","","","","NAMDHS200605","5.0 [3.5-7.1]","4.98121","3.46777","7.10654",""
"obesewm","EQ_DHS","PUBLISHED","2006","AFR","NAM","","","","NAMDHS200607","15.1 [10.9-20.6]","15.12685","10.91209","20.59325",""
"obesewm","EQ_DHS","PUBLISHED","2013","AFR","NAM","","","","NAMDHS201308","4.4 [2.8-7.1]","4.43656","2.76194","7.05288",""
"obesewm","EQ_DHS","PUBLISHED","1998","AFR","NER","","","","NERDHS199804","1.2 [0.6-2.2]","1.15008","0.60161","2.18756",""
"obesewm","EQ_DHS","PUBLISHED","2012","AFR","NER","","","","NERDHS201201","9.8 [6.5-14.7]","9.84320","6.48752","14.66245",""
"obesewm","EQ_DHS","PUBLISHED","2006","AFR","NER","","","","NERDHS200603","1.9 [1.1-3.3]","1.92066","1.12219","3.26847",""
"obesewm","EQ_DHS","PUBLISHED","2006","AFR","NER","","","","NERDHS200605","2.0 [1.2-3.3]","1.99700","1.21472","3.26642",""
"obesewm","EQ_DHS","PUBLISHED","2006","AFR","NER","","","","NERDHS200608","14.4 [11.8-17.6]","14.44125","11.79035","17.56946",""
"obesewm","EQ_DHS","PUBLISHED","2012","AFR","NER","","","","NERDHS201206","3.4 [2.1-5.6]","3.44600","2.11477","5.56756",""
"obesewm","EQ_DHS","PUBLISHED","1999","AFR","NGA","","","","NGADHS199904","5.4 [3.6-8.0]","5.36200","3.55455","8.01217",""
"obesewm","EQ_DHS","PUBLISHED","2003","AFR","NGA","","","","NGADHS200302","3.7 [2.6-5.3]","3.71991","2.59344","5.30901",""
"obesewm","EQ_MICS","PUBLISHED","2006","EMR","SOM","","","","SOMMICS200602","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2013","AFR","NGA","","","","NGADHS201303","3.6 [2.9-4.4]","3.58811","2.92739","4.39120",""
"obesewm","EQ_DHS","PUBLISHED","2013","AFR","NGA","","","","NGADHS201304","9.5 [8.0-11.2]","9.47309","7.96986","11.22528",""
"obesewm","EQ_DHS","PUBLISHED","2013","AFR","NGA","","","","NGADHS201305","10.3 [8.8-12.0]","10.28437","8.81972","11.96033",""
"obesewm","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","NGAMICS201102","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","NGAMICS200705","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","NGAMICS201106","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","NGAMICS201108","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","NGAMICS201112","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","NGAMICS201114","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","NGAMICS200718","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","NGAMICS200720","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","NGAMICS201121","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","NGAMICS201123","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","NGAMICS201125","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","NGAMICS200727","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","NGAMICS200729","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","NGAMICS200731","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","NGAMICS200733","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","NGAMICS200735","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","NGAMICS200737","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","NGAMICS201131","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2001","AMR","NIC","","","","NICDHS200107","9.0 [6.7-12.0]","9.04523","6.74634","12.02646",""
"obesewm","EQ_DHS","PUBLISHED","2001","AMR","NIC","","","","NICDHS200109","23.8 [21.5-26.3]","23.80251","21.51624","26.25045",""
"obesewm","EQ_DHS","PUBLISHED","2001","AMR","NIC","","","","NICDHS200111","15.3 [12.9-18.0]","15.28662","12.88030","18.04936",""
"obesewm","EQ_DHS","PUBLISHED","2006","SEAR","NPL","","","","NPLDHS200601","1.1 [0.7-1.6]","1.08024","0.73185","1.59184",""
"obesewm","EQ_DHS","PUBLISHED","1996","SEAR","NPL","","","","NPLDHS199603","0.1 [0.0-0.9]","0.11921","0.01580","0.89315",""
"obesewm","EQ_DHS","PUBLISHED","1996","SEAR","NPL","","","","NPLDHS199605","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"obesewm","EQ_DHS","PUBLISHED","2011","SEAR","NPL","","","","NPLDHS201103","2.3 [1.7-3.2]","2.30377","1.65161","3.20504",""
"obesewm","EQ_MICS","PUBLISHED","2010","SEAR","NPL","","","","NPLMICS201004","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","SEAR","NPL","","","","NPLMICS201405","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","SEAR","NPL","","","","NPLMICS201409","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","SEAR","NPL","","","","NPLMICS201412","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2006","EMR","PAK","","","","PAKDHS200601","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2006","EMR","PAK","","","","PAKDHS200603","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2012","EMR","PAK","","","","PAKDHS201203","16.4 [13.0-20.6]","16.43108","12.95201","20.62327",""
"obesewm","EQ_MICS","PUBLISHED","2013","AMR","PAN","","","","PANMICS201305","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2013","AMR","PAN","","","","PANMICS201310","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2004","AMR","PER","","","","PERDHS200401","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2008","AMR","PER","","","","PERDHS200801","9.6 [7.7-11.9]","9.62874","7.72256","11.94452",""
"obesewm","EQ_DHS","PUBLISHED","2012","AMR","PER","","","","PERDHS201201","12.5 [10.5-14.9]","12.52673","10.51631","14.85767",""
"obesewm","EQ_DHS","PUBLISHED","2004","AMR","PER","","","","PERDHS200402","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2008","AMR","PER","","","","PERDHS200802","14.2 [10.1-19.6]","14.20525","10.10061","19.61399",""
"obesewm","EQ_DHS","PUBLISHED","2012","AMR","PER","","","","PERDHS201202","16.7 [14.5-19.2]","16.70174","14.50091","19.16173",""
"obesewm","EQ_DHS","PUBLISHED","2004","AMR","PER","","","","PERDHS200403","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2008","AMR","PER","","","","PERDHS200803","10.0 [7.3-13.5]","9.97190","7.31535","13.45315",""
"obesewm","EQ_DHS","PUBLISHED","2012","AMR","PER","","","","PERDHS201203","11.7 [9.4-14.5]","11.69261","9.38584","14.47574",""
"obesewm","EQ_DHS","PUBLISHED","2004","AMR","PER","","","","PERDHS200404","No data","","","","Not available."
