"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","COUNTRY","SEX","ENVCAUSE","Display Value","Numeric","Low","High","Comments"
"SDGAIRBOD","PUBLISHED","2016","AMR","","VCT","FMLE","ENVCAUSE113","22[ 16–29]","22.14602","15.51720","29.22221",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","VCT","MLE","ENVCAUSE113","23[ 17–29]","22.75240","17.21528","28.68173",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","VEN","BTSX","ENVCAUSE113","16[ 12–19]","15.56427","11.96539","19.34961",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","VEN","FMLE","ENVCAUSE113","12[ 8–15]","11.62553","8.45346","15.05528",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","VNM","BTSX","ENVCAUSE113","18[ 14–22]","18.11797","14.29972","22.28635",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","YEM","FMLE","ENVCAUSE039","25[ 20–30]","25.21964","19.81984","30.05037",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","YEM","MLE","ENVCAUSE039","21[ 17–25]","20.89976","16.50129","24.93286",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ZAF","BTSX","ENVCAUSE039","22[ 16–28]","21.86569","16.19138","27.88664",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ZAF","FMLE","ENVCAUSE039","19[ 14–24]","19.09336","14.24252","24.25252",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ZAF","MLE","ENVCAUSE039","25[ 18–32]","24.74056","18.35697","31.76480",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ZAF","MLE","ENVCAUSE114","10[ 8–12]","9.97130","7.84757","12.16696",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ZMB","BTSX","ENVCAUSE039","39[ 33–44]","38.89901","32.76876","44.00656",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ZMB","FMLE","ENVCAUSE039","38[ 32–42]","37.57507","31.87105","42.44978",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ZMB","MLE","ENVCAUSE039","40[ 34–46]","40.24327","33.60370","45.78016",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ZMB","FMLE","ENVCAUSE114","9[ 8–10]","9.11446","7.79079","10.45413",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ZMB","MLE","ENVCAUSE114","6[ 5–7]","6.09924","5.23300","6.97968",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ZWE","BTSX","ENVCAUSE039","39[ 32–45]","39.01242","32.29024","44.93824",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ZWE","FMLE","ENVCAUSE039","38[ 32–44]","38.49903","31.85067","44.30635",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ZWE","MLE","ENVCAUSE068","1[ 1–1]","1.00324","0.72048","1.26518",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ZWE","BTSX","ENVCAUSE114","8[ 7–10]","8.27265","7.06530","9.64174",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ZWE","FMLE","ENVCAUSE114","10[ 9–12]","10.27016","8.70433","11.99720",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ZWE","MLE","ENVCAUSE114","6[ 5–7]","6.16836","5.25593","7.20713",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","AFG","BTSX","ENVCAUSE000","95[ 85–104]","95.11510","85.12387","104.25780",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ALB","MLE","ENVCAUSE000","118[ 81–164]","117.64559","80.81326","164.30812",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ALB","BTSX","ENVCAUSE118","7[ 4–11]","6.86138","3.83780","10.65202",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ALB","FMLE","ENVCAUSE118","5[ 3–8]","5.06581","2.81775","7.82585",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ALB","MLE","ENVCAUSE118","9[ 4–14]","8.62174","4.33797","14.29101",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","ARG","BTSX","ENVCAUSE000","37[ 28–49]","36.95279","27.61931","48.95986",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","ARG","FMLE","ENVCAUSE000","35[ 26–48]","35.13351","25.64368","47.82595",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","ARG","MLE","ENVCAUSE000","39[ 30–51]","38.85258","29.56511","50.58364",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","ARG","BTSX","ENVCAUSE118","7[ 3–12]","6.94546","3.05749","11.97515",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","ARG","FMLE","ENVCAUSE118","7[ 3–11]","6.71678","2.94146","11.36188",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","ATG","MLE","ENVCAUSE118","3[ 1–5]","2.87178","1.40791","4.56753",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","AUS","BTSX","ENVCAUSE000","17[ 12–24]","16.83212","11.83315","23.67769",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","AUS","FMLE","ENVCAUSE000","16[ 11–24]","15.87417","10.60602","23.72301",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","AUS","MLE","ENVCAUSE000","18[ 13–24]","17.79685","12.87912","23.58930",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","AZE","FMLE","ENVCAUSE118","3[ 2–6]","3.36862","1.61138","5.57799",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","AZE","MLE","ENVCAUSE118","3[ 2–5]","3.28718","1.53627","5.45591",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","BDI","BTSX","ENVCAUSE000","100[ 91–109]","100.23255","90.84059","108.76655",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","BDI","FMLE","ENVCAUSE000","98[ 89–106]","97.90919","88.76305","105.97150",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","BEN","BTSX","ENVCAUSE118","8[ 6–10]","8.14150","6.26797","9.58325",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","BEN","FMLE","ENVCAUSE118","9[ 7–10]","9.09154","7.38643","10.32808",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","BEN","MLE","ENVCAUSE118","7[ 4–9]","7.18605","3.96382","9.39219",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","BFA","BTSX","ENVCAUSE000","93[ 84–101]","92.70708","83.72483","101.08655",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","BGR","FMLE","ENVCAUSE000","129[ 89–218]","128.97499","89.39142","218.05690",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","BGR","MLE","ENVCAUSE000","153[ 116–249]","152.74619","115.52364","249.04666",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","BGR","BTSX","ENVCAUSE118","12[ 5–21]","11.56994","5.14896","21.42540",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","BGR","FMLE","ENVCAUSE118","9[ 4–17]","8.75749","3.83264","17.09956",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","BGR","MLE","ENVCAUSE118","15[ 7–27]","14.54236","6.54321","27.08789",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","BIH","BTSX","ENVCAUSE000","159[ 117–204]","159.33101","116.57924","204.17480",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","BIH","FMLE","ENVCAUSE000","151[ 109–197]","151.33424","108.54692","197.46719",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","BIH","MLE","ENVCAUSE000","168[ 122–213]","167.57574","122.04880","213.20009",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","BIH","BTSX","ENVCAUSE118","16[ 10–21]","15.83344","9.88179","21.46330",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","BLZ","MLE","ENVCAUSE118","5[ 3–7]","4.76690","2.63101","7.23313",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","BOL","BTSX","ENVCAUSE000","55[ 46–65]","55.19770","46.28296","65.46598",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","BOL","FMLE","ENVCAUSE000","52[ 43–62]","51.79408","43.03995","61.64031",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","BOL","MLE","ENVCAUSE000","59[ 49–69]","58.60221","48.72998","69.45482",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","BRB","BTSX","ENVCAUSE118","4[ 2–6]","3.99692","2.16280","6.28386",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","BRB","FMLE","ENVCAUSE118","3[ 2–5]","2.99509","1.62555","4.69104",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","BRB","MLE","ENVCAUSE118","5[ 3–8]","5.08682","2.73313","7.99861",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","BRN","BTSX","ENVCAUSE000","9[ 6–11]","8.51677","6.15153","11.20092",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","BRN","FMLE","ENVCAUSE000","7[ 5–10]","7.31958","5.10823","9.79226",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","BWA","MLE","ENVCAUSE000","53[ 42–65]","53.18371","41.68764","64.96159",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","BWA","BTSX","ENVCAUSE118","8[ 5–11]","7.81982","5.09416","10.55421",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","BWA","FMLE","ENVCAUSE118","6[ 4–8]","6.06440","4.10187","7.84307",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","BWA","MLE","ENVCAUSE118","10[ 5–14]","9.61652","5.10656","14.35326",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","CHE","FMLE","ENVCAUSE000","25[ 17–35]","24.58186","16.75246","34.85444",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","CHE","MLE","ENVCAUSE000","26[ 19–33]","25.90968","19.29459","33.24892",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","CHE","BTSX","ENVCAUSE118","4[ 1–7]","3.90432","1.36228","7.19291",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","CHE","FMLE","ENVCAUSE118","4[ 1–7]","3.56120","1.24256","6.56078",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","CIV","BTSX","ENVCAUSE000","144[ 127–160]","143.66878","127.10696","159.60182",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","CIV","FMLE","ENVCAUSE000","130[ 116–144]","130.12506","115.91193","143.58340",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","CIV","MLE","ENVCAUSE000","157[ 138–176]","156.85216","137.83011","175.76324",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","CIV","BTSX","ENVCAUSE118","9[ 6–11]","8.62446","6.05145","10.50219",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","COD","FMLE","ENVCAUSE118","8[ 6–9]","8.03996","6.49806","9.14888",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","COD","MLE","ENVCAUSE118","5[ 3–7]","5.19205","2.90596","6.76654",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","COG","BTSX","ENVCAUSE000","73[ 65–80]","72.79668","64.83009","80.29886",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","COG","FMLE","ENVCAUSE000","80[ 71–88]","79.64481","71.02303","87.63442",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","COL","BTSX","ENVCAUSE118","5[ 3–8]","4.97124","2.78112","7.50870",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","COL","FMLE","ENVCAUSE118","5[ 3–7]","4.85948","2.72149","7.32743",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","COL","MLE","ENVCAUSE118","5[ 3–8]","5.08642","2.53952","7.98300",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","COM","BTSX","ENVCAUSE000","94[ 84–102]","93.66477","84.20641","102.45909",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","CRI","MLE","ENVCAUSE000","30[ 24–38]","30.22783","24.16073","37.53178",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","CRI","BTSX","ENVCAUSE118","5[ 3–8]","5.33770","2.79095","8.21482",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","CRI","FMLE","ENVCAUSE118","5[ 3–8]","5.32539","2.92518","8.11607",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","CRI","MLE","ENVCAUSE118","5[ 3–8]","5.35000","2.72434","8.49331",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","CZE","BTSX","ENVCAUSE000","64[ 49–88]","64.29868","48.66384","88.32484",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","CZE","FMLE","ENVCAUSE000","60[ 43–84]","59.99029","42.67734","84.01598",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","CZE","MLE","ENVCAUSE000","69[ 54–92]","68.75610","53.70916","91.90397",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","CZE","BTSX","ENVCAUSE118","7[ 3–11]","6.51519","3.04643","10.90981",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","CZE","FMLE","ENVCAUSE118","5[ 2–9]","5.22050","2.44418","8.84272",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","DJI","MLE","ENVCAUSE118","8[ 4–10]","7.80840","4.44205","10.18774",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","DOM","FMLE","ENVCAUSE118","2[ 1–3]","2.23977","1.28857","3.28777",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","DOM","MLE","ENVCAUSE118","2[ 1–4]","2.46808","1.20388","3.88809",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","DZA","BTSX","ENVCAUSE000","40[ 31–70]","40.33154","31.34379","69.99603",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","DZA","FMLE","ENVCAUSE000","38[ 29–67]","37.56389","28.65173","66.80206",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","EGY","BTSX","ENVCAUSE118","7[ 4–10]","6.65693","4.39094","9.58046",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","EGY","FMLE","ENVCAUSE118","5[ 4–8]","5.47222","3.58686","8.08637",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","EGY","MLE","ENVCAUSE118","8[ 5–11]","7.81541","5.15012","11.16092",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ERI","BTSX","ENVCAUSE000","95[ 83–105]","95.46869","83.18432","105.41946",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","EST","FMLE","ENVCAUSE000","61[ 32–106]","60.63979","32.12258","106.32291",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","EST","MLE","ENVCAUSE000","59[ 36–102]","58.97878","36.08165","101.52657",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","EST","BTSX","ENVCAUSE118","3[ 1–6]","2.68740","0.77214","6.00165",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","EST","FMLE","ENVCAUSE118","2[ 0–4]","1.64176","0.45831","3.57517",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","FJI","BTSX","ENVCAUSE000","76[ 55–93]","76.15148","54.73649","93.10231",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","FJI","FMLE","ENVCAUSE000","55[ 39–67]","54.68876","39.16332","67.48877",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","FJI","MLE","ENVCAUSE000","97[ 70–119]","96.95192","70.36571","119.29086",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","FJI","BTSX","ENVCAUSE118","7[ 4–9]","6.89138","3.97595","9.42979",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","FSM","MLE","ENVCAUSE118","14[ 6–20]","14.26934","6.29769","20.30913",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GAB","BTSX","ENVCAUSE000","51[ 39–69]","50.55784","39.19172","68.87975",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GAB","FMLE","ENVCAUSE000","53[ 41–73]","53.06126","40.88995","72.86060",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GAB","MLE","ENVCAUSE000","48[ 37–66]","48.19165","37.46481","65.95661",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GEO","BTSX","ENVCAUSE118","16[ 9–22]","15.54450","9.27365","22.29772",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GEO","FMLE","ENVCAUSE118","14[ 8–20]","14.34885","8.40608","20.47407",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GEO","MLE","ENVCAUSE118","17[ 9–27]","16.85323","8.53466","26.77766",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GHA","BTSX","ENVCAUSE000","101[ 91–112]","101.46878","91.13841","111.91475",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GHA","FMLE","ENVCAUSE000","109[ 99–119]","109.04720","98.54121","119.43365",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GMB","MLE","ENVCAUSE000","106[ 95–115]","105.50943","94.90803","115.17395",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GMB","BTSX","ENVCAUSE118","6[ 5–7]","6.29861","4.64366","7.44740",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GMB","FMLE","ENVCAUSE118","6[ 5–7]","6.46834","5.22677","7.36725",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GMB","MLE","ENVCAUSE118","6[ 3–8]","6.12545","3.32597","8.05077",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GRC","FMLE","ENVCAUSE000","72[ 47–151]","72.14449","47.20265","150.78320",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GRC","MLE","ENVCAUSE000","81[ 58–168]","81.42298","58.00478","167.98825",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GRC","BTSX","ENVCAUSE118","12[ 5–27]","11.91263","4.98526","26.75740",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GRC","FMLE","ENVCAUSE118","12[ 5–27]","11.52959","4.81926","27.00898",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GUY","BTSX","ENVCAUSE000","76[ 62–90]","75.53807","61.95335","89.54271",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GUY","FMLE","ENVCAUSE000","72[ 58–86]","71.98123","58.37303","86.29251",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GUY","MLE","ENVCAUSE000","79[ 65–95]","79.04745","65.25598","94.54031",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GUY","BTSX","ENVCAUSE118","6[ 4–8]","6.01053","3.79473","8.22385",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","HRV","FMLE","ENVCAUSE118","8[ 4–14]","8.34307","4.08916","13.88683",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","HRV","MLE","ENVCAUSE118","11[ 5–19]","11.25836","5.44401","18.91014",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","HTI","BTSX","ENVCAUSE000","127[ 118–137]","127.30315","117.63245","136.82521",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","HTI","FMLE","ENVCAUSE000","126[ 116–135]","125.82742","116.12378","135.30969",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","IDN","BTSX","ENVCAUSE118","9[ 6–12]","9.23489","5.50680","12.44931",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","IDN","FMLE","ENVCAUSE118","7[ 5–9]","6.81352","4.70810","8.73602",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","IDN","MLE","ENVCAUSE118","12[ 6–17]","11.62201","5.57687","17.14419",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","IND","BTSX","ENVCAUSE000","141[ 121–158]","140.75473","120.66084","158.31902",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","IRN","MLE","ENVCAUSE000","40[ 34–47]","39.99750","34.18273","46.89775",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","IRN","BTSX","ENVCAUSE118","3[ 2–5]","3.41629","2.00587","5.00492",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","IRN","FMLE","ENVCAUSE118","3[ 2–4]","2.67068","1.57600","3.90822",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","IRN","MLE","ENVCAUSE118","4[ 2–6]","4.15283","2.38600","6.12943",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISR","BTSX","ENVCAUSE000","23[ 19–29]","23.24783","18.78775","28.71954",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISR","FMLE","ENVCAUSE000","21[ 16–26]","20.63410","16.15650","26.04484",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISR","MLE","ENVCAUSE000","26[ 21–32]","25.90019","21.13713","31.52301",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISR","BTSX","ENVCAUSE118","4[ 2–6]","3.93971","1.92396","6.45394",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISR","FMLE","ENVCAUSE118","4[ 2–6]","3.52753","1.72267","5.77872",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","JAM","MLE","ENVCAUSE118","5[ 2–9]","5.40997","2.46489","8.90522",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","JOR","BTSX","ENVCAUSE000","26[ 23–31]","26.19685","22.66312","30.52683",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","JOR","FMLE","ENVCAUSE000","21[ 17–24]","20.50800","17.45224","24.08578",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","JOR","MLE","ENVCAUSE000","32[ 28–37]","31.74025","27.61273","36.64006",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","KAZ","FMLE","ENVCAUSE118","4[ 2–8]","4.19984","1.77605","7.67919",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","KAZ","MLE","ENVCAUSE118","6[ 3–11]","6.24648","2.51190","11.34871",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","KEN","BTSX","ENVCAUSE000","40[ 35–44]","39.88521","35.30157","44.03009",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","KEN","FMLE","ENVCAUSE000","39[ 35–43]","39.49750","34.99415","43.41558",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KHM","BTSX","ENVCAUSE118","8[ 6–10]","7.81967","5.55356","9.52670",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KHM","FMLE","ENVCAUSE118","7[ 6–8]","7.09476","5.59857","8.24155",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KHM","MLE","ENVCAUSE118","9[ 4–12]","8.58074","4.44059","11.62713",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KIR","BTSX","ENVCAUSE000","88[ 80–95]","88.06989","79.99545","94.87821",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KOR","FMLE","ENVCAUSE000","31[ 23–45]","30.90631","23.37557","45.39888",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KOR","MLE","ENVCAUSE000","39[ 30–56]","38.98716","30.46350","55.89354",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KOR","BTSX","ENVCAUSE118","5[ 2–7]","4.69034","2.43908","7.40096",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KOR","FMLE","ENVCAUSE118","4[ 2–6]","3.65144","1.89786","6.02282",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBN","BTSX","ENVCAUSE000","52[ 43–60]","52.00714","43.28428","60.45886",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBN","FMLE","ENVCAUSE000","43[ 36–51]","43.39569","35.81899","51.08306",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBN","MLE","ENVCAUSE000","61[ 50–70]","60.55725","50.38203","70.45149",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBN","BTSX","ENVCAUSE118","4[ 2–6]","4.16038","2.31220","6.32869",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBY","MLE","ENVCAUSE118","4[ 3–6]","4.25961","2.52436","6.13503",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","LCA","BTSX","ENVCAUSE000","38[ 32–46]","37.54106","31.56601","45.68055",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","LCA","FMLE","ENVCAUSE000","35[ 28–43]","34.50899","28.14122","43.34047",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","LCA","MLE","ENVCAUSE000","41[ 34–48]","40.70084","34.26718","48.48278",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","LSO","BTSX","ENVCAUSE118","18[ 13–23]","18.08335","12.83002","22.80736",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","LSO","FMLE","ENVCAUSE118","16[ 13–19]","16.15797","12.58275","19.28972",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","LSO","MLE","ENVCAUSE118","20[ 11–28]","20.12589","10.81415","27.84327",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","LTU","BTSX","ENVCAUSE000","82[ 60–109]","82.12676","59.69625","109.08424",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","LTU","FMLE","ENVCAUSE000","80[ 53–115]","80.44685","52.77797","115.12011",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","LVA","MLE","ENVCAUSE000","98[ 75–133]","98.21317","74.90325","132.79292",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","LVA","BTSX","ENVCAUSE118","3[ 1–5]","2.90692","1.26978","4.81089",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","LVA","FMLE","ENVCAUSE118","1[ 1–2]","1.41895","0.61042","2.41872",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","LVA","MLE","ENVCAUSE118","5[ 2–8]","4.65975","2.00009","7.72893",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MDA","FMLE","ENVCAUSE000","102[ 72–152]","102.15316","71.68716","151.77197",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MDA","MLE","ENVCAUSE000","111[ 84–163]","111.47686","84.13885","162.86897",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MDA","BTSX","ENVCAUSE118","5[ 2–8]","4.88702","2.26693","8.41238",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MDA","FMLE","ENVCAUSE118","4[ 2–6]","3.71787","1.76839","6.31898",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","MEX","BTSX","ENVCAUSE000","33[ 28–39]","32.99539","27.86992","38.87672",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","MEX","FMLE","ENVCAUSE000","30[ 25–36]","30.23185","25.21649","35.89769",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","MEX","MLE","ENVCAUSE000","36[ 30–42]","35.78884","30.15076","41.98074",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","MEX","BTSX","ENVCAUSE118","6[ 4–9]","6.46724","4.18524","8.83148",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MKD","FMLE","ENVCAUSE118","12[ 8–15]","11.63204","8.02668","14.72483",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MKD","MLE","ENVCAUSE118","17[ 9–24]","16.57632","9.25441","23.90281",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MLI","BTSX","ENVCAUSE000","107[ 97–115]","106.58382","97.33450","115.44333",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MLI","FMLE","ENVCAUSE000","116[ 106–124]","115.58747","105.89989","124.23685",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","MMR","BTSX","ENVCAUSE118","24[ 17–30]","24.12656","16.89174","29.56097",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","MMR","FMLE","ENVCAUSE118","18[ 15–21]","18.33546","14.64292","21.08322",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","MMR","MLE","ENVCAUSE118","30[ 17–40]","30.19233","17.16946","40.03300",""
