"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"vmsl","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200010","","67.9 [53.2-79.7]","68.00000","53.00000","80.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200011","","75.0 [63.8-83.6]","75.00000","64.00000","84.00000",""
"vmsl","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200501","","95.0 [68.9-99.4]","95.00000","69.00000","99.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200502","","81.1 [47.6-95.3]","81.00000","48.00000","95.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200503","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200504","","56.0 [29.1-79.8]","56.00000","29.00000","80.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200505","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200506","","83.5 [58.8-94.7]","83.00000","59.00000","95.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200507","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200508","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200509","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200510","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200511","","59.3 [45.8-71.5]","59.00000","46.00000","72.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201001","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201002","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201003","","90.6 [73.4-97.1]","91.00000","73.00000","97.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201004","","98.0 [87.4-99.7]","98.00000","87.00000","100.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201005","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201006","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201007","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201008","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201009","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201010","","98.3 [88.1-99.8]","98.00000","88.00000","100.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201011","","93.0 [81.4-97.6]","93.00000","81.00000","98.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201501","","85.4 [74.5-92.1]","85.00000","75.00000","92.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201502","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201503","","87.6 [75.4-94.2]","88.00000","75.00000","94.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201504","","96.5 [76.6-99.6]","97.00000","77.00000","100.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201505","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201506","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201507","","86.6 [73.5-93.8]","87.00000","73.00000","94.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201508","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201509","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201510","","84.8 [66.9-93.9]","85.00000","67.00000","94.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201511","","93.3 [83.5-97.5]","93.00000","84.00000","97.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200601","","79.7 [67.0-88.3]","80.00000","67.00000","88.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200602","","83.7 [64.6-93.5]","84.00000","65.00000","94.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200603","","53.9 [44.7-62.8]","54.00000","45.00000","63.00000",""
"vmsl","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200604","","70.3 [53.7-82.8]","70.00000","54.00000","83.00000",""
"vmsl","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200605","","71.4 [55.5-83.4]","71.00000","55.00000","83.00000",""
"vmsl","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200606","","77.3 [56.0-90.1]","77.00000","56.00000","90.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200607","","42.1 [25.5-60.8]","42.00000","26.00000","61.00000",""
"vmsl","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200608","","58.5 [28.1-83.6]","59.00000","28.00000","84.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200609","","66.4 [48.6-80.5]","66.00000","49.00000","81.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","BGDDHS199301","","81.2 [70.3-88.7]","81.00000","70.00000","89.00000",""
"vmsl","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","BGDDHS199302","","63.2 [54.6-71.0]","63.00000","55.00000","71.00000",""
"vmsl","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","BGDDHS199303","","60.6 [54.1-66.7]","61.00000","54.00000","67.00000",""
