"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","GHECAUSES","Display Value","Numeric","Low","High","Comments"
"AIR_43","PUBLISHED","2012","AFR","SSD","MLE","GHE039","61 502","61501.73438","","",""
"AIR_43","PUBLISHED","2012","AFR","SSD","MLE","GHE118","1549","1548.68530","","",""
"AIR_43","PUBLISHED","2012","AFR","SSD","MLE","GHE068","561","561.13416","","",""
"AIR_43","PUBLISHED","2012","AFR","SSD","MLE","GHE113","9072","9071.54590","","",""
"AIR_43","PUBLISHED","2012","AFR","SSD","MLE","GHE114","13 043","13042.67480","","",""
"AIR_43","PUBLISHED","2012","EUR","ESP","MLE","GHE039","177","177.30205","","",""
"AIR_43","PUBLISHED","2012","EUR","ESP","MLE","GHE118","1840","1840.47620","","",""
"AIR_43","PUBLISHED","2012","EUR","ESP","MLE","GHE068","34 946","34945.83203","","",""
"AIR_43","PUBLISHED","2012","EUR","ESP","MLE","GHE113","40 909","40908.55078","","",""
"AIR_43","PUBLISHED","2012","EUR","ESP","MLE","GHE114","15 272","15272.03223","","",""
"AIR_43","PUBLISHED","2012","SEAR","LKA","MLE","GHE039","1851","1851.46545","","",""
"AIR_43","PUBLISHED","2012","SEAR","LKA","MLE","GHE118","5807","5806.97266","","",""
"AIR_43","PUBLISHED","2012","SEAR","LKA","MLE","GHE068","7326","7326.15674","","",""
"AIR_43","PUBLISHED","2012","SEAR","LKA","MLE","GHE113","82 420","82419.50781","","",""
"AIR_43","PUBLISHED","2012","EUR","SWE","MLE","GHE114","66","65.99974","","",""
"AIR_43","PUBLISHED","2012","EUR","MKD","MLE","GHE114","7345","7344.67871","","",""
"AIR_43","PUBLISHED","2012","SEAR","TLS","MLE","GHE039","2457","2457.43994","","",""
"AIR_43","PUBLISHED","2012","SEAR","TLS","MLE","GHE118","56","56.14611","","",""
"AIR_43","PUBLISHED","2012","SEAR","TLS","MLE","GHE068","538","537.95233","","",""
"AIR_43","PUBLISHED","2012","SEAR","TLS","MLE","GHE113","1003","1002.63489","","",""
"AIR_43","PUBLISHED","2012","SEAR","TLS","MLE","GHE114","802","802.36676","","",""
"AIR_43","PUBLISHED","2012","AFR","TGO","MLE","GHE039","22 993","22993.28125","","",""
"AIR_43","PUBLISHED","2012","AFR","TGO","MLE","GHE118","849","848.77393","","",""
"AIR_43","PUBLISHED","2012","AFR","TGO","MLE","GHE068","291","290.82001","","",""
"AIR_43","PUBLISHED","2012","AFR","TGO","MLE","GHE113","6099","6098.75732","","",""
"AIR_43","PUBLISHED","2012","AFR","TGO","MLE","GHE114","8730","8730.49414","","",""
"AIR_43","PUBLISHED","2012","WPR","TON","MLE","GHE039","0","","","",""
"AIR_43","PUBLISHED","2012","WPR","TON","MLE","GHE118","0","","","",""
"AIR_43","PUBLISHED","2012","WPR","TON","MLE","GHE068","0","","","",""
"AIR_43","PUBLISHED","2012","WPR","TON","MLE","GHE113","0","","","",""
"AIR_43","PUBLISHED","2012","WPR","TON","MLE","GHE114","0","","","",""
"AIR_43","PUBLISHED","2012","AMR","TTO","MLE","GHE039","134","134.27959","","",""
"AIR_43","PUBLISHED","2012","AMR","TTO","MLE","GHE118","69","68.65514","","",""
"AIR_43","PUBLISHED","2012","AMR","TTO","MLE","GHE068","551","551.14099","","",""
"AIR_43","PUBLISHED","2012","AMR","TTO","MLE","GHE113","3863","3862.56616","","",""
"AIR_43","PUBLISHED","2012","EUR","CHE","MLE","GHE039","22","22.09305","","",""
"AIR_43","PUBLISHED","2012","EUR","CHE","MLE","GHE118","671","670.62085","","",""
"AIR_43","PUBLISHED","2012","EUR","CHE","MLE","GHE068","5909","5908.88623","","",""
"AIR_43","PUBLISHED","2012","EUR","CHE","MLE","GHE113","8277","8277.27539","","",""
"AIR_43","PUBLISHED","2012","EUR","CHE","MLE","GHE114","2435","2434.65186","","",""
"AIR_43","PUBLISHED","2012","EMR","SYR","MLE","GHE039","6349","6348.91504","","",""
"AIR_43","PUBLISHED","2012","EMR","SYR","MLE","GHE118","2457","2457.10889","","",""
"AIR_43","PUBLISHED","2012","EMR","SYR","MLE","GHE068","11 881","11880.96680","","",""
"AIR_43","PUBLISHED","2012","EMR","SYR","MLE","GHE113","62 579","62578.54688","","",""
"AIR_43","PUBLISHED","2012","EMR","SYR","MLE","GHE114","25 020","25020.14453","","",""
"AIR_43","PUBLISHED","2012","EUR","TJK","MLE","GHE039","26 128","26128.45898","","",""
"AIR_43","PUBLISHED","2012","EUR","TJK","MLE","GHE118","1634","1633.53552","","",""
"AIR_43","PUBLISHED","2012","EUR","TJK","MLE","GHE068","1847","1846.69812","","",""
"AIR_43","PUBLISHED","2012","EUR","TJK","MLE","GHE113","23 094","23094.46094","","",""
"AIR_43","PUBLISHED","2012","EUR","TJK","MLE","GHE114","13 155","13155.30371","","",""
"AIR_43","PUBLISHED","2012","SEAR","THA","MLE","GHE039","5676","5676.40820","","",""
"AIR_43","PUBLISHED","2012","SEAR","THA","MLE","GHE118","19 903","19902.64063","","",""
"AIR_43","PUBLISHED","2012","SEAR","THA","MLE","GHE068","77 559","77559.13281","","",""
"AIR_43","PUBLISHED","2012","SEAR","THA","MLE","GHE113","132 350","132349.75000","","",""
"AIR_43","PUBLISHED","2012","SEAR","THA","MLE","GHE114","95 240","95239.61719","","",""
"AIR_43","PUBLISHED","2012","EUR","MKD","MLE","GHE039","60","59.95766","","",""
"AIR_43","PUBLISHED","2012","EUR","MKD","MLE","GHE118","543","543.37073","","",""
"AIR_43","PUBLISHED","2012","EUR","MKD","MLE","GHE068","6661","6660.53516","","",""
"AIR_43","PUBLISHED","2012","EUR","MKD","MLE","GHE113","6936","6935.61328","","",""
"AIR_43","PUBLISHED","2012","AMR","TTO","MLE","GHE114","1375","1375.09509","","",""
"AIR_43","PUBLISHED","2012","AFR","UGA","MLE","GHE114","44 513","44512.71484","","",""
"AIR_43","PUBLISHED","2012","EUR","UKR","MLE","GHE039","3416","3415.62402","","",""
"AIR_43","PUBLISHED","2012","EUR","UKR","MLE","GHE118","6246","6245.94629","","",""
"AIR_43","PUBLISHED","2012","EUR","UKR","MLE","GHE068","62 391","62391.44141","","",""
"AIR_43","PUBLISHED","2012","EUR","UKR","MLE","GHE113","449 226","449226.18750","","",""
"AIR_43","PUBLISHED","2012","EUR","UKR","MLE","GHE114","122 709","122708.67970","","",""
"AIR_43","PUBLISHED","2012","EMR","ARE","MLE","GHE039","537","536.78259","","",""
"AIR_43","PUBLISHED","2012","EMR","ARE","MLE","GHE118","1940","1939.68152","","",""
"AIR_43","PUBLISHED","2012","EMR","ARE","MLE","GHE068","1623","1622.75464","","",""
"AIR_43","PUBLISHED","2012","EMR","ARE","MLE","GHE113","15 324","15324.38379","","",""
"AIR_43","PUBLISHED","2012","EMR","ARE","MLE","GHE114","6454","6454.21973","","",""
"AIR_43","PUBLISHED","2012","EUR","GBR","MLE","GHE039","656","655.54669","","",""
"AIR_43","PUBLISHED","2012","EUR","GBR","MLE","GHE118","5776","5775.97315","","",""
"AIR_43","PUBLISHED","2012","EUR","GBR","MLE","GHE068","54 870","54869.78906","","",""
"AIR_43","PUBLISHED","2012","EUR","GBR","MLE","GHE113","98 122","98122.32031","","",""
"AIR_43","PUBLISHED","2012","EUR","GBR","MLE","GHE114","29 594","29593.85352","","",""
"AIR_43","PUBLISHED","2012","AFR","TZA","MLE","GHE039","97 815","97815.46875","","",""
"AIR_43","PUBLISHED","2012","AFR","TZA","MLE","GHE118","4196","4196.01025","","",""
"AIR_43","PUBLISHED","2012","AFR","TZA","MLE","GHE068","604","604.30396","","",""
"AIR_43","PUBLISHED","2012","EMR","TUN","MLE","GHE039","2345","2345.01196","","",""
"AIR_43","PUBLISHED","2012","EMR","TUN","MLE","GHE118","2437","2436.88281","","",""
"AIR_43","PUBLISHED","2012","EMR","TUN","MLE","GHE068","13 386","13385.71777","","",""
"AIR_43","PUBLISHED","2012","EMR","TUN","MLE","GHE113","40 237","40236.95313","","",""
"AIR_43","PUBLISHED","2012","EMR","TUN","MLE","GHE114","21 044","21043.86328","","",""
"AIR_43","PUBLISHED","2012","EUR","TUR","MLE","GHE039","13 304","13304.49707","","",""
"AIR_43","PUBLISHED","2012","EUR","TUR","MLE","GHE118","19 581","19580.64453","","",""
"AIR_43","PUBLISHED","2012","EUR","TUR","MLE","GHE068","172 478","172477.64060","","",""
"AIR_43","PUBLISHED","2012","EUR","TUR","MLE","GHE113","239 374","239374.26560","","",""
"AIR_43","PUBLISHED","2012","EUR","TUR","MLE","GHE114","137 326","137326.07810","","",""
"AIR_43","PUBLISHED","2012","EUR","TKM","MLE","GHE039","6982","6981.94824","","",""
"AIR_43","PUBLISHED","2012","EUR","TKM","MLE","GHE118","1223","1222.75525","","",""
"AIR_43","PUBLISHED","2012","EUR","TKM","MLE","GHE068","3186","3186.04224","","",""
"AIR_43","PUBLISHED","2012","EUR","TKM","MLE","GHE113","48 135","48135.14063","","",""
"AIR_43","PUBLISHED","2012","EUR","TKM","MLE","GHE114","15 535","15535.07031","","",""
"AIR_43","PUBLISHED","2012","WPR","TUV","MLE","GHE039","0","","","",""
"AIR_43","PUBLISHED","2012","WPR","TUV","MLE","GHE118","0","","","",""
"AIR_43","PUBLISHED","2012","WPR","TUV","MLE","GHE068","0","","","",""
"AIR_43","PUBLISHED","2012","WPR","TUV","MLE","GHE113","0","","","",""
"AIR_43","PUBLISHED","2012","WPR","TUV","MLE","GHE114","0","","","",""
"AIR_43","PUBLISHED","2012","AFR","UGA","MLE","GHE039","164 963","164963.04690","","",""
"AIR_43","PUBLISHED","2012","AFR","UGA","MLE","GHE118","7169","7168.73193","","",""
"AIR_43","PUBLISHED","2012","AFR","UGA","MLE","GHE068","2143","2143.06592","","",""
"AIR_43","PUBLISHED","2012","AFR","UGA","MLE","GHE113","31 755","31754.91797","","",""
"AIR_43","PUBLISHED","2012","AFR","TZA","MLE","GHE113","28 654","28654.23438","","",""
"AIR_43","PUBLISHED","2012","AMR","VEN","MLE","GHE113","65 261","65261.13672","","",""
"AIR_43","PUBLISHED","2012","AMR","VEN","MLE","GHE114","22 985","22985.29883","","",""
"AIR_43","PUBLISHED","2012","WPR","VNM","MLE","GHE039","33 283","33283.16797","","",""
"AIR_43","PUBLISHED","2012","WPR","VNM","MLE","GHE118","19 264","19263.88672","","",""
"AIR_43","PUBLISHED","2012","WPR","VNM","MLE","GHE068","112 787","112787.02340","","",""
"AIR_43","PUBLISHED","2012","WPR","VNM","MLE","GHE113","78 313","78312.54688","","",""
"AIR_43","PUBLISHED","2012","WPR","VNM","MLE","GHE114","212 528","212527.92190","","",""
"AIR_43","PUBLISHED","2012","EMR","YEM","MLE","GHE039","71 684","71684.40625","","",""
"AIR_43","PUBLISHED","2012","EMR","YEM","MLE","GHE118","3478","3478.36353","","",""
"AIR_43","PUBLISHED","2012","EMR","YEM","MLE","GHE068","2560","2559.77271","","",""
"AIR_43","PUBLISHED","2012","EMR","YEM","MLE","GHE113","58 582","58582.42188","","",""
"AIR_43","PUBLISHED","2012","EMR","YEM","MLE","GHE114","37 550","37550.24609","","",""
"AIR_43","PUBLISHED","2012","AFR","ZMB","MLE","GHE039","47 691","47690.78125","","",""
"AIR_43","PUBLISHED","2012","AFR","ZMB","MLE","GHE118","944","944.15405","","",""
"AIR_43","PUBLISHED","2012","AFR","ZMB","MLE","GHE068","404","404.02353","","",""
"AIR_43","PUBLISHED","2012","AFR","ZMB","MLE","GHE113","9851","9850.92481","","",""
"AIR_43","PUBLISHED","2012","AFR","ZMB","MLE","GHE114","13 506","13506.41016","","",""
"AIR_43","PUBLISHED","2012","AFR","ZWE","MLE","GHE039","32 392","32391.80273","","",""
"AIR_43","PUBLISHED","2012","AFR","ZWE","MLE","GHE118","1496","1495.71960","","",""
"AIR_43","PUBLISHED","2012","AFR","TZA","MLE","GHE114","32 129","32128.62891","","",""
"AIR_43","PUBLISHED","2012","AMR","USA","MLE","GHE039","1815","1815.18396","","",""
"AIR_43","PUBLISHED","2012","AMR","USA","MLE","GHE118","9778","9778.09375","","",""
"AIR_43","PUBLISHED","2012","AMR","USA","MLE","GHE068","108 381","108380.83590","","",""
"AIR_43","PUBLISHED","2012","AMR","USA","MLE","GHE113","311 799","311798.62500","","",""
"AIR_43","PUBLISHED","2012","AMR","USA","MLE","GHE114","64 122","64121.66797","","",""
"AIR_43","PUBLISHED","2012","AMR","URY","MLE","GHE039","163","162.64531","","",""
"AIR_43","PUBLISHED","2012","AMR","URY","MLE","GHE118","266","266.38977","","",""
"AIR_43","PUBLISHED","2012","AMR","URY","MLE","GHE068","3334","3334.29077","","",""
"AIR_43","PUBLISHED","2012","AMR","URY","MLE","GHE113","4637","4637.05859","","",""
"AIR_43","PUBLISHED","2012","AMR","URY","MLE","GHE114","1968","1967.52991","","",""
"AIR_43","PUBLISHED","2012","EUR","UZB","MLE","GHE039","38 070","38070.33203","","",""
"AIR_43","PUBLISHED","2012","EUR","UZB","MLE","GHE118","4812","4811.51856","","",""
"AIR_43","PUBLISHED","2012","EUR","UZB","MLE","GHE068","10 936","10936.21289","","",""
"AIR_43","PUBLISHED","2012","EUR","UZB","MLE","GHE113","150 068","150067.95310","","",""
"AIR_43","PUBLISHED","2012","EUR","UZB","MLE","GHE114","65 596","65596.37500","","",""
"AIR_43","PUBLISHED","2012","WPR","VUT","MLE","GHE039","5","4.50001","","",""
"AIR_43","PUBLISHED","2012","WPR","VUT","MLE","GHE118","0","0.32602","","",""
"AIR_43","PUBLISHED","2012","WPR","VUT","MLE","GHE068","2","1.97681","","",""
"AIR_43","PUBLISHED","2012","WPR","VUT","MLE","GHE113","21","21.30413","","",""
"AIR_43","PUBLISHED","2012","WPR","VUT","MLE","GHE114","18","17.80302","","",""
"AIR_43","PUBLISHED","2012","AMR","VEN","MLE","GHE039","6727","6727.35449","","",""
"AIR_43","PUBLISHED","2012","AMR","VEN","MLE","GHE118","2168","2167.99829","","",""
"AIR_43","PUBLISHED","2012","AMR","VEN","MLE","GHE068","12 524","12523.91113","","",""
"AIR_43","PUBLISHED","2012","AFR","ZWE","MLE","GHE068","1628","1627.52014","","",""
"AIR_43","PUBLISHED","2012","AMR","GUY","FMLE","GHE000","3 089 [1 - 4 795]","3088.56348","1.00000","4795.00000",""
"AIR_43","PUBLISHED","2012","EUR","ISL","FMLE","GHE000","147 [1 - 499]","147.17978","1.00000","499.00000",""
"AIR_43","PUBLISHED","2012","EUR","FIN","FMLE","GHE000","2 008 [10 - 10 191]","2007.85352","10.00000","10191.00000",""
"AIR_43","PUBLISHED","2012","AFR","SYC","FMLE","GHE000","138 [10 - 202]","137.82681","10.00000","202.00000",""
"AIR_43","PUBLISHED","2012","AFR","COG","FMLE","GHE000","23 271 [10 363 - 37 219]","23270.87109","10363.00000","37219.00000",""
"AIR_43","PUBLISHED","2012","EUR","LVA","FMLE","GHE000","14 519 [10 740 - 17 627]","14519.12500","10740.00000","17627.00000",""
"AIR_43","PUBLISHED","2012","SEAR","NPL","FMLE","GHE000","148 843 [109 737 - 197 727]","148843.46880","109737.00000","197727.00000",""
"AIR_43","PUBLISHED","2012","AFR","CIV","FMLE","GHE000","108 013 [11 168 - 175 802]","108012.85940","11168.00000","175802.00000",""
"AIR_43","PUBLISHED","2012","WPR","LAO","FMLE","GHE000","32 226 [11 699 - 49 033]","32225.87695","11699.00000","49033.00000",""
"AIR_43","PUBLISHED","2012","EUR","GRC","FMLE","GHE000","33 195 [11 941 - 43 983]","33194.51172","11941.00000","43983.00000",""
"AIR_43","PUBLISHED","2012","AFR","MRT","FMLE","GHE000","20 645 [12 030 - 32 197]","20644.71680","12030.00000","32197.00000",""
"AIR_43","PUBLISHED","2012","AFR","ZMB","FMLE","GHE000","58 870 [12 202 - 92 538]","58870.39063","12202.00000","92538.00000",""
"AIR_43","PUBLISHED","2012","EMR","BHR","FMLE","GHE000","1 418 [1 236 - 1 615]","1417.62048","1236.00000","1615.00000",""
"AIR_43","PUBLISHED","2012","AFR","MWI","FMLE","GHE000","60 768 [1 252 - 100 625]","60767.66016","1252.00000","100625.00000",""
"AIR_43","PUBLISHED","2012","AFR","ZWE","MLE","GHE113","4822","4821.84326","","",""
"AIR_43","PUBLISHED","2012","AFR","ZWE","MLE","GHE114","7364","7364.22949","","",""
"AIR_43","PUBLISHED","2012","WPR","SLB","FMLE","GHE000","0.02 [0 - 1070]","0.01774","0.00000","1070.00000",""
"AIR_43","PUBLISHED","2012","EUR","SWE","FMLE","GHE000","267 [0 - 13 190]","267.32800","0.00000","13190.00000",""
"AIR_43","PUBLISHED","2012","AMR","SUR","FMLE","GHE000","842 [0 - 1 391]","841.83813","0.00000","1391.00000",""
"AIR_43","PUBLISHED","2012","WPR","FSM","FMLE","GHE000","1 [0 - 239]","1.11617","0.00000","239.00000",""
"AIR_43","PUBLISHED","2012","WPR","PNG","FMLE","GHE000","11 048 [0 - 26 994]","11047.71680","0.00000","26994.00000",""
"AIR_43","PUBLISHED","2012","WPR","KIR","FMLE","GHE000","0 [0 - 275]","0.08909","0.00000","275.00000",""
"AIR_43","PUBLISHED","2012","AMR","GRD","FMLE","GHE000","190 [0 - 278]","189.57719","0.00000","278.00000",""
"AIR_43","PUBLISHED","2012","AMR","ATG","FMLE","GHE000","192 [0 - 279]","191.50313","0.00000","279.00000",""
"AIR_43","PUBLISHED","2012","WPR","FJI","FMLE","GHE000","17 [0 - 2 792]","16.74484","0.00000","2792.00000",""
"AIR_43","PUBLISHED","2012","AMR","VCT","FMLE","GHE000","224 [0 - 327]","223.77832","0.00000","327.00000",""
"AIR_43","PUBLISHED","2012","WPR","VUT","FMLE","GHE000","22 [0 - 421]","21.84229","0.00000","421.00000",""
"AIR_43","PUBLISHED","2012","WPR","BRN","FMLE","GHE000","8 [0 - 440]","7.53410","0.00000","440.00000",""
"AIR_43","PUBLISHED","2012","EUR","MDA","FMLE","GHE000","28 546 [0 - 45 340]","28545.91797","0.00000","45340.00000",""
"AIR_43","PUBLISHED","2012","AMR","TTO","FMLE","GHE000","3 057 [0 - 4 540]","3057.32593","0.00000","4540.00000",""
"AIR_43","PUBLISHED","2012","AMR","BRB","FMLE","GHE000","396 [0 - 592]","395.76700","0.00000","592.00000",""
"AIR_43","PUBLISHED","2012","AFR","STP","FMLE","GHE000","488 [0 - 788]","487.81525","0.00000","788.00000",""
"AIR_43","PUBLISHED","2012","AFR","SWZ","FMLE","GHE000","4 586 [0 - 7 901]","4586.33350","0.00000","7901.00000",""
"AIR_43","PUBLISHED","2012","SEAR","TLS","FMLE","GHE000","4 068 [0 - 8 103]","4067.93652","0.00000","8103.00000",""
"AIR_43","PUBLISHED","2012","EUR","MCO","FMLE","GHE000","48 [0 - 90]","47.56486","0.00000","90.00000",""
"AIR_43","PUBLISHED","2012","AFR","SLE","FMLE","GHE000","49 564 [0 - 92 534]","49564.37891","0.00000","92534.00000",""
"AIR_43","PUBLISHED","2012","AFR","LBR","FMLE","GHE000","5 205 [1 - 14 350]","5204.95410","1.00000","14350.00000",""
"AIR_43","PUBLISHED","2012","WPR","NZL","FMLE","GHE000","157 [1 - 3 598]","157.42195","1.00000","3598.00000",""
"AIR_43","PUBLISHED","2012","AMR","BRA","FMLE","GHE000","290 803 [125 632 - 444 600]","290803.00000","125632.00000","444600.00000",""
"AIR_43","PUBLISHED","2012","EUR","MNE","FMLE","GHE000","2 485 [1 811 - 3 107]","2484.74268","1811.00000","3107.00000",""
"AIR_43","PUBLISHED","2012","AMR","CHL","FMLE","GHE000","25 044 [18 119 - 31 154]","25044.39648","18119.00000","31154.00000",""
"AIR_43","PUBLISHED","2012","EUR","NLD","FMLE","GHE000","34 826 [18 165 - 47 613]","34825.56250","18165.00000","47613.00000",""
"AIR_43","PUBLISHED","2012","AFR","MOZ","FMLE","GHE000","77 904 [1 852 - 129 366]","77904.11719","1852.00000","129366.00000",""
"AIR_43","PUBLISHED","2012","AFR","ZWE","FMLE","GHE000","46 566 [1 935 - 76 231]","46565.56641","1935.00000","76231.00000",""
"AIR_43","PUBLISHED","2012","EUR","GEO","FMLE","GHE000","31 582 [19 837 - 40 182]","31581.81055","19837.00000","40182.00000",""
"AIR_43","PUBLISHED","2012","AMR","BHS","FMLE","GHE000","551 [2 - 852]","550.93439","2.00000","852.00000",""
"AIR_43","PUBLISHED","2012","AFR","GNQ","FMLE","GHE000","3 935 [206 - 6 985]","3934.56665","206.00000","6985.00000",""
"AIR_43","PUBLISHED","2012","EUR","SVK","FMLE","GHE000","27 293 [21 087 - 32 809]","27292.53320","21087.00000","32809.00000",""
"AIR_43","PUBLISHED","2012","EMR","AFG","FMLE","GHE000","278 465 [218 979 - 346 868]","278465.40630","218979.00000","346868.00000",""
"AIR_43","PUBLISHED","2012","SEAR","PRK","FMLE","GHE000","168 544 [22 900 - 284 130]","168543.75000","22900.00000","284130.00000",""
"AIR_43","PUBLISHED","2012","AFR","CAF","FMLE","GHE000","27 070 [12 597 - 43 574]","27070.25781","12597.00000","43574.00000",""
"AIR_43","PUBLISHED","2012","EMR","DJI","FMLE","GHE000","3 995 [1 306 - 6 762]","3994.95361","1306.00000","6762.00000",""
"AIR_43","PUBLISHED","2012","AMR","MEX","FMLE","GHE000","179 012 [132 184 - 219 783]","179012.12500","132184.00000","219783.00000",""
"AIR_43","PUBLISHED","2012","EUR","BLR","FMLE","GHE000","79 062 [1 328 - 113 898]","79061.82031","1328.00000","113898.00000",""
"AIR_43","PUBLISHED","2012","AFR","CMR","FMLE","GHE000","167 768 [135 168 - 208 012]","167768.37500","135168.00000","208012.00000",""
"AIR_43","PUBLISHED","2012","EUR","LTU","FMLE","GHE000","18 070 [13 716 - 21 749]","18069.70117","13716.00000","21749.00000",""
"AIR_43","PUBLISHED","2012","EUR","KAZ","FMLE","GHE000","107 508 [13 978 - 166 466]","107507.53130","13978.00000","166466.00000",""
"AIR_43","PUBLISHED","2012","EUR","TKM","FMLE","GHE000","46 343 [14 031 - 66 968]","46342.76172","14031.00000","66968.00000",""
"AIR_43","PUBLISHED","2012","EMR","LBY","FMLE","GHE000","20 560 [14 039 - 28 032]","20559.58398","14039.00000","28032.00000",""
"AIR_43","PUBLISHED","2012","AFR","UGA","FMLE","GHE000","185 457 [140 980 - 240 534]","185456.57810","140980.00000","240534.00000",""
"AIR_43","PUBLISHED","2012","AMR","USA","FMLE","GHE000","325 901 [14 581 - 715 016]","325900.93750","14581.00000","715016.00000",""
"AIR_43","PUBLISHED","2012","EUR","BEL","FMLE","GHE000","22 859 [14 658 - 29 478]","22858.69727","14658.00000","29478.00000",""
"AIR_43","PUBLISHED","2012","EUR","AUT","FMLE","GHE000","21 603 [14 672 - 27 269]","21603.46680","14672.00000","27269.00000",""
"AIR_43","PUBLISHED","2012","AMR","URY","FMLE","GHE000","5 155 [1 478 - 7 170]","5154.81397","1478.00000","7170.00000",""
"AIR_43","PUBLISHED","2012","AMR","SLV","FMLE","GHE000","18 773 [14 805 - 23 050]","18772.72656","14805.00000","23050.00000",""
"AIR_43","PUBLISHED","2012","EMR","JOR","FMLE","GHE000","17 416 [14 869 - 20 090]","17416.41211","14869.00000","20090.00000",""
"AIR_43","PUBLISHED","2012","AMR","HND","FMLE","GHE000","19 083 [14 879 - 23 560]","19083.09961","14879.00000","23560.00000",""
"AIR_43","PUBLISHED","2012","EUR","HRV","FMLE","GHE000","21 558 [15 445 - 26 983]","21557.60352","15445.00000","26983.00000",""
"AIR_43","PUBLISHED","2012","EUR","POL","FMLE","GHE000","205 208 [163 918 - 245 221]","205208.32810","163918.00000","245221.00000",""
"AIR_43","PUBLISHED","2012","WPR","VNM","FMLE","GHE000","232 643 [166 229 - 300 933]","232643.42190","166229.00000","300933.00000",""
"AIR_43","PUBLISHED","2012","AFR","ZAF","FMLE","GHE000","213 564 [167 188 - 259 127]","213563.75000","167188.00000","259127.00000",""
"AIR_43","PUBLISHED","2012","SEAR","THA","FMLE","GHE000","211 486 [168 140 - 254 341]","211486.48440","168140.00000","254341.00000",""
"AIR_43","PUBLISHED","2012","AFR","BEN","FMLE","GHE000","57 113 [17 530 - 90 675]","57113.27734","17530.00000","90675.00000",""
"AIR_43","PUBLISHED","2012","EUR","NOR","FMLE","GHE000","4 603 [177 - 9 276]","4603.23096","177.00000","9276.00000",""
"AIR_43","PUBLISHED","2012","EUR","BIH","FMLE","GHE000","30 375 [23 611 - 37 699]","30375.12305","23611.00000","37699.00000",""
"AIR_43","PUBLISHED","2012","EUR","TJK","FMLE","GHE000","60 211 [32 252 - 90 532]","60210.92969","32252.00000","90532.00000",""
"AIR_43","PUBLISHED","2012","EMR","SYR","FMLE","GHE000","55 568 [32 706 - 77 627]","55568.34766","32706.00000","77627.00000",""
"AIR_43","PUBLISHED","2012","WPR","KHM","FMLE","GHE000","46 687 [3 288 - 74 301]","46687.25391","3288.00000","74301.00000",""
"AIR_43","PUBLISHED","2012","EUR","SRB","FMLE","GHE000","46 980 [33 048 - 59 479]","46980.19531","33048.00000","59479.00000",""
"AIR_43","PUBLISHED","2012","AFR","SEN","FMLE","GHE000","43 414 [33 590 - 53 983]","43414.37109","33590.00000","53983.00000",""
"AIR_43","PUBLISHED","2012","EMR","TUN","FMLE","GHE000","41 833 [33 829 - 50 181]","41833.07422","33829.00000","50181.00000",""
"AIR_43","PUBLISHED","2012","WPR","MYS","FMLE","GHE000","60 667 [34 118 - 78 886]","60667.21094","34118.00000","78886.00000",""
"AIR_43","PUBLISHED","2012","AFR","MDG","FMLE","GHE000","79 800 [34 195 - 111 029]","79800.35938","34195.00000","111029.00000",""
"AIR_43","PUBLISHED","2012","EUR","CZE","FMLE","GHE000","44 692 [34 810 - 53 813]","44691.59766","34810.00000","53813.00000",""
"AIR_43","PUBLISHED","2012","AFR","GMB","FMLE","GHE000","8 488 [355 - 15 697]","8488.14356","355.00000","15697.00000",""
"AIR_43","PUBLISHED","2012","EUR","IRL","FMLE","GHE000","5 162 [360 - 8 373]","5161.52930","360.00000","8373.00000",""
"AIR_43","PUBLISHED","2012","EMR","KWT","FMLE","GHE000","4 197 [3 654 - 4 806]","4197.38965","3654.00000","4806.00000",""
"AIR_43","PUBLISHED","2012","EUR","TUR","FMLE","GHE000","285 561 [239 712 - 333 430]","285560.71880","239712.00000","333430.00000",""
"AIR_43","PUBLISHED","2012","AMR","ARG","FMLE","GHE000","82 959 [24 129 - 114 297]","82958.53906","24129.00000","114297.00000",""
"AIR_43","PUBLISHED","2012","AMR","DOM","FMLE","GHE000","25 179 [2 416 - 36 284]","25178.74219","2416.00000","36284.00000",""
"AIR_43","PUBLISHED","2012","EMR","IRN","FMLE","GHE000","289 758 [247 234 - 334 417]","289757.96880","247234.00000","334417.00000",""
"AIR_43","PUBLISHED","2012","SEAR","BTN","FMLE","GHE000","3 137 [2 504 - 3 873]","3136.73633","2504.00000","3873.00000",""
"AIR_43","PUBLISHED","2012","AFR","RWA","FMLE","GHE000","49 465 [25 080 - 78 080]","49464.60547","25080.00000","78080.00000",""
"AIR_43","PUBLISHED","2012","AMR","NIC","FMLE","GHE000","15 961 [2 529 - 24 390]","15960.55664","2529.00000","24390.00000",""
"AIR_43","PUBLISHED","2012","AMR","GTM","FMLE","GHE000","34 205 [26 949 - 41 843]","34204.83203","26949.00000","41843.00000",""
"AIR_43","PUBLISHED","2012","EUR","FRA","FMLE","GHE000","75 830 [27 007 - 106 138]","75829.90625","27007.00000","106138.00000",""
"AIR_43","PUBLISHED","2012","AMR","CAN","FMLE","GHE000","15 136 [275 - 55 444]","15135.96484","275.00000","55444.00000",""
"AIR_43","PUBLISHED","2012","WPR","PHL","FMLE","GHE000","366 909 [276 926 - 449 216]","366909.00000","276926.00000","449216.00000",""
