"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","UNSDGREGION","Display Value","Numeric","Low","High","Comments"
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","6.4 [5.1-7.7]","6.40000","5.10000","7.70000","excluding Japan"
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_WESTERNASIA","3.9 [1.2-11.7]","3.90000","1.20000","11.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_NORTHERNAMR","0.6","0.60000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_LDC","22.0 [15.5-30.2]","22.00000","15.50000","30.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_OCEANIAexAUSNZL","18.7 [11.6-28.6]","18.70000","11.60000","28.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_CENTRALASIA","2.7 [1.9-3.7]","2.70000","1.90000","3.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_SOUTHERNAFR","8.2 [6.1-10.8]","8.20000","6.10000","10.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_WESTERNASIANORTHERNAFR","4.5 [1.4-7.6]","4.50000","1.40000","7.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_SUBSAHARANAFRICA","15.8 [14.1-17.6]","15.80000","14.10000","17.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_LAC","2.7 [1.8-3.5]","2.70000","1.80000","3.50000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","WB_HI","","1.8 [0.9-3.5]","1.80000","0.90000","3.50000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","WB_LI","","34.4 [29.5-39.7]","34.40000","29.50000","39.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","WB_LIMI","","27.6 [21.9-33.2]","27.60000","21.90000","33.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","WB_UMI","","12.3 [9.5-15.9]","12.30000","9.50000","15.90000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","WB_MI","","26.8 [20.4-33.1]","26.80000","20.40000","33.10000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","WB_LMI","","39.4 [28.6-51.4]","39.40000","28.60000","51.40000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","WB_UMI","","9.1 [7.4-11.1]","9.10000","7.40000","11.10000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","WB_MI","","24.7 [18.2-31.1]","24.70000","18.20000","31.10000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","WB_LIMI","","25.5 [19.9-31.1]","25.50000","19.90000","31.10000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","WB_HI","","1.6 [0.8-2.9]","1.60000","0.80000","2.90000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","WB_LMI","","35.7 [25.7-47.2]","35.70000","25.70000","47.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","WB_LI","","31.1 [26.8-35.8]","31.10000","26.80000","35.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","WB_HI","","1.4 [0.7-2.5]","1.40000","0.70000","2.50000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","WB_UMI","","6.7 [5.7-7.8]","6.70000","5.70000","7.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","WB_LMI","","32.2 [22.8-43.1]","32.20000","22.80000","43.10000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","WB_LIMI","","23.1 [17.7-28.5]","23.10000","17.70000","28.50000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","WB_MI","","22.3 [16.0-28.5]","22.30000","16.00000","28.50000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","WB_LI","","28.0 [24.1-32.2]","28.00000","24.10000","32.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","WB_UMI","","4.8 [4.2-5.6]","4.80000","4.20000","5.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","WB_MI","","19.9 [13.9-25.9]","19.90000","13.90000","25.90000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","WB_HI","","1.2 [0.7-2.1]","1.20000","0.70000","2.10000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","WB_LIMI","","20.7 [15.7-25.8]","20.70000","15.70000","25.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","WB_LI","","25.1 [21.6-28.9]","25.10000","21.60000","28.90000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","WB_LMI","","28.8 [20.2-39.2]","28.80000","20.20000","39.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","WB_UMI","","3.5 [2.9-4.2]","3.50000","2.90000","4.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","WB_LI","","22.4 [19.2-25.9]","22.40000","19.20000","25.90000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","WB_MI","","17.5 [11.9-23.1]","17.50000","11.90000","23.10000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","WB_HI","","1.1 [0.6-1.8]","1.10000","0.60000","1.80000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","WB_LIMI","","18.3 [13.7-23.0]","18.30000","13.70000","23.00000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","WB_LMI","","25.7 [17.8-35.5]","25.70000","17.80000","35.50000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","WB_MI","","16.5 [11.1-21.9]","16.50000","11.10000","21.90000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","WB_UMI","","3.1 [2.5-3.8]","3.10000","2.50000","3.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","WB_LI","","21.4 [18.3-24.8]","21.40000","18.30000","24.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","WB_HI","","1.0 [0.6-1.7]","1.00000","0.60000","1.70000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","WB_LMI","","24.5 [16.9-34.0]","24.50000","16.90000","34.00000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","WB_LIMI","","17.4 [12.9-21.8]","17.40000","12.90000","21.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","WB_LMI","","22.8 [15.6-31.9]","22.80000","15.60000","31.90000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","WB_LIMI","","16.0 [11.8-20.2]","16.00000","11.80000","20.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","WB_UMI","","2.5 [1.9-3.2]","2.50000","1.90000","3.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","WB_HI","","0.9 [0.5-1.6]","0.90000","0.50000","1.60000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","WB_MI","","15.2 [10.1-20.3]","15.20000","10.10000","20.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","WB_LI","","19.9 [17.0-23.2]","19.90000","17.00000","23.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","WB_MI","","13.7 [8.9-18.5]","13.70000","8.90000","18.50000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","WB_HI","","0.8 [0.5-1.4]","0.80000","0.50000","1.40000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","WB_LMI","","20.6 [14.0-29.2]","20.60000","14.00000","29.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","WB_LIMI","","14.5 [10.6-18.4]","14.50000","10.60000","18.40000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","WB_UMI","","1.9 [1.4-2.7]","1.90000","1.40000","2.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","WB_LI","","18.1 [15.3-21.2]","18.10000","15.30000","21.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","24.8 [22.9-26.8]","24.80000","22.90000","26.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","22.8 [20.8-24.8]","22.80000","20.80000","24.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","20.8 [18.8-22.7]","20.80000","18.80000","22.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","18.7 [16.7-20.6]","18.70000","16.70000","20.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","16.4 [14.6-18.3]","16.40000","14.60000","18.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","15.5 [13.7-17.3]","15.50000","13.70000","17.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","14.3 [12.5-16.0]","14.30000","12.50000","16.00000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","13.0 [11.3-14.7]","13.00000","11.30000","14.70000",""
