"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","COUNTRY","Display Value","Numeric","Low","High","Comments"
"LBW_NUMBER","PUBLISHED","2009","AMR","","","VEN","51.2 [50.0-52.5]","51.20000","50.00000","52.50000",""
"LBW_NUMBER","PUBLISHED","2010","AMR","","","VEN","51.2 [49.9-52.4]","51.20000","49.90000","52.40000",""
"LBW_NUMBER","PUBLISHED","2011","AMR","","","VEN","51.3 [50.1-52.5]","51.30000","50.10000","52.50000",""
"LBW_NUMBER","PUBLISHED","2012","AMR","","","VEN","51.7 [50.6-52.7]","51.70000","50.60000","52.70000",""
"LBW_NUMBER","PUBLISHED","2013","AMR","","","VEN","52.3 [51.5-53.1]","52.30000","51.50000","53.10000",""
"LBW_NUMBER","PUBLISHED","2014","AMR","","","VEN","53.4 [52.5-54.2]","53.40000","52.50000","54.20000",""
"LBW_NUMBER","PUBLISHED","2015","AMR","","","VEN","54.8 [53.4-56.2]","54.80000","53.40000","56.20000",""
"LBW_NUMBER","PUBLISHED","2000","WPR","","","VNM","130.1 [78.3-178.0]","130.10000","78.30000","178.00000",""
"LBW_NUMBER","PUBLISHED","2001","WPR","","","VNM","126.4 [77.0-169.9]","126.40000","77.00000","169.90000",""
"LBW_NUMBER","PUBLISHED","2002","WPR","","","VNM","124.2 [79.0-168.9]","124.20000","79.00000","168.90000",""
"LBW_NUMBER","PUBLISHED","2003","WPR","","","VNM","123.1 [79.9-163.7]","123.10000","79.90000","163.70000",""
"LBW_NUMBER","PUBLISHED","2004","WPR","","","VNM","123.0 [80.2-165.0]","123.00000","80.20000","165.00000",""
"LBW_NUMBER","PUBLISHED","2005","WPR","","","VNM","123.5 [82.1-163.7]","123.50000","82.10000","163.70000",""
"LBW_NUMBER","PUBLISHED","2006","WPR","","","VNM","124.6 [85.2-164.4]","124.60000","85.20000","164.40000",""
"LBW_NUMBER","PUBLISHED","2007","WPR","","","VNM","126.2 [86.7-168.7]","126.20000","86.70000","168.70000",""
"LBW_NUMBER","PUBLISHED","2008","WPR","","","VNM","128.0 [89.6-170.1]","128.00000","89.60000","170.10000",""
"LBW_NUMBER","PUBLISHED","2009","WPR","","","VNM","129.7 [89.5-171.0]","129.70000","89.50000","171.00000",""
"LBW_NUMBER","PUBLISHED","2010","WPR","","","VNM","131.0 [90.8-168.6]","131.00000","90.80000","168.60000",""
"LBW_NUMBER","PUBLISHED","2011","WPR","","","VNM","131.7 [92.6-171.1]","131.70000","92.60000","171.10000",""
"LBW_NUMBER","PUBLISHED","2012","WPR","","","VNM","131.8 [91.8-176.1]","131.80000","91.80000","176.10000",""
"LBW_NUMBER","PUBLISHED","2013","WPR","","","VNM","131.5 [92.3-172.9]","131.50000","92.30000","172.90000",""
"LBW_NUMBER","PUBLISHED","2014","WPR","","","VNM","130.9 [95.3-170.4]","130.90000","95.30000","170.40000",""
"LBW_NUMBER","PUBLISHED","2015","WPR","","","VNM","129.9 [91.3-167.6]","129.90000","91.30000","167.60000",""
"LBW_NUMBER","PUBLISHED","2000","AFR","","","ZMB","63.6 [49.7-79.4]","63.60000","49.70000","79.40000",""
"LBW_NUMBER","PUBLISHED","2001","AFR","","","ZMB","64.5 [50.7-80.0]","64.50000","50.70000","80.00000",""
"LBW_NUMBER","PUBLISHED","2002","AFR","","","ZMB","64.9 [50.8-82.5]","64.90000","50.80000","82.50000",""
"LBW_NUMBER","PUBLISHED","2003","AFR","","","ZMB","65.0 [51.1-83.7]","65.00000","51.10000","83.70000",""
"LBW_NUMBER","PUBLISHED","2004","AFR","","","ZMB","65.1 [50.4-82.8]","65.10000","50.40000","82.80000",""
"LBW_NUMBER","PUBLISHED","2005","AFR","","","ZMB","65.3 [51.7-82.5]","65.30000","51.70000","82.50000",""
"LBW_NUMBER","PUBLISHED","2006","AFR","","","ZMB","65.6 [51.8-82.7]","65.60000","51.80000","82.70000",""
"LBW_NUMBER","PUBLISHED","2007","AFR","","","ZMB","66.1 [51.5-83.4]","66.10000","51.50000","83.40000",""
"LBW_NUMBER","PUBLISHED","2008","AFR","","","ZMB","66.6 [51.8-84.1]","66.60000","51.80000","84.10000",""
"LBW_NUMBER","PUBLISHED","2009","AFR","","","ZMB","67.3 [53.3-85.4]","67.30000","53.30000","85.40000",""
"LBW_NUMBER","PUBLISHED","2010","AFR","","","ZMB","68.0 [53.7-85.6]","68.00000","53.70000","85.60000",""
"LBW_NUMBER","PUBLISHED","2011","AFR","","","ZMB","68.7 [54.8-88.6]","68.70000","54.80000","88.60000",""
"LBW_NUMBER","PUBLISHED","2012","AFR","","","ZMB","69.3 [54.7-88.2]","69.30000","54.70000","88.20000",""
"LBW_NUMBER","PUBLISHED","2013","AFR","","","ZMB","70.1 [55.2-89.1]","70.10000","55.20000","89.10000",""
"LBW_NUMBER","PUBLISHED","2014","AFR","","","ZMB","71.0 [56.0-88.6]","71.00000","56.00000","88.60000",""
"LBW_NUMBER","PUBLISHED","2015","AFR","","","ZMB","71.9 [57.3-91.6]","71.90000","57.30000","91.60000",""
"LBW_NUMBER","PUBLISHED","2000","AFR","","","ZWE","50.8 [40.1-64.3]","50.80000","40.10000","64.30000",""
"LBW_NUMBER","PUBLISHED","2001","AFR","","","ZWE","51.8 [41.3-67.1]","51.80000","41.30000","67.10000",""
"LBW_NUMBER","PUBLISHED","2002","AFR","","","ZWE","52.9 [41.4-68.7]","52.90000","41.40000","68.70000",""
"LBW_NUMBER","PUBLISHED","2003","AFR","","","ZWE","54.2 [42.6-69.2]","54.20000","42.60000","69.20000",""
"LBW_NUMBER","PUBLISHED","2004","AFR","","","ZWE","55.7 [44.6-71.3]","55.70000","44.60000","71.30000",""
"LBW_NUMBER","PUBLISHED","2005","AFR","","","ZWE","57.3 [45.2-74.0]","57.30000","45.20000","74.00000",""
"LBW_NUMBER","PUBLISHED","2006","AFR","","","ZWE","59.0 [46.3-74.3]","59.00000","46.30000","74.30000",""
"LBW_NUMBER","PUBLISHED","2007","AFR","","","ZWE","60.8 [47.9-79.0]","60.80000","47.90000","79.00000",""
"LBW_NUMBER","PUBLISHED","2008","AFR","","","ZWE","62.6 [49.6-80.1]","62.60000","49.60000","80.10000",""
"LBW_NUMBER","PUBLISHED","2009","AFR","","","ZWE","64.3 [51.7-83.3]","64.30000","51.70000","83.30000",""
"LBW_NUMBER","PUBLISHED","2010","AFR","","","ZWE","65.7 [52.5-84.7]","65.70000","52.50000","84.70000",""
"LBW_NUMBER","PUBLISHED","2011","AFR","","","ZWE","66.7 [52.6-86.2]","66.70000","52.60000","86.20000",""
"LBW_NUMBER","PUBLISHED","2012","AFR","","","ZWE","67.4 [53.6-87.8]","67.40000","53.60000","87.80000",""
"LBW_NUMBER","PUBLISHED","2013","AFR","","","ZWE","67.7 [54.2-87.2]","67.70000","54.20000","87.20000",""
"LBW_NUMBER","PUBLISHED","2014","AFR","","","ZWE","67.8 [53.5-89.3]","67.80000","53.50000","89.30000",""
"LBW_NUMBER","PUBLISHED","2015","AFR","","","ZWE","67.6 [53.7-88.1]","67.60000","53.70000","88.10000",""
"LBW_NUMBER","PUBLISHED","2000","AFR","","","","4.4 [2.8-6.7]","4.40000","2.80000","6.70000",""
"LBW_NUMBER","PUBLISHED","2001","AFR","","","","4.4 [2.8-6.8]","4.40000","2.80000","6.80000",""
"LBW_NUMBER","PUBLISHED","2002","AFR","","","","4.5 [2.9-6.9]","4.50000","2.90000","6.90000",""
"LBW_NUMBER","PUBLISHED","2003","AFR","","","","4.5 [2.9-6.9]","4.50000","2.90000","6.90000",""
"LBW_NUMBER","PUBLISHED","2004","AFR","","","","4.5 [3.0-6.9]","4.50000","3.00000","6.90000",""
"LBW_NUMBER","PUBLISHED","2005","AFR","","","","4.6 [3.0-7.1]","4.60000","3.00000","7.10000",""
"LBW_NUMBER","PUBLISHED","2006","AFR","","","","4.6 [3.0-7.0]","4.60000","3.00000","7.00000",""
"LBW_NUMBER","PUBLISHED","2007","AFR","","","","4.6 [3.1-7.1]","4.60000","3.10000","7.10000",""
"LBW_NUMBER","PUBLISHED","2008","AFR","","","","4.7 [3.1-7.2]","4.70000","3.10000","7.20000",""
"LBW_NUMBER","PUBLISHED","2009","AFR","","","","4.7 [3.1-7.3]","4.70000","3.10000","7.30000",""
"LBW_NUMBER","PUBLISHED","2010","AFR","","","","4.8 [3.1-7.3]","4.80000","3.10000","7.30000",""
"LBW_NUMBER","PUBLISHED","2011","AFR","","","","4.8 [3.2-7.6]","4.80000","3.20000","7.60000",""
"LBW_NUMBER","PUBLISHED","2012","AFR","","","","4.8 [3.2-7.4]","4.80000","3.20000","7.40000",""
"LBW_NUMBER","PUBLISHED","2013","AFR","","","","4.9 [3.2-7.4]","4.90000","3.20000","7.40000",""
"LBW_NUMBER","PUBLISHED","2014","AFR","","","","4.9 [3.2-7.5]","4.90000","3.20000","7.50000",""
"LBW_NUMBER","PUBLISHED","2015","AFR","","","","4.9 [3.3-7.6]","4.90000","3.30000","7.60000",""
"LBW_NUMBER","PUBLISHED","2000","EMR","","","","2.7 [1.4-5.0]","2.70000","1.40000","5.00000",""
"LBW_NUMBER","PUBLISHED","2001","EMR","","","","2.7 [1.4-5.1]","2.70000","1.40000","5.10000",""
"LBW_NUMBER","PUBLISHED","2002","EMR","","","","2.7 [1.4-5.1]","2.70000","1.40000","5.10000",""
"LBW_NUMBER","PUBLISHED","2003","EMR","","","","2.7 [1.4-5.2]","2.70000","1.40000","5.20000",""
"LBW_NUMBER","PUBLISHED","2004","EMR","","","","2.7 [1.5-5.0]","2.70000","1.50000","5.00000",""
"LBW_NUMBER","PUBLISHED","2005","EMR","","","","2.7 [1.4-5.1]","2.70000","1.40000","5.10000",""
"LBW_NUMBER","PUBLISHED","2006","EMR","","","","2.7 [1.4-5.3]","2.70000","1.40000","5.30000",""
"LBW_NUMBER","PUBLISHED","2007","EMR","","","","2.8 [1.5-5.3]","2.80000","1.50000","5.30000",""
"LBW_NUMBER","PUBLISHED","2008","EMR","","","","2.8 [1.5-5.3]","2.80000","1.50000","5.30000",""
"LBW_NUMBER","PUBLISHED","2009","EMR","","","","2.9 [1.6-5.6]","2.90000","1.60000","5.60000",""
"LBW_NUMBER","PUBLISHED","2010","EMR","","","","2.9 [1.5-5.4]","2.90000","1.50000","5.40000",""
"LBW_NUMBER","PUBLISHED","2011","EMR","","","","2.9 [1.6-5.5]","2.90000","1.60000","5.50000",""
"LBW_NUMBER","PUBLISHED","2012","EMR","","","","2.9 [1.6-5.6]","2.90000","1.60000","5.60000",""
"LBW_NUMBER","PUBLISHED","2013","EMR","","","","3.0 [1.6-5.5]","3.00000","1.60000","5.50000",""
"LBW_NUMBER","PUBLISHED","2014","EMR","","","","2.9 [1.6-5.4]","2.90000","1.60000","5.40000",""
"LBW_NUMBER","PUBLISHED","2015","EMR","","","","2.9 [1.6-5.6]","2.90000","1.60000","5.60000",""
"LBW_NUMBER","PUBLISHED","2000","EUR","","","","0.8 [0.7-1.0]","0.80000","0.70000","1.00000",""
"LBW_NUMBER","PUBLISHED","2001","EUR","","","","0.8 [0.7-1.0]","0.80000","0.70000","1.00000",""
"LBW_NUMBER","PUBLISHED","2002","EUR","","","","0.8 [0.7-0.9]","0.80000","0.70000","0.90000",""
"LBW_NUMBER","PUBLISHED","2003","EUR","","","","0.8 [0.7-0.9]","0.80000","0.70000","0.90000",""
"LBW_NUMBER","PUBLISHED","2004","EUR","","","","0.8 [0.7-0.9]","0.80000","0.70000","0.90000",""
"LBW_NUMBER","PUBLISHED","2005","EUR","","","","0.8 [0.7-0.9]","0.80000","0.70000","0.90000",""
"LBW_NUMBER","PUBLISHED","2006","EUR","","","","0.8 [0.7-1.0]","0.80000","0.70000","1.00000",""
"LBW_NUMBER","PUBLISHED","2007","EUR","","","","0.8 [0.7-1.0]","0.80000","0.70000","1.00000",""
"LBW_NUMBER","PUBLISHED","2008","EUR","","","","0.8 [0.7-1.0]","0.80000","0.70000","1.00000",""
"LBW_NUMBER","PUBLISHED","2009","EUR","","","","0.8 [0.7-1.0]","0.80000","0.70000","1.00000",""
"LBW_NUMBER","PUBLISHED","2010","EUR","","","","0.8 [0.7-1.0]","0.80000","0.70000","1.00000",""
"LBW_NUMBER","PUBLISHED","2011","EUR","","","","0.8 [0.7-1.0]","0.80000","0.70000","1.00000",""
"LBW_NUMBER","PUBLISHED","2012","EUR","","","","0.8 [0.7-1.0]","0.80000","0.70000","1.00000",""
"LBW_NUMBER","PUBLISHED","2013","EUR","","","","0.8 [0.7-1.0]","0.80000","0.70000","1.00000",""
"LBW_NUMBER","PUBLISHED","2014","EUR","","","","0.8 [0.7-1.0]","0.80000","0.70000","1.00000",""
"LBW_NUMBER","PUBLISHED","2015","EUR","","","","0.8 [0.7-1.0]","0.80000","0.70000","1.00000",""
"LBW_NUMBER","PUBLISHED","2000","AMR","","","","1.3 [1.2-1.6]","1.30000","1.20000","1.60000",""
"LBW_NUMBER","PUBLISHED","2001","AMR","","","","1.4 [1.2-1.6]","1.40000","1.20000","1.60000",""
"LBW_NUMBER","PUBLISHED","2002","AMR","","","","1.4 [1.2-1.6]","1.40000","1.20000","1.60000",""
"LBW_NUMBER","PUBLISHED","2003","AMR","","","","1.4 [1.2-1.6]","1.40000","1.20000","1.60000",""
"LBW_NUMBER","PUBLISHED","2004","AMR","","","","1.4 [1.2-1.5]","1.40000","1.20000","1.50000",""
"LBW_NUMBER","PUBLISHED","2005","AMR","","","","1.3 [1.2-1.5]","1.30000","1.20000","1.50000",""
"LBW_NUMBER","PUBLISHED","2006","AMR","","","","1.3 [1.2-1.5]","1.30000","1.20000","1.50000",""
"LBW_NUMBER","PUBLISHED","2007","AMR","","","","1.3 [1.2-1.5]","1.30000","1.20000","1.50000",""
"LBW_NUMBER","PUBLISHED","2008","AMR","","","","1.3 [1.2-1.5]","1.30000","1.20000","1.50000",""
"LBW_NUMBER","PUBLISHED","2009","AMR","","","","1.3 [1.2-1.5]","1.30000","1.20000","1.50000",""
"LBW_NUMBER","PUBLISHED","2010","AMR","","","","1.3 [1.2-1.5]","1.30000","1.20000","1.50000",""
"LBW_NUMBER","PUBLISHED","2011","AMR","","","","1.3 [1.2-1.5]","1.30000","1.20000","1.50000",""
"LBW_NUMBER","PUBLISHED","2012","AMR","","","","1.3 [1.2-1.5]","1.30000","1.20000","1.50000",""
"LBW_NUMBER","PUBLISHED","2013","AMR","","","","1.3 [1.2-1.5]","1.30000","1.20000","1.50000",""
"LBW_NUMBER","PUBLISHED","2014","AMR","","","","1.3 [1.2-1.5]","1.30000","1.20000","1.50000",""
"LBW_NUMBER","PUBLISHED","2015","AMR","","","","1.3 [1.1-1.5]","1.30000","1.10000","1.50000",""
"LBW_NUMBER","PUBLISHED","2000","SEAR","","","","11.9 [7.8-15.9]","11.90000","7.80000","15.90000",""
"LBW_NUMBER","PUBLISHED","2001","SEAR","","","","11.7 [7.8-15.8]","11.70000","7.80000","15.80000",""
"LBW_NUMBER","PUBLISHED","2002","SEAR","","","","11.5 [7.6-15.6]","11.50000","7.60000","15.60000",""
"LBW_NUMBER","PUBLISHED","2003","SEAR","","","","11.3 [7.5-15.3]","11.30000","7.50000","15.30000",""
"LBW_NUMBER","PUBLISHED","2004","SEAR","","","","11.1 [7.4-15.0]","11.10000","7.40000","15.00000",""
"LBW_NUMBER","PUBLISHED","2005","SEAR","","","","10.9 [7.3-14.8]","10.90000","7.30000","14.80000",""
"LBW_NUMBER","PUBLISHED","2006","SEAR","","","","10.7 [7.1-14.2]","10.70000","7.10000","14.20000",""
"LBW_NUMBER","PUBLISHED","2007","SEAR","","","","10.4 [7.0-13.8]","10.40000","7.00000","13.80000",""
"LBW_NUMBER","PUBLISHED","2008","SEAR","","","","10.2 [6.9-13.6]","10.20000","6.90000","13.60000",""
"LBW_NUMBER","PUBLISHED","2009","SEAR","","","","10.0 [6.5-13.3]","10.00000","6.50000","13.30000",""
"LBW_NUMBER","PUBLISHED","2010","SEAR","","","","9.7 [6.6-12.9]","9.70000","6.60000","12.90000",""
"LBW_NUMBER","PUBLISHED","2011","SEAR","","","","9.5 [6.5-12.8]","9.50000","6.50000","12.80000",""
"LBW_NUMBER","PUBLISHED","2012","SEAR","","","","9.3 [6.4-12.4]","9.30000","6.40000","12.40000",""
"LBW_NUMBER","PUBLISHED","2013","SEAR","","","","9.1 [6.2-12.1]","9.10000","6.20000","12.10000",""
"LBW_NUMBER","PUBLISHED","2014","SEAR","","","","8.9 [6.2-12.1]","8.90000","6.20000","12.10000",""
"LBW_NUMBER","PUBLISHED","2015","SEAR","","","","8.8 [6.0-11.7]","8.80000","6.00000","11.70000",""
"LBW_NUMBER","PUBLISHED","2000","WPR","","","","1.9 [1.4-2.4]","1.90000","1.40000","2.40000",""
"LBW_NUMBER","PUBLISHED","2001","WPR","","","","1.8 [1.4-2.3]","1.80000","1.40000","2.30000",""
"LBW_NUMBER","PUBLISHED","2002","WPR","","","","1.8 [1.4-2.3]","1.80000","1.40000","2.30000",""
"LBW_NUMBER","PUBLISHED","2003","WPR","","","","1.8 [1.4-2.3]","1.80000","1.40000","2.30000",""
"LBW_NUMBER","PUBLISHED","2004","WPR","","","","1.8 [1.4-2.3]","1.80000","1.40000","2.30000",""
"LBW_NUMBER","PUBLISHED","2005","WPR","","","","1.8 [1.4-2.3]","1.80000","1.40000","2.30000",""
"LBW_NUMBER","PUBLISHED","2006","WPR","","","","1.8 [1.4-2.3]","1.80000","1.40000","2.30000",""
"LBW_NUMBER","PUBLISHED","2007","WPR","","","","1.8 [1.4-2.3]","1.80000","1.40000","2.30000",""
"LBW_NUMBER","PUBLISHED","2008","WPR","","","","1.8 [1.4-2.3]","1.80000","1.40000","2.30000",""
"LBW_NUMBER","PUBLISHED","2009","WPR","","","","1.8 [1.4-2.3]","1.80000","1.40000","2.30000",""
"LBW_NUMBER","PUBLISHED","2010","WPR","","","","1.8 [1.4-2.3]","1.80000","1.40000","2.30000",""
"LBW_NUMBER","PUBLISHED","2011","WPR","","","","1.8 [1.4-2.3]","1.80000","1.40000","2.30000",""
"LBW_NUMBER","PUBLISHED","2012","WPR","","","","1.8 [1.4-2.3]","1.80000","1.40000","2.30000",""
"LBW_NUMBER","PUBLISHED","2013","WPR","","","","1.8 [1.4-2.3]","1.80000","1.40000","2.30000",""
"LBW_NUMBER","PUBLISHED","2014","WPR","","","","1.8 [1.4-2.2]","1.80000","1.40000","2.20000",""
"LBW_NUMBER","PUBLISHED","2015","WPR","","","","1.8 [1.4-2.3]","1.80000","1.40000","2.30000",""
"LBW_NUMBER","PUBLISHED","2000","","","WB_LI","","3.1 [2.6-3.8]","3.10000","2.60000","3.80000",""
"LBW_NUMBER","PUBLISHED","2001","","","WB_LI","","3.1 [2.6-3.8]","3.10000","2.60000","3.80000",""
"LBW_NUMBER","PUBLISHED","2002","","","WB_LI","","3.1 [2.6-3.9]","3.10000","2.60000","3.90000",""
"LBW_NUMBER","PUBLISHED","2003","","","WB_LI","","3.2 [2.6-3.9]","3.20000","2.60000","3.90000",""
"LBW_NUMBER","PUBLISHED","2004","","","WB_LI","","3.2 [2.6-3.8]","3.20000","2.60000","3.80000",""
"LBW_NUMBER","PUBLISHED","2005","","","WB_LI","","3.2 [2.7-3.8]","3.20000","2.70000","3.80000",""
"LBW_NUMBER","PUBLISHED","2006","","","WB_LI","","3.2 [2.7-3.8]","3.20000","2.70000","3.80000",""
"LBW_NUMBER","PUBLISHED","2007","","","WB_LI","","3.2 [2.7-3.9]","3.20000","2.70000","3.90000",""
"LBW_NUMBER","PUBLISHED","2008","","","WB_LI","","3.2 [2.7-3.9]","3.20000","2.70000","3.90000",""
"LBW_NUMBER","PUBLISHED","2009","","","WB_LI","","3.2 [2.8-3.9]","3.20000","2.80000","3.90000",""
"LBW_NUMBER","PUBLISHED","2010","","","WB_LI","","3.2 [2.8-3.9]","3.20000","2.80000","3.90000",""
"LBW_NUMBER","PUBLISHED","2011","","","WB_LI","","3.3 [2.8-3.9]","3.30000","2.80000","3.90000",""
"LBW_NUMBER","PUBLISHED","2012","","","WB_LI","","3.3 [2.8-3.9]","3.30000","2.80000","3.90000",""
"LBW_NUMBER","PUBLISHED","2013","","","WB_LI","","3.3 [2.8-3.9]","3.30000","2.80000","3.90000",""
"LBW_NUMBER","PUBLISHED","2014","","","WB_LI","","3.3 [2.8-4.0]","3.30000","2.80000","4.00000",""
"LBW_NUMBER","PUBLISHED","2015","","","WB_LI","","3.3 [2.9-4.1]","3.30000","2.90000","4.10000",""
"LBW_NUMBER","PUBLISHED","2000","","","WB_LMI","","16.0 [11.9-20.5]","16.00000","11.90000","20.50000",""
"LBW_NUMBER","PUBLISHED","2001","","","WB_LMI","","15.8 [11.7-20.4]","15.80000","11.70000","20.40000",""
"LBW_NUMBER","PUBLISHED","2002","","","WB_LMI","","15.7 [11.9-20.3]","15.70000","11.90000","20.30000",""
"LBW_NUMBER","PUBLISHED","2003","","","WB_LMI","","15.5 [11.9-19.6]","15.50000","11.90000","19.60000",""
"LBW_NUMBER","PUBLISHED","2004","","","WB_LMI","","15.3 [11.5-19.6]","15.30000","11.50000","19.60000",""
"LBW_NUMBER","PUBLISHED","2005","","","WB_LMI","","15.2 [11.5-19.6]","15.20000","11.50000","19.60000",""
"LBW_NUMBER","PUBLISHED","2006","","","WB_LMI","","15.0 [11.4-18.8]","15.00000","11.40000","18.80000",""
"LBW_NUMBER","PUBLISHED","2007","","","WB_LMI","","14.8 [11.3-18.6]","14.80000","11.30000","18.60000",""
"LBW_NUMBER","PUBLISHED","2008","","","WB_LMI","","14.6 [11.2-18.5]","14.60000","11.20000","18.50000",""
"LBW_NUMBER","PUBLISHED","2009","","","WB_LMI","","14.4 [11.0-18.3]","14.40000","11.00000","18.30000",""
"LBW_NUMBER","PUBLISHED","2010","","","WB_LMI","","14.3 [11.1-18.2]","14.30000","11.10000","18.20000",""
"LBW_NUMBER","PUBLISHED","2011","","","WB_LMI","","14.1 [11.0-18.1]","14.10000","11.00000","18.10000",""
"LBW_NUMBER","PUBLISHED","2012","","","WB_LMI","","13.9 [10.9-17.6]","13.90000","10.90000","17.60000",""
"LBW_NUMBER","PUBLISHED","2013","","","WB_LMI","","13.7 [10.6-17.4]","13.70000","10.60000","17.40000",""
"LBW_NUMBER","PUBLISHED","2014","","","WB_LMI","","13.6 [10.6-17.1]","13.60000","10.60000","17.10000",""
"LBW_NUMBER","PUBLISHED","2015","","","WB_LMI","","13.5 [10.6-16.7]","13.50000","10.60000","16.70000",""
"LBW_NUMBER","PUBLISHED","2000","","","WB_UMI","","2.9 [2.6-3.3]","2.90000","2.60000","3.30000",""
"LBW_NUMBER","PUBLISHED","2001","","","WB_UMI","","2.8 [2.6-3.3]","2.80000","2.60000","3.30000",""
"LBW_NUMBER","PUBLISHED","2002","","","WB_UMI","","2.8 [2.5-3.2]","2.80000","2.50000","3.20000",""
"LBW_NUMBER","PUBLISHED","2003","","","WB_UMI","","2.8 [2.5-3.2]","2.80000","2.50000","3.20000",""
"LBW_NUMBER","PUBLISHED","2004","","","WB_UMI","","2.8 [2.5-3.2]","2.80000","2.50000","3.20000",""
"LBW_NUMBER","PUBLISHED","2005","","","WB_UMI","","2.7 [2.5-3.1]","2.70000","2.50000","3.10000",""
"LBW_NUMBER","PUBLISHED","2006","","","WB_UMI","","2.7 [2.5-3.2]","2.70000","2.50000","3.20000",""
"LBW_NUMBER","PUBLISHED","2007","","","WB_UMI","","2.7 [2.5-3.2]","2.70000","2.50000","3.20000",""
"LBW_NUMBER","PUBLISHED","2008","","","WB_UMI","","2.7 [2.5-3.2]","2.70000","2.50000","3.20000",""
"LBW_NUMBER","PUBLISHED","2009","","","WB_UMI","","2.8 [2.5-3.2]","2.80000","2.50000","3.20000",""
"LBW_NUMBER","PUBLISHED","2010","","","WB_UMI","","2.8 [2.5-3.2]","2.80000","2.50000","3.20000",""
"LBW_NUMBER","PUBLISHED","2011","","","WB_UMI","","2.8 [2.5-3.2]","2.80000","2.50000","3.20000",""
"LBW_NUMBER","PUBLISHED","2012","","","WB_UMI","","2.8 [2.5-3.2]","2.80000","2.50000","3.20000",""
"LBW_NUMBER","PUBLISHED","2013","","","WB_UMI","","2.8 [2.5-3.2]","2.80000","2.50000","3.20000",""
"LBW_NUMBER","PUBLISHED","2014","","","WB_UMI","","2.7 [2.5-3.2]","2.70000","2.50000","3.20000",""
"LBW_NUMBER","PUBLISHED","2015","","","WB_UMI","","2.7 [2.5-3.2]","2.70000","2.50000","3.20000",""
"LBW_NUMBER","PUBLISHED","2000","","","WB_HI","","0.9 [0.9-0.9]","0.90000","0.90000","0.90000",""
"LBW_NUMBER","PUBLISHED","2001","","","WB_HI","","0.9 [0.9-1.0]","0.90000","0.90000","1.00000",""
"LBW_NUMBER","PUBLISHED","2002","","","WB_HI","","0.9 [0.9-1.0]","0.90000","0.90000","1.00000",""
"LBW_NUMBER","PUBLISHED","2003","","","WB_HI","","0.9 [0.9-1.0]","0.90000","0.90000","1.00000",""
"LBW_NUMBER","PUBLISHED","2004","","","WB_HI","","1.0 [0.9-1.0]","1.00000","0.90000","1.00000",""
"LBW_NUMBER","PUBLISHED","2005","","","WB_HI","","1.0 [0.9-1.0]","1.00000","0.90000","1.00000",""
"LBW_NUMBER","PUBLISHED","2006","","","WB_HI","","1.0 [0.9-1.0]","1.00000","0.90000","1.00000",""
"LBW_NUMBER","PUBLISHED","2007","","","WB_HI","","1.0 [0.9-1.0]","1.00000","0.90000","1.00000",""
"LBW_NUMBER","PUBLISHED","2008","","","WB_HI","","1.0 [1.0-1.0]","1.00000","1.00000","1.00000",""
"LBW_NUMBER","PUBLISHED","2009","","","WB_HI","","1.0 [0.9-1.0]","1.00000","0.90000","1.00000",""
"LBW_NUMBER","PUBLISHED","2010","","","WB_HI","","1.0 [0.9-1.0]","1.00000","0.90000","1.00000",""
"LBW_NUMBER","PUBLISHED","2011","","","WB_HI","","1.0 [0.9-1.0]","1.00000","0.90000","1.00000",""
"LBW_NUMBER","PUBLISHED","2012","","","WB_HI","","1.0 [0.9-1.0]","1.00000","0.90000","1.00000",""
"LBW_NUMBER","PUBLISHED","2013","","","WB_HI","","1.0 [0.9-1.0]","1.00000","0.90000","1.00000",""
"LBW_NUMBER","PUBLISHED","2014","","","WB_HI","","1.0 [0.9-1.0]","1.00000","0.90000","1.00000",""
"LBW_NUMBER","PUBLISHED","2015","","","WB_HI","","1.0 [0.9-1.0]","1.00000","0.90000","1.00000",""
"LBW_NUMBER","PUBLISHED","2000","","1","","","22.9 [18.4-27.8]","22.90000","18.40000","27.80000",""
"LBW_NUMBER","PUBLISHED","2001","","1","","","22.7 [18.3-27.7]","22.70000","18.30000","27.70000",""
"LBW_NUMBER","PUBLISHED","2002","","1","","","22.5 [18.4-27.7]","22.50000","18.40000","27.70000",""
"LBW_NUMBER","PUBLISHED","2003","","1","","","22.4 [18.5-26.7]","22.40000","18.50000","26.70000",""
"LBW_NUMBER","PUBLISHED","2004","","1","","","22.2 [18.0-27.0]","22.20000","18.00000","27.00000",""
"LBW_NUMBER","PUBLISHED","2005","","1","","","22.0 [18.0-27.0]","22.00000","18.00000","27.00000",""
"LBW_NUMBER","PUBLISHED","2006","","1","","","21.9 [18.0-26.3]","21.90000","18.00000","26.30000",""
"LBW_NUMBER","PUBLISHED","2007","","1","","","21.7 [18.0-25.7]","21.70000","18.00000","25.70000",""
"LBW_NUMBER","PUBLISHED","2008","","1","","","21.6 [17.9-25.7]","21.60000","17.90000","25.70000",""
"LBW_NUMBER","PUBLISHED","2009","","1","","","21.4 [17.8-25.5]","21.40000","17.80000","25.50000",""
"LBW_NUMBER","PUBLISHED","2010","","1","","","21.2 [17.9-25.3]","21.20000","17.90000","25.30000",""
