"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","GHECAUSES","Display Value","Numeric","Low","High","Comments"
"WHS2_126","PUBLISHED","2000","SEAR","PRK","GHE151","17","17.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","PRY","GHE001","25","25.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","PRY","GHE060","55","55.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","PRY","GHE151","19","19.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","QAT","GHE001","17","17.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","QAT","GHE060","57","57.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","RUS","GHE151","23","23.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","RUS","GHE001","10","10.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","RUS","GHE060","75","75.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","RUS","GHE151","15","15.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","SDN","GHE060","16","16.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","SDN","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","SDN","GHE001","63","63.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","SDN","GHE060","23","23.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","SLB","GHE001","50","50.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","SLB","GHE060","37","37.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","SLB","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","SLB","GHE001","41","41.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","SLV","GHE060","47","47.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","SLV","GHE151","35","35.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","SOM","GHE001","82","82.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","SOM","GHE060","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","SSD","GHE001","72","72.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","SSD","GHE060","17","17.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","SSD","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","SUR","GHE001","37","37.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","SVN","GHE151","14","14.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","SVN","GHE001","3","3.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","SVN","GHE060","85","85.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","SVN","GHE151","12","12.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","SYR","GHE001","34","34.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","SYR","GHE060","54","54.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","SYR","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","SYR","GHE001","10","10.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","SYR","GHE060","27","27.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","TGO","GHE151","9","9.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","THA","GHE001","38","38.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","THA","GHE060","47","47.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","THA","GHE151","15","15.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","TKM","GHE060","61","61.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","TKM","GHE151","15","15.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","TLS","GHE001","73","73.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","TLS","GHE060","19","19.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","TUN","GHE001","18","18.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","TUN","GHE060","71","71.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","TUN","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","TUR","GHE001","27","27.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","UGA","GHE060","10","10.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","UGA","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","UGA","GHE001","68","68.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","UGA","GHE060","18","18.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","USA","GHE001","8","8.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","USA","GHE060","79","79.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","USA","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","USA","GHE001","8","8.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","VEN","GHE151","34","34.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","VNM","GHE001","33","33.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","VNM","GHE060","50","50.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","VNM","GHE151","17","17.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","ZAF","GHE001","62","62.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","ZAF","GHE060","28","28.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","ZAF","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","ZMB","GHE001","83","83.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","ZMB","GHE060","10","10.00000","","",""
