"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","COUNTRY","SEX","ENVCAUSE","Display Value","Numeric","Low","High","Comments"
"SDGAIRBODA","PUBLISHED","2016","AFR","","KEN","BTSX","ENVCAUSE000","78[ 69–86]","78.06960","69.09778","86.18262",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","KEN","FMLE","ENVCAUSE000","75[ 66–82]","74.94617","66.40109","82.38069",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","KEN","MLE","ENVCAUSE000","81[ 71–90]","81.40531","71.20135","90.27583",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","KEN","BTSX","ENVCAUSE118","8[ 6–10]","8.46850","6.23850","10.18799",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","KEN","FMLE","ENVCAUSE118","8[ 6–9]","8.10013","6.48742","9.34430",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","KEN","MLE","ENVCAUSE118","9[ 5–12]","8.91489","4.70690","11.95530",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KGZ","BTSX","ENVCAUSE000","111[ 80–149]","110.68458","79.92321","148.81093",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KGZ","FMLE","ENVCAUSE000","87[ 61–120]","86.92802","60.50496","119.52509",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KGZ","MLE","ENVCAUSE000","142[ 104–189]","142.28157","104.46812","188.93336",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KGZ","BTSX","ENVCAUSE118","12[ 7–18]","11.72514","6.51833","17.72958",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KGZ","FMLE","ENVCAUSE118","9[ 5–13]","8.58925","4.57622","12.74418",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KGZ","MLE","ENVCAUSE118","16[ 8–27]","16.40921","8.29524","26.82535",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KHM","BTSX","ENVCAUSE000","150[ 136–163]","149.84821","136.47723","163.00848",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KHM","FMLE","ENVCAUSE000","140[ 126–152]","139.50955","126.21883","152.27179",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KHM","MLE","ENVCAUSE000","164[ 147–180]","163.90843","147.27670","180.21509",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KHM","BTSX","ENVCAUSE118","16[ 11–19]","15.86992","11.27087","19.33430",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KHM","FMLE","ENVCAUSE118","12[ 10–14]","12.17246","9.60546","14.14001",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KHM","MLE","ENVCAUSE118","22[ 11–29]","21.52192","11.13773","29.16275",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KIR","BTSX","ENVCAUSE000","140[ 127–151]","140.18340","127.33108","151.02040",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KIR","FMLE","ENVCAUSE000","107[ 97–115]","106.91805","97.26767","115.46075",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KIR","MLE","ENVCAUSE000","187[ 167–204]","186.76935","166.73543","204.05188",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KIR","BTSX","ENVCAUSE118","18[ 11–23]","18.10841","10.57089","23.16019",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KIR","FMLE","ENVCAUSE118","10[ 7–11]","9.55289","7.41632","11.09554",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KIR","MLE","ENVCAUSE118","33[ 15–46]","32.76249","14.77445","45.68606",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KOR","BTSX","ENVCAUSE000","20[ 16–30]","20.48125","15.87851","29.52651",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KOR","FMLE","ENVCAUSE000","14[ 11–21]","14.00873","10.59531","20.57770",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KOR","MLE","ENVCAUSE000","29[ 23–42]","29.37701","22.95439","42.11604",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KOR","BTSX","ENVCAUSE118","3[ 1–4]","2.67933","1.39332","4.22776",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KOR","FMLE","ENVCAUSE118","2[ 1–3]","1.60332","0.83334","2.64457",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KOR","MLE","ENVCAUSE118","4[ 2–7]","4.48300","2.32921","7.02629",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","KWT","BTSX","ENVCAUSE000","104[ 94–114]","103.80364","94.29658","114.29435",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","KWT","FMLE","ENVCAUSE000","89[ 80–99]","88.78574","80.35816","98.65023",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","KWT","MLE","ENVCAUSE000","114[ 102–125]","113.57430","102.41210","125.20306",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","KWT","BTSX","ENVCAUSE118","7[ 4–9]","6.63582","4.08434","9.36216",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","KWT","FMLE","ENVCAUSE118","6[ 4–9]","6.12626","3.77070","8.64325",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","KWT","MLE","ENVCAUSE118","7[ 4–10]","7.02169","4.32184","9.90657",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","LAO","BTSX","ENVCAUSE000","188[ 173–203]","188.45868","172.84373","202.99449",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","LAO","FMLE","ENVCAUSE000","182[ 166–196]","181.92751","166.45653","195.93779",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","LAO","MLE","ENVCAUSE000","196[ 178–213]","196.16460","178.00980","213.46497",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","LAO","BTSX","ENVCAUSE118","24[ 17–29]","24.06826","17.48702","28.73716",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","LAO","FMLE","ENVCAUSE118","22[ 17–25]","21.72093","17.29609","24.90980",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","LAO","MLE","ENVCAUSE118","27[ 14–37]","27.42688","14.16922","36.78702",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBN","BTSX","ENVCAUSE000","51[ 43–60]","51.35315","42.73998","59.69859",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBN","FMLE","ENVCAUSE000","41[ 34–48]","41.00320","33.84422","48.26674",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBN","MLE","ENVCAUSE000","61[ 51–71]","61.21495","50.92923","71.21665",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBN","BTSX","ENVCAUSE118","4[ 2–6]","4.03332","2.24158","6.13540",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBN","FMLE","ENVCAUSE118","4[ 2–6]","3.92595","2.18190","5.97207",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBN","MLE","ENVCAUSE118","4[ 2–6]","4.14930","2.30604","6.31183",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LBR","BTSX","ENVCAUSE000","170[ 155–185]","170.17592","155.10081","184.56992",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LBR","FMLE","ENVCAUSE000","172[ 157–186]","171.69347","156.68599","185.83498",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LBR","MLE","ENVCAUSE000","168[ 152–183]","167.56097","151.53316","183.14459",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LBR","BTSX","ENVCAUSE118","12[ 9–14]","11.99946","8.83235","14.32627",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LBR","FMLE","ENVCAUSE118","13[ 10–15]","12.67500","10.01864","14.50859",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LBR","MLE","ENVCAUSE118","11[ 6–15]","11.23232","5.56098","15.28723",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBY","BTSX","ENVCAUSE000","72[ 63–81]","71.94259","63.40341","80.80032",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBY","FMLE","ENVCAUSE000","54[ 47–61]","54.32548","47.38501","61.31615",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBY","MLE","ENVCAUSE000","92[ 82–103]","91.98644","81.69553","102.61186",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBY","BTSX","ENVCAUSE118","6[ 4–9]","6.30960","3.73924","9.08758",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBY","FMLE","ENVCAUSE118","4[ 3–6]","4.42207","2.62063","6.36901",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBY","MLE","ENVCAUSE118","9[ 5–12]","8.60478","5.09942","12.39328",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","LCA","BTSX","ENVCAUSE000","30[ 25–36]","29.95492","25.18728","36.44962",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","LCA","FMLE","ENVCAUSE000","25[ 20–31]","24.60848","20.06759","30.90623",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","LCA","MLE","ENVCAUSE000","36[ 30–43]","36.00808","30.31621","42.89277",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","LCA","BTSX","ENVCAUSE118","4[ 3–7]","4.49760","2.51148","6.77477",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","LCA","FMLE","ENVCAUSE118","2[ 1–3]","2.23042","1.29012","3.36291",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","LCA","MLE","ENVCAUSE118","7[ 4–11]","7.19555","3.90210","10.98714",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","LKA","BTSX","ENVCAUSE000","80[ 67–91]","79.81084","66.58991","91.40404",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","LKA","FMLE","ENVCAUSE000","63[ 52–72]","62.62502","52.39454","71.96465",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","LKA","MLE","ENVCAUSE000","100[ 83–115]","99.90919","82.73268","115.38721",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","LKA","BTSX","ENVCAUSE118","11[ 7–15]","11.30021","7.48897","14.51725",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","LKA","FMLE","ENVCAUSE118","9[ 7–11]","9.03834","6.64032","10.87227",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","LKA","MLE","ENVCAUSE118","14[ 6–20]","14.16405","6.44709","20.39014",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LSO","BTSX","ENVCAUSE000","178[ 155–203]","177.57582","155.06136","202.62917",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LSO","FMLE","ENVCAUSE000","166[ 146–188]","165.83913","145.57544","188.40912",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LSO","MLE","ENVCAUSE000","196[ 167–228]","196.39323","167.02318","228.10986",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LSO","BTSX","ENVCAUSE118","34[ 24–43]","34.44993","24.44201","43.44947",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LSO","FMLE","ENVCAUSE118","26[ 20–31]","25.85929","20.13750","30.87136",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LSO","MLE","ENVCAUSE118","48[ 26–67]","48.36792","25.98932","66.91489",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","LTU","BTSX","ENVCAUSE000","34[ 25–45]","33.96391","24.68767","45.11230",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","LTU","FMLE","ENVCAUSE000","23[ 15–33]","22.76363","14.93431","32.57495",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","LTU","MLE","ENVCAUSE000","51[ 40–62]","50.84635","40.06043","62.33344",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","LTU","BTSX","ENVCAUSE118","1[ 0–2]","1.05466","0.40358","1.88463",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","LTU","FMLE","ENVCAUSE118","0[ 0–1]","0.38609","0.14774","0.68993",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","LTU","MLE","ENVCAUSE118","2[ 1–4]","2.29395","0.87781","4.09917",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","LUX","BTSX","ENVCAUSE000","12[ 9–15]","11.56386","8.58421","15.18004",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","LUX","FMLE","ENVCAUSE000","8[ 6–12]","8.46603","5.95795","11.88071",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","LUX","MLE","ENVCAUSE000","15[ 11–19]","15.04375","11.37440","18.92943",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","LUX","BTSX","ENVCAUSE118","2[ 1–4]","2.09974","0.71314","3.87721",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","LUX","FMLE","ENVCAUSE118","2[ 1–3]","1.73233","0.58836","3.19878",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","LUX","MLE","ENVCAUSE118","3[ 1–5]","2.61904","0.88951","4.83610",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","LVA","BTSX","ENVCAUSE000","41[ 29–58]","41.34625","29.49261","58.11533",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","LVA","FMLE","ENVCAUSE000","28[ 19–42]","28.47081","18.63792","41.54541",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","LVA","MLE","ENVCAUSE000","60[ 46–82]","60.36395","46.03717","81.61742",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","LVA","BTSX","ENVCAUSE118","1[ 1–2]","1.25978","0.55029","2.08491",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","LVA","FMLE","ENVCAUSE118","0[ 0–1]","0.46671","0.20077","0.79554",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","LVA","MLE","ENVCAUSE118","3[ 1–5]","2.76444","1.18657","4.58525",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","MAR","BTSX","ENVCAUSE000","49[ 41–61]","49.07114","40.63351","61.45271",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","MAR","FMLE","ENVCAUSE000","42[ 34–53]","41.57505","33.74368","52.93556",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","MAR","MLE","ENVCAUSE000","58[ 49–72]","58.42156","49.15530","71.64532",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","MAR","BTSX","ENVCAUSE118","4[ 3–6]","4.34901","2.50236","6.46743",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","MAR","FMLE","ENVCAUSE118","3[ 2–5]","3.28517","1.91849","4.93846",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","MAR","MLE","ENVCAUSE118","6[ 3–9]","5.82440","3.28202","8.70881",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MDA","BTSX","ENVCAUSE000","78[ 57–114]","78.27597","57.29351","114.20023",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MDA","FMLE","ENVCAUSE000","61[ 43–90]","60.87279","42.71818","90.44050",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MDA","MLE","ENVCAUSE000","102[ 77–149]","101.66731","76.73495","148.53711",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MDA","BTSX","ENVCAUSE118","4[ 2–6]","3.53358","1.63911","6.08259",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MDA","FMLE","ENVCAUSE118","2[ 1–4]","2.09958","0.99865","3.56849",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MDA","MLE","ENVCAUSE118","6[ 3–10]","5.91727","2.67721","10.26507",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MDG","BTSX","ENVCAUSE000","160[ 146–172]","159.64427","146.45645","172.11371",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MDG","FMLE","ENVCAUSE000","153[ 140–164]","152.83972","140.31834","164.16786",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MDG","MLE","ENVCAUSE000","167[ 151–181]","166.85059","150.87042","181.17136",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MDG","BTSX","ENVCAUSE118","23[ 16–28]","22.95316","16.35959","27.59125",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MDG","FMLE","ENVCAUSE118","21[ 16–24]","20.70225","16.47901","23.62454",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MDG","MLE","ENVCAUSE118","26[ 13–35]","25.64361","13.20117","34.51595",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","MDV","BTSX","ENVCAUSE000","26[ 17–41]","25.62813","17.20320","40.89310",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","MDV","FMLE","ENVCAUSE000","21[ 13–35]","21.18210","13.39666","35.01977",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","MDV","MLE","ENVCAUSE000","30[ 20–47]","29.72115","20.43930","46.55926",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","MDV","BTSX","ENVCAUSE118","5[ 2–11]","5.35927","1.97739","10.52033",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","MDV","FMLE","ENVCAUSE118","6[ 2–13]","6.42582","2.34815","12.95420",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","MDV","MLE","ENVCAUSE118","4[ 1–9]","4.40469","1.46184","9.08103",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","MEX","BTSX","ENVCAUSE000","37[ 31–43]","36.67190","30.97533","43.20856",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","MEX","FMLE","ENVCAUSE000","30[ 25–36]","30.33921","25.30604","36.02517",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","MEX","MLE","ENVCAUSE000","44[ 37–52]","44.00317","37.07103","51.61624",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","MEX","BTSX","ENVCAUSE118","7[ 5–10]","7.17501","4.64327","9.79799",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","MEX","FMLE","ENVCAUSE118","6[ 4–8]","6.25791","4.15292","8.35809",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","MEX","MLE","ENVCAUSE118","8[ 5–12]","8.35581","4.58457","12.30062",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MKD","BTSX","ENVCAUSE000","82[ 65–99]","82.17109","65.20068","99.49442",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MKD","FMLE","ENVCAUSE000","64[ 50–78]","63.84517","50.19054","78.38872",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MKD","MLE","ENVCAUSE000","103[ 82–124]","102.88453","81.97007","124.41191",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MKD","BTSX","ENVCAUSE118","9[ 6–12]","9.14504","6.02064","12.20583",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MKD","FMLE","ENVCAUSE118","7[ 5–8]","6.68062","4.60996","8.45690",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MKD","MLE","ENVCAUSE118","12[ 7–18]","12.35073","6.89530","17.80956",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MLI","BTSX","ENVCAUSE000","209[ 191–226]","209.08517","190.94081","226.46483",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MLI","FMLE","ENVCAUSE000","216[ 198–232]","215.67981","197.60333","231.81908",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MLI","MLE","ENVCAUSE000","201[ 180–219]","200.98859","180.35893","219.37358",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MLI","BTSX","ENVCAUSE118","33[ 24–39]","32.62471","24.04567","38.70807",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MLI","FMLE","ENVCAUSE118","29[ 23–32]","28.62800","23.27970","32.43069",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MLI","MLE","ENVCAUSE118","37[ 21–49]","37.48699","20.75051","49.02537",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MLT","BTSX","ENVCAUSE000","20[ 16–25]","20.16242","15.77698","25.43760",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MLT","FMLE","ENVCAUSE000","15[ 11–20]","15.07687","11.12123","20.00376",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MLT","MLE","ENVCAUSE000","26[ 21–32]","26.10140","20.67742","31.81250",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MLT","BTSX","ENVCAUSE118","2[ 1–3]","2.00835","0.80914","3.49396",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MLT","FMLE","ENVCAUSE118","1[ 0–2]","1.07069","0.43137","1.86271",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MLT","MLE","ENVCAUSE118","3[ 1–6]","3.33342","1.34299","5.79921",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","MMR","BTSX","ENVCAUSE000","156[ 140–172]","156.37128","140.19566","171.80061",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","MMR","FMLE","ENVCAUSE000","133[ 119–146]","132.95427","119.30534","145.80792",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","MMR","MLE","ENVCAUSE000","188[ 162–211]","187.54280","162.02066","211.46027",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","MMR","BTSX","ENVCAUSE118","37[ 26–45]","36.68817","25.68651","44.95204",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","MMR","FMLE","ENVCAUSE118","25[ 20–28]","24.60229","19.64769","28.28921",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","MMR","MLE","ENVCAUSE118","54[ 31–71]","53.92108","30.66328","71.49574",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MNE","BTSX","ENVCAUSE000","79[ 56–102]","78.64745","55.79782","102.32677",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MNE","FMLE","ENVCAUSE000","62[ 43–83]","61.87529","43.03182","83.46035",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MNE","MLE","ENVCAUSE000","98[ 71–125]","98.16865","70.71905","125.03705",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MNE","BTSX","ENVCAUSE118","5[ 3–7]","5.30206","3.09838","7.38049",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MNE","FMLE","ENVCAUSE118","3[ 2–4]","3.31231","2.07834","4.45145",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","MNE","MLE","ENVCAUSE118","8[ 4–12]","8.13790","4.14943","12.46349",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","MNG","BTSX","ENVCAUSE000","156[ 135–177]","155.93274","135.13339","177.27443",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","MNG","FMLE","ENVCAUSE000","119[ 102–135]","118.51193","101.71103","135.44890",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","MNG","MLE","ENVCAUSE000","203[ 176–231]","203.44415","176.25540","231.18884",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","MNG","BTSX","ENVCAUSE118","7[ 5–8]","6.71719","4.82527","8.43715",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","MNG","FMLE","ENVCAUSE118","5[ 4–6]","5.12041","3.98322","6.12735",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","MNG","MLE","ENVCAUSE118","9[ 5–12]","8.92874","5.16972","12.20148",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MOZ","BTSX","ENVCAUSE000","110[ 99–120]","109.95936","99.48148","119.91897",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MOZ","FMLE","ENVCAUSE000","106[ 96–116]","106.41668","96.04335","115.57710",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MOZ","MLE","ENVCAUSE000","114[ 102–125]","113.81886","102.15367","125.09232",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MOZ","BTSX","ENVCAUSE118","10[ 7–12]","9.77603","7.00312","11.77582",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MOZ","FMLE","ENVCAUSE118","8[ 7–10]","8.38620","6.63491","9.59900",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MOZ","MLE","ENVCAUSE118","12[ 6–16]","11.74783","5.87255","15.85213",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MRT","BTSX","ENVCAUSE000","169[ 147–196]","169.49728","146.90082","196.47928",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MRT","FMLE","ENVCAUSE000","157[ 137–181]","157.01907","136.69763","180.83987",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MRT","MLE","ENVCAUSE000","184[ 158–214]","183.69940","158.02008","214.11273",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MRT","BTSX","ENVCAUSE118","14[ 10–17]","13.54735","10.09655","16.64828",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MRT","FMLE","ENVCAUSE118","13[ 10–16]","13.06266","10.24811","15.65474",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MRT","MLE","ENVCAUSE118","14[ 8–20]","14.31988","8.25893","19.63105",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MUS","BTSX","ENVCAUSE000","38[ 27–65]","38.25329","27.12679","65.15314",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MUS","FMLE","ENVCAUSE000","28[ 19–50]","28.43994","19.39639","49.56842",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MUS","MLE","ENVCAUSE000","50[ 36–85]","49.85271","36.13116","85.22179",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MUS","BTSX","ENVCAUSE118","7[ 3–14]","7.49225","3.47035","14.48868",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MUS","FMLE","ENVCAUSE118","5[ 3–11]","5.41011","2.51497","10.75217",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MUS","MLE","ENVCAUSE118","10[ 5–20]","10.25229","4.65199","19.96671",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MWI","BTSX","ENVCAUSE000","115[ 104–125]","114.99935","104.01451","124.96133",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MWI","FMLE","ENVCAUSE000","104[ 94–112]","103.51532","93.72683","112.12907",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MWI","MLE","ENVCAUSE000","130[ 116–142]","129.67859","116.12873","142.32318",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MWI","BTSX","ENVCAUSE118","12[ 9–15]","12.44500","8.84352","14.99859",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MWI","FMLE","ENVCAUSE118","10[ 8–12]","10.26943","8.21785","11.74851",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","MWI","MLE","ENVCAUSE118","15[ 8–21]","15.49603","7.94403","20.81957",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","MYS","BTSX","ENVCAUSE000","47[ 36–78]","47.44427","36.02913","78.07452",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","MYS","FMLE","ENVCAUSE000","39[ 29–67]","39.05056","28.73681","67.44027",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","MYS","MLE","ENVCAUSE000","56[ 43–88]","55.87635","43.02190","88.46989",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","MYS","BTSX","ENVCAUSE118","4[ 2–8]","4.14778","1.85827","7.66369",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","MYS","FMLE","ENVCAUSE118","2[ 1–4]","2.36891","1.05409","4.43863",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","MYS","MLE","ENVCAUSE118","6[ 3–11]","6.09766","2.71361","11.23420",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","NAM","BTSX","ENVCAUSE000","145[ 123–170]","144.96977","122.62968","169.50568",""
