"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2010","AMR","PER","","","","37.1","37.10000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2010","AMR","PER","","URB","","13.5","13.50000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2011","AMR","PER","EDLVL00TO05YR","","","25.2","25.20000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2011","AMR","PER","EDLVL06TO11YR","","","10.4","10.40000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2011","AMR","PER","EDLVL12PLUSYR","","","2.4","2.40000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2011","AMR","PER","","","WQ1","59.3","59.30000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2008","WPR","PHL","","URB","","44.7","44.70000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2012","AMR","PER","","","WQ4","0.5","0.50000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2012","AMR","PER","","","WQ5","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2008","WPR","PHL","","","","65.7","65.70000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2005","AFR","SEN","","","WQ5","1.9","1.90000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2012","AFR","SEN","EDLVL06TO11YR","","","55.6","55.60000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2007","AFR","RWA","","","WQ1","100.0","100.00000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2007","AFR","RWA","","","WQ2","100.0","100.00000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2007","AFR","RWA","","","WQ4","99.4","99.40000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2008","AFR","STP","","URB","","60.6","60.60000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2008","AFR","STP","","RUR","","86.7","86.70000","","",""
