"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2005","AFR","ZWE","","","WQ2","5.0","5.03793","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2005","AFR","ZWE","","","WQ4","9.1","9.07721","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2010","AFR","ZWE","EDLVL00TO05YR","","","4.8","4.79715","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2010","AFR","ZWE","EDLVL12PLUSYR","","","18.1","18.11101","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2013","AFR","SLE","","RUR","","54.8","54.79631","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2013","AFR","SLE","EDLVL06TO11YR","","","42.1","42.07098","","",""
"EQ_ITNUNDER5","EQ_MICS","PUBLISHED","2011","AMR","SUR","","","","39.0","38.99433","","",""
"EQ_ITNUNDER5","EQ_MICS","PUBLISHED","2011","AMR","SUR","","RUR","","39.0","38.99433","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2010","AFR","RWA","EDLVL06TO11YR","","","81.1","81.05910","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","","WQ4","2.1","2.06402","","",""
"EQ_ITNUNDER5","EQ_MICS","PUBLISHED","2010","AFR","SWZ","EDLVL00TO05YR","","","0.9","0.89562","","",""
"EQ_ITNUNDER5","EQ_MICS","PUBLISHED","2010","AFR","SWZ","","","WQ2","2.0","1.97539","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2010","AFR","TZA","EDLVL12PLUSYR","","","66.7","66.71005","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","WQ2","66.0","66.01614","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2009","SEAR","TLS","EDLVL00TO05YR","","","45.2","45.16001","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2009","SEAR","TLS","EDLVL12PLUSYR","","","54.7","54.65467","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","","WQ5","49.0","48.97276","","",""
"EQ_ITNUNDER5","EQ_MICS","PUBLISHED","2010","AFR","TGO","","URB","","50.2","50.16142","","",""
"EQ_ITNUNDER5","EQ_MICS","PUBLISHED","2010","AFR","TGO","","","WQ3","57.0","56.98392","","",""
"EQ_ITNUNDER5","EQ_MICS","PUBLISHED","2010","AFR","TGO","","","WQ5","44.7","44.70824","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","","WQ2","1.5","1.49628","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2006","AFR","UGA","","","WQ1","21.6","21.62932","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2006","AFR","UGA","","","WQ3","24.7","24.72964","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2011","AFR","UGA","","RUR","","43.8","43.82693","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2011","AFR","UGA","EDLVL06TO11YR","","","50.3","50.29353","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2007","AFR","ZMB","","","","29.4","29.38191","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2007","AFR","ZMB","","RUR","","28.9","28.86750","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2007","AFR","ZMB","","","WQ4","30.5","30.48954","","",""
"EQ_ITNUNDER5","EQ_MICS","PUBLISHED","2010","AFR","TCD","EDLVL00TO05YR","","","27.6","27.59110","","",""
"EQ_ITNUNDER5","EQ_MICS","PUBLISHED","2010","AFR","TCD","","RUR","","4.4","4.36635","","",""
"EQ_ITNUNDER5","EQ_MICS","PUBLISHED","2010","AFR","TCD","","URB","","29.3","29.30812","","",""
"EQ_ITNUNDER5","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","9.6","9.56677","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","WQ3","25.0","25.03681","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","WQ2","19.8","19.78250","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","WQ1","19.0","18.97838","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2011","AFR","CMR","EDLVL12PLUSYR","","","29.9","29.88798","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2005","WPR","KHM","EDLVL00TO05YR","","","2.2","2.17763","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2005","WPR","KHM","","RUR","","4.6","4.55988","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2005","WPR","KHM","","URB","","1.6","1.58148","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","4.1","4.14477","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","RUR","","1.3","1.29517","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","URB","","6.5","6.48055","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","2.0","1.96753","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","WQ5","73.2","73.19359","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","WQ3","26.9","26.87998","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","WQ2","20.1","20.09169","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","WQ1","11.3","11.26131","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2006","AFR","BEN","EDLVL12PLUSYR","","","44.6","44.58195","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2006","AFR","BEN","EDLVL06TO11YR","","","34.9","34.90710","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2012","AFR","COM","","","WQ1","31.5","31.45548","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","WQ5","24.6","24.61757","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2012","AFR","COM","","","WQ2","45.6","45.57529","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2012","AFR","COM","","","WQ3","41.9","41.89723","","",""
