"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","UNSDGREGION","Display Value","Numeric","Low","High","Comments"
"NUTSTUNTINGPREV","PUBLISHED","2025","","","","UNSDG_CENTRALAMR","10.1 [6.2-16.0]","10.10000","6.20000","16.00000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","","","UNSDG_CENTRALASIA","6.8 [5.4-8.6]","6.80000","5.40000","8.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","","","UNSDG_LLDC","26.3 [22.0-31.1]","26.30000","22.00000","31.10000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","10.1 [7.2-13.1]","10.10000","7.20000","13.10000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2025","","","","UNSDG_SOUTHAMR","5.9 [3.2-10.6]","5.90000","3.20000","10.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","","","UNSDG_LDC","26.4 [23.4-29.6]","26.40000","23.40000","29.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","","","UNSDG_SOUTHASIA","26.7 [22.3-31.7]","26.70000","22.30000","31.70000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","","","UNSDG_LAC","7.3 [4.6-9.9]","7.30000","4.60000","9.90000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","","","UNSDG_WESTERNASIA","10.4 [4.5-21.9]","10.40000","4.50000","21.90000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","","","UNSDG_NORTHAFR","15.8 [9.9-24.2]","15.80000","9.90000","24.20000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","","","UNSDG_CENTRALASIASOUTHERNASIA","25.9 [21.4-30.4]","25.90000","21.40000","30.40000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","","","UNSDG_EASTERNAFR","31.2 [27.3-35.3]","31.20000","27.30000","35.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","","","UNSDG_OCEANIAexAUSNZL","38.9 [22.5-58.2]","38.90000","22.50000","58.20000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","","","UNSDG_SOUTHEASTERNASIA","21.1 [14.7-29.4]","21.10000","14.70000","29.40000",""
"NUTSTUNTINGPREV","PUBLISHED","2025","","","","UNSDG_WESTERNASIANORTHERNAFR","13.1 [7.7-18.6]","13.10000","7.70000","18.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","","","UNSDG_NORTHERNAMR","2.4","2.40000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTSTUNTINGPREV","PUBLISHED","2030","","","","UNSDG_WESTERNASIA","8.7 [3.5-20.3]","8.70000","3.50000","20.30000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","","","UNSDG_EASTERNAFR","28.6 [24.6-33.0]","28.60000","24.60000","33.00000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","","","UNSDG_CENTRALASIA","5.0 [3.8-6.4]","5.00000","3.80000","6.40000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","","","UNSDG_OCEANIAexAUSNZL","39.3 [23.0-58.4]","39.30000","23.00000","58.40000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","","","UNSDG_CENTRALASIASOUTHERNASIA","22.3 [17.7-26.9]","22.30000","17.70000","26.90000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","","","UNSDG_SOUTHASIA","23.0 [18.6-28.1]","23.00000","18.60000","28.10000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","","","UNSDG_SOUTHAMR","4.9 [2.5-9.6]","4.90000","2.50000","9.60000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","","","UNSDG_MIDDLEAFR","27.2 [20.7-34.7]","27.20000","20.70000","34.70000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","8.7 [5.5-11.9]","8.70000","5.50000","11.90000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2030","","","","UNSDG_NORTHAFR","14.4 [8.7-23.1]","14.40000","8.70000","23.10000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","","","UNSDG_SUBSAHARANAFRICA","26.3 [23.4-29.1]","26.30000","23.40000","29.10000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","","","UNSDG_LDC","22.8 [19.8-26.1]","22.80000","19.80000","26.10000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","","","UNSDG_LLDC","23.3 [18.9-28.2]","23.30000","18.90000","28.20000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","","","UNSDG_EASTERNASIA","1.8 [1.7-2.0]","1.80000","1.70000","2.00000","excluding Japan"
"NUTSTUNTINGPREV","PUBLISHED","2030","","","","UNSDG_SOUTHEASTERNASIA","18.4 [11.9-27.4]","18.40000","11.90000","27.40000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","","","UNSDG_SOUTHERNAFR","27.0 [23.4-30.8]","27.00000","23.40000","30.80000",""
"NUTSTUNTINGPREV","PUBLISHED","2030","","","","UNSDG_WESTERNASIANORTHERNAFR","11.7 [6.4-16.9]","11.70000","6.40000","16.90000",""
