"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ARCHIVE","Display Value","Numeric","Low","High","Comments"
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","BLR","DEC2019","9.6 [9.4-9.7]","9.60000","9.40000","9.70000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","SEAR","BGD","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","WPR","AUS","DEC2019","9.7 [9.5-9.8]","9.70000","9.50000","9.80000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AMR","ATG","DEC2019","8.5 [8.3-8.6]","8.50000","8.30000","8.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AMR","DMA","DEC2019","7.3 [7.1-7.4]","7.30000","7.10000","7.40000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EMR","DJI","DEC2019","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","GNB","DEC2019","2.8 [2.8-2.9]","2.80000","2.80000","2.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","LSO","DEC2019","3 [2.9-3]","3.00000","2.90000","3.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","MKD","DEC2019","4.9 [4.8-5]","4.90000","4.80000","5.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AMR","BHS","DEC2019","8.7 [8.5-8.8]","8.70000","8.50000","8.80000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AMR","BLZ","DEC2019","6.2 [6.1-6.3]","6.20000","6.10000","6.30000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","WPR","NZL","DEC2019","9.1 [8.9-9.3]","9.10000","8.90000","9.30000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","WPR","PNG","DEC2019","0.7 [0.7-0.7]","0.70000","0.70000","0.70000",""
