"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_WATERPIPED","PUBLISHED","2009","SEAR","MDV","","","WQ2","58.1","0.58066","","",""
"EQ_WATERPIPED","PUBLISHED","2011","SEAR","NPL","","","WQ2","48.4","0.48420","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AMR","NIC","","","WQ2","91.7","0.91676","","",""
"EQ_WATERPIPED","PUBLISHED","1996","SEAR","BGD","","","WQ1","0.3","0.00294","","",""
"EQ_WATERPIPED","PUBLISHED","1990","AMR","COL","","","WQ1","88.9","0.88903","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AMR","COL","","","WQ1","92.3","0.92345","","",""
"EQ_WATERPIPED","PUBLISHED","1996","EUR","UZB","","","WQ1","75.4","0.75363","","",""
"EQ_WATERPIPED","PUBLISHED","2008","EMR","EGY","","","WQ1","97.2","0.97154","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","ETH","","","WQ1","69.6","0.69583","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AMR","HTI","","","WQ1","55.7","0.55722","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","KEN","","","WQ1","35.1","0.35110","","",""
"EQ_WATERPIPED","PUBLISHED","1997","EUR","KGZ","","","WQ1","86.8","0.86838","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","MWI","","","WQ1","32.8","0.32777","","",""
"EQ_WATERPIPED","PUBLISHED","2005","EUR","MDA","","","WQ1","32.1","0.32106","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EMR","MAR","","","WQ1","87.9","0.87936","","",""
"EQ_WATERPIPED","PUBLISHED","2011","SEAR","NPL","","","WQ1","37.7","0.37691","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","NGA","","","WQ1","10.8","0.10778","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","RWA","","","WQ1","35.7","0.35714","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","CMR","","","WQ2","76.1","0.76051","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AFR","CAF","","","WQ2","15.6","0.15577","","",""
"EQ_WATERPIPED","PUBLISHED","2002","AMR","DOM","","","WQ2","42.5","0.42531","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AMR","GTM","","","WQ2","77.2","0.77154","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","GIN","","","WQ2","47.9","0.47870","","",""
"EQ_WATERPIPED","PUBLISHED","1998","WPR","PHL","","","WQ3","62.4","0.62419","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","TZA","","","WQ3","87.1","0.87110","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AFR","TZA","","","WQ3","66.4","0.66439","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AMR","DOM","","","WQ4","29.7","0.29674","","",""
"EQ_WATERPIPED","PUBLISHED","2005","EMR","EGY","","","WQ4","99.2","0.99181","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","ETH","","","WQ4","99.9","0.99911","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AMR","GTM","","","WQ4","67.8","0.67780","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AMR","HTI","","","WQ4","54.1","0.54139","","",""
"EQ_WATERPIPED","PUBLISHED","2009","EMR","JOR","","","WQ4","55.2","0.55231","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","MWI","","","WQ4","94.1","0.94051","","",""
"EQ_WATERPIPED","PUBLISHED","2005","EUR","MDA","","","WQ4","89.2","0.89167","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EMR","MAR","","","WQ4","98.7","0.98708","","",""
"EQ_WATERPIPED","PUBLISHED","2007","EUR","UKR","","","WQ3","90.5","0.90498","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","ZMB","","","WQ3","81.5","0.81527","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","RWA","","","WQ2","62.1","0.62121","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","RWA","","","WQ2","38.8","0.38796","","",""
"EQ_WATERPIPED","PUBLISHED","1993","EUR","TUR","","","WQ2","86.8","0.86811","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EUR","TUR","","","WQ2","79.7","0.79737","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AFR","ZMB","","","WQ2","79.2","0.79173","","",""
"EQ_WATERPIPED","PUBLISHED","2000","EUR","ARM","","","WQ3","99.2","0.99181","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AMR","BRA","","","WQ3","86.8","0.86788","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","BFA","","","WQ3","76.9","0.76931","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","COG","","","WQ3","89.7","0.89674","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AFR","CIV","","","WQ3","82.6","0.82571","","",""
"EQ_WATERPIPED","PUBLISHED","2005","EMR","EGY","","","WQ3","99.5","0.99459","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","GHA","","","WQ3","90.8","0.90819","","",""
"EQ_WATERPIPED","PUBLISHED","1997","SEAR","IDN","","","WQ3","35.5","0.35533","","",""
"EQ_WATERPIPED","PUBLISHED","2007","SEAR","IDN","","","WQ3","27.8","0.27843","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","MDG","","","WQ3","79.7","0.79707","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","MWI","","","WQ3","90.9","0.90896","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","NAM","","","WQ3","99.9","0.99863","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AMR","PER","","","WQ3","90.7","0.90676","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AMR","BOL","","","WQ4","98.1","0.98067","","",""
"EQ_WATERPIPED","PUBLISHED","1999","SEAR","BGD","","","WQ4","39.8","0.39757","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","ZMB","","","WQ5","94.1","0.94126","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AFR","BEN","YEARS0-5","","","53.5","0.53490","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AMR","BRA","YEARS0-5","","","83.5","0.83504","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","COM","YEARS0-5","","","73.3","0.73303","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","COD","YEARS0-5","","","43.7","0.43670","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EMR","EGY","YEARS0-5","","","99.5","0.99456","","",""
"EQ_WATERPIPED","PUBLISHED","1993","AFR","GHA","YEARS0-5","","","66.1","0.66109","","",""
"EQ_WATERPIPED","PUBLISHED","2005","SEAR","IND","YEARS0-5","","","66.8","0.66830","","",""
"EQ_WATERPIPED","PUBLISHED","2002","SEAR","IDN","YEARS0-5","","","18.4","0.18398","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","LBR","YEARS0-5","","","15.9","0.15878","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","MDG","YEARS0-5","","","47.2","0.47150","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AFR","TZA","","","WQ5","68.3","0.68313","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","NAM","YEARS0-5","","","95.5","0.95506","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","NGA","YEARS0-5","","","19.7","0.19718","","",""
"EQ_WATERPIPED","PUBLISHED","1998","WPR","PHL","YEARS0-5","","","49.3","0.49265","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","TGO","YEARS0-5","","","69.9","0.69922","","",""
"EQ_WATERPIPED","PUBLISHED","2002","WPR","VNM","YEARS0-5","","","65.7","0.65695","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","ZWE","YEARS0-5","","","97.5","0.97455","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AMR","BRA","YEARS12+","","","81.6","0.81601","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AMR","COL","YEARS12+","","","90.1","0.90067","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","COG","YEARS12+","","","89.9","0.89941","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AFR","UGA","","","WQ5","73.3","0.73311","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AMR","NIC","","","WQ4","98.3","0.98278","","",""
"EQ_WATERPIPED","PUBLISHED","1990","EMR","PAK","","","WQ4","93.7","0.93742","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","RWA","","","WQ4","92.8","0.92831","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","MLI","YEARS0-5","","","62.7","0.62687","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","SEN","","","WQ4","97.4","0.97415","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","UGA","","","WQ4","68.3","0.68297","","",""
"EQ_WATERPIPED","PUBLISHED","2008","EUR","ALB","","","WQ5","57.3","0.57266","","",""
"EQ_WATERPIPED","PUBLISHED","1999","SEAR","BGD","","","WQ5","71.2","0.71156","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","BFA","","","WQ5","93.8","0.93761","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AFR","CAF","","","WQ5","80.9","0.80925","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","CIV","","","WQ5","98.7","0.98685","","",""
"EQ_WATERPIPED","PUBLISHED","2000","EMR","EGY","","","WQ5","99.1","0.99065","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","GHA","","","WQ5","98.5","0.98536","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","GIN","","","WQ5","93.6","0.93634","","",""
"EQ_WATERPIPED","PUBLISHED","2007","SEAR","IDN","","","WQ5","30.8","0.30843","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","MDG","","","WQ5","93.8","0.93755","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AFR","MLI","","","WQ5","79.8","0.79846","","",""
"EQ_WATERPIPED","PUBLISHED","1993","WPR","PHL","","","WQ5","74.6","0.74584","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","ETH","YEARS12+","","","97.6","0.97559","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","GAB","YEARS12+","","","97.3","0.97263","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AMR","GTM","YEARS12+","","","49.5","0.49539","","",""
"EQ_WATERPIPED","PUBLISHED","2002","SEAR","IDN","YEARS12+","","","37.8","0.37813","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","LBR","YEARS12+","","","18.3","0.18342","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AFR","MWI","YEARS12+","","","90.7","0.90743","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","NAM","YEARS12+","","","99.3","0.99329","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","NAM","YEARS12+","","","96.7","0.96720","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AMR","NIC","YEARS12+","","","88.9","0.88885","","",""
"EQ_WATERPIPED","PUBLISHED","1998","SEAR","IND","","RUR","","25.0","0.24974","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","NER","","RUR","","8.0","0.07954","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AFR","UGA","","","","7.0","0.06986","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AMR","PER","","URB","","84.0","0.84033","","",""
"EQ_WATERPIPED","PUBLISHED","2007","EMR","JOR","","","WQ2","85.0","0.85042","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AMR","PER","YEARS12+","","","89.4","0.89390","","",""
"EQ_WATERPIPED","PUBLISHED","1998","WPR","PHL","YEARS12+","","","75.6","0.75565","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AFR","TZA","YEARS12+","","","61.6","0.61613","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","TGO","YEARS12+","","","92.5","0.92485","","",""
"EQ_WATERPIPED","PUBLISHED","1997","AFR","MOZ","YEARS6-11","","","72.6","0.72580","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","NAM","YEARS6-11","","","97.8","0.97821","","",""
"EQ_WATERPIPED","PUBLISHED","1991","AMR","PER","YEARS6-11","","","88.3","0.88258","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AMR","PER","YEARS6-11","","","86.4","0.86363","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","TZA","YEARS6-11","","","83.3","0.83271","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","TZA","YEARS6-11","","","70.2","0.70213","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","ZWE","YEARS12+","","","98.8","0.98775","","",""
"EQ_WATERPIPED","PUBLISHED","2006","EUR","AZE","YEARS6-11","","","76.8","0.76823","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AMR","BOL","YEARS6-11","","","84.3","0.84268","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AMR","BOL","YEARS6-11","","","89.5","0.89510","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AMR","COL","YEARS6-11","","","98.2","0.98233","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AMR","COL","YEARS6-11","","","92.1","0.92111","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","ETH","YEARS6-11","","","81.3","0.81304","","",""
"EQ_WATERPIPED","PUBLISHED","1992","SEAR","IND","YEARS6-11","","","71.8","0.71805","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AMR","BRA","","RUR","","25.0","0.24990","","",""
"EQ_WATERPIPED","PUBLISHED","1997","AFR","SEN","","","WQ4","95.0","0.95016","","",""
"EQ_WATERPIPED","PUBLISHED","1998","EUR","TUR","","RUR","","34.0","0.33963","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","RWA","","URB","","76.0","0.76009","","",""
"EQ_WATERPIPED","PUBLISHED","2004","SEAR","BGD","","","WQ1","2.0","0.01965","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AFR","ZWE","","","WQ2","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AMR","COL","","","WQ3","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","1997","EUR","KGZ","","","WQ5","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AFR","RWA","","","WQ2","55.0","0.54951","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AFR","ZWE","","","WQ4","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","1990","AMR","COL","","","WQ5","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","ZAF","","","WQ5","99.0","0.99044","","",""
"EQ_WATERPIPED","PUBLISHED","1997","WPR","VNM","","","WQ5","93.0","0.92953","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AFR","ZMB","YEARS6-11","","","80.9","0.80865","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AFR","ZWE","YEARS6-11","","","97.9","0.97872","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","CIV","YEARS0-5","","","71.0","0.70954","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","BFA","YEARS6-11","","","92.0","0.91981","","",""
"EQ_WATERPIPED","PUBLISHED","1995","EMR","EGY","YEARS6-11","","","97.0","0.97016","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","BFA","","RUR","","4.0","0.03982","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AMR","DOM","","RUR","","40.0","0.40005","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","NAM","","","","57.0","0.57047","","",""
"EQ_WATERPIPED","PUBLISHED","1997","AFR","MDG","","URB","","56.0","0.56049","","",""
"EQ_WATERPIPED","PUBLISHED","1992","SEAR","IND","","","WQ1","47.0","0.47042","","",""
"EQ_WATERPIPED","PUBLISHED","2004","SEAR","BGD","","","WQ2","14.0","0.13976","","",""
"EQ_WATERPIPED","PUBLISHED","2005","EUR","ARM","","","WQ3","100.0","0.99988","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AFR","ZWE","","","WQ3","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","2000","EUR","ARM","","","WQ5","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","ZWE","","","WQ5","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AFR","TZA","YEARS0-5","","","47.0","0.47022","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","ETH","YEARS6-11","","","92.0","0.92036","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","GIN","YEARS6-11","","","72.0","0.71999","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EMR","EGY","","RUR","","80.0","0.79994","","",""
"EQ_WATERPIPED","PUBLISHED","2007","EMR","JOR","","RUR","","74.0","0.73969","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","LBR","","","WQ2","13.0","0.13041","","",""
"EQ_WATERPIPED","PUBLISHED","2000","EMR","EGY","","URB","","99.0","0.99005","","",""
"EQ_WATERPIPED","PUBLISHED","2009","AMR","GUY","","URB","","29.0","0.28984","","",""
"EQ_WATERPIPED","PUBLISHED","2005","EUR","ARM","","","WQ1","94.0","0.94036","","",""
"EQ_WATERPIPED","PUBLISHED","2000","WPR","KHM","","","WQ1","0.0","0.00000","","",""
"EQ_WATERPIPED","PUBLISHED","2002","EMR","JOR","","","WQ1","94.0","0.94020","","",""
"EQ_WATERPIPED","PUBLISHED","1990","AMR","COL","","","WQ3","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AFR","MLI","","RUR","","17.2","0.17170","","",""
"EQ_WATERPIPED","PUBLISHED","1997","AFR","MOZ","","RUR","","8.6","0.08642","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","NAM","","RUR","","34.8","0.34788","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AFR","CAF","","RUR","","1.5","0.01511","","",""
"EQ_WATERPIPED","PUBLISHED","2001","SEAR","NPL","","","","35.4","0.35371","","",""
"EQ_WATERPIPED","PUBLISHED","2006","SEAR","NPL","","","","40.8","0.40847","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","NER","","","","22.3","0.22327","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","NGA","","","","17.3","0.17301","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AFR","TZA","","","","33.1","0.33104","","",""
"EQ_WATERPIPED","PUBLISHED","2009","SEAR","TLS","","","","44.5","0.44508","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","UGA","","","","10.8","0.10846","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","TCD","","RUR","","4.4","0.04350","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AMR","COL","","RUR","","59.6","0.59599","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","COM","","RUR","","41.1","0.41114","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AMR","HTI","","RUR","","28.3","0.28324","","",""
"EQ_WATERPIPED","PUBLISHED","2005","SEAR","IND","","RUR","","27.9","0.27947","","",""
"EQ_WATERPIPED","PUBLISHED","1997","SEAR","IDN","","RUR","","8.5","0.08517","","",""
"EQ_WATERPIPED","PUBLISHED","1993","AFR","KEN","","","","32.8","0.32805","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","KEN","","","","34.2","0.34227","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","KEN","","","","31.7","0.31661","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","KEN","","","","34.3","0.34304","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","RWA","","RUR","","31.3","0.31304","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AFR","RWA","","RUR","","24.8","0.24815","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","ZAF","","RUR","","58.1","0.58054","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","SWZ","","RUR","","41.2","0.41243","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","TZA","","RUR","","25.3","0.25323","","",""
"EQ_WATERPIPED","PUBLISHED","2006","EUR","AZE","","","","57.3","0.57292","","",""
"EQ_WATERPIPED","PUBLISHED","2007","SEAR","BGD","","","","6.9","0.06899","","",""
"EQ_WATERPIPED","PUBLISHED","2000","EMR","EGY","","","","87.4","0.87394","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EMR","EGY","","","","89.9","0.89868","","",""
"EQ_WATERPIPED","PUBLISHED","2005","EMR","EGY","","","","93.4","0.93354","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AMR","GTM","","URB","","70.2","0.70178","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","LSO","","URB","","90.4","0.90421","","",""
"EQ_WATERPIPED","PUBLISHED","2009","AFR","LSO","","URB","","83.2","0.83192","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","MWI","","URB","","83.5","0.83460","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","MWI","","URB","","74.5","0.74484","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AMR","BOL","","URB","","90.3","0.90257","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","MLI","","","WQ1","19.4","0.19384","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","NAM","","","WQ1","83.7","0.83727","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","RWA","","","WQ1","12.2","0.12160","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AFR","RWA","","","WQ1","24.6","0.24649","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","ZAF","","","WQ1","93.5","0.93467","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","SWZ","","","WQ1","65.5","0.65532","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","TZA","","","WQ1","45.4","0.45388","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AMR","BOL","","URB","","94.3","0.94338","","",""
"EQ_WATERPIPED","PUBLISHED","2000","WPR","KHM","","URB","","34.8","0.34772","","",""
"EQ_WATERPIPED","PUBLISHED","1991","AFR","CMR","","URB","","68.8","0.68798","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","ETH","","URB","","80.8","0.80792","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","ETH","","URB","","90.1","0.90073","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","GHA","","URB","","66.2","0.66206","","",""
"EQ_WATERPIPED","PUBLISHED","2009","AMR","GUY","","","WQ1","51.2","0.51230","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AMR","HTI","","","WQ1","45.9","0.45850","","",""
"EQ_WATERPIPED","PUBLISHED","2005","SEAR","IND","","","WQ1","58.3","0.58320","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AFR","MLI","","","WQ1","13.6","0.13607","","",""
"EQ_WATERPIPED","PUBLISHED","1991","AMR","PER","","URB","","88.8","0.88773","","",""
"EQ_WATERPIPED","PUBLISHED","2003","WPR","PHL","","URB","","66.9","0.66920","","",""
"EQ_WATERPIPED","PUBLISHED","2008","WPR","PHL","","URB","","41.4","0.41404","","",""
"EQ_WATERPIPED","PUBLISHED","1997","WPR","VNM","","URB","","70.2","0.70169","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","ZWE","","URB","","98.5","0.98471","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","ZWE","","URB","","97.2","0.97232","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AFR","CAF","","","WQ1","1.5","0.01458","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","TCD","","","WQ1","11.9","0.11864","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","TCD","","","WQ1","18.8","0.18820","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AMR","COL","","","WQ1","71.3","0.71337","","",""
"EQ_WATERPIPED","PUBLISHED","2002","EMR","JOR","","","WQ2","93.5","0.93463","","",""
"EQ_WATERPIPED","PUBLISHED","2006","EUR","AZE","","","WQ2","65.1","0.65095","","",""
"EQ_WATERPIPED","PUBLISHED","1993","SEAR","BGD","","","WQ2","19.6","0.19647","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","BEN","","","WQ2","41.2","0.41174","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AFR","BEN","","","WQ2","53.7","0.53676","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AMR","DOM","","","WQ2","80.4","0.80395","","",""
"EQ_WATERPIPED","PUBLISHED","2000","EMR","EGY","","","WQ2","99.8","0.99765","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EMR","EGY","","","WQ2","99.9","0.99875","","",""
"EQ_WATERPIPED","PUBLISHED","1996","SEAR","NPL","","","WQ2","26.8","0.26753","","",""
"EQ_WATERPIPED","PUBLISHED","2001","SEAR","NPL","","","WQ2","38.3","0.38345","","",""
"EQ_WATERPIPED","PUBLISHED","2006","SEAR","NPL","","","WQ2","24.2","0.24154","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","NER","","","WQ2","93.4","0.93437","","",""
"EQ_WATERPIPED","PUBLISHED","2009","SEAR","TLS","","","WQ2","59.7","0.59738","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","UGA","","","WQ2","54.7","0.54669","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","UGA","","","WQ2","56.6","0.56579","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AMR","BOL","","","WQ3","96.8","0.96827","","",""
"EQ_WATERPIPED","PUBLISHED","2000","WPR","KHM","","","WQ3","6.8","0.06783","","",""
"EQ_WATERPIPED","PUBLISHED","1991","AFR","CMR","","","WQ3","81.7","0.81665","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","CMR","","","WQ3","83.7","0.83691","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","GAB","","","WQ3","97.7","0.97655","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AMR","GTM","","","WQ3","86.6","0.86555","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AMR","GTM","","","WQ3","82.6","0.82613","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","GIN","","","WQ3","77.9","0.77922","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","LBR","","","WQ3","20.3","0.20278","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","MWI","","","WQ3","88.5","0.88450","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","MWI","","","WQ3","82.2","0.82169","","",""
"EQ_WATERPIPED","PUBLISHED","1991","AMR","PER","","","WQ3","93.7","0.93701","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AMR","PER","","","WQ3","89.5","0.89481","","",""
"EQ_WATERPIPED","PUBLISHED","2008","WPR","PHL","","","WQ3","50.4","0.50442","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","RWA","","","WQ3","63.7","0.63679","","",""
"EQ_WATERPIPED","PUBLISHED","2011","AFR","ETH","","","WQ3","96.8","0.96800","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","NAM","","","WQ4","99.2","0.99239","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","NAM","","","WQ4","99.3","0.99268","","",""
"EQ_WATERPIPED","PUBLISHED","1996","SEAR","NPL","","","WQ4","75.9","0.75938","","",""
