"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","Display Value","Numeric","Low","High","Comments"
"MALARIA_15029","PUBLISHED","2006","EMR","IRQ","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","EUR","KAZ","","343073","343073.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","KEN","AGE0-4","28955219","28955219.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","KEN","","28955219","28955219.00000","","",""
"MALARIA_15029","PUBLISHED","2006","EUR","KGZ","AGE0-4","0","0.00000","","",""
"MALARIA_15029","PUBLISHED","2006","EUR","KGZ","","19661568","19661568.00000","","",""
"MALARIA_15029","PUBLISHED","2006","WPR","LAO","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","LBR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","MDG","AGE0-4","1845989","1845989.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","MDG","","6601290","6601290.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","MWI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","MWI","","14014893","14014893.00000","","",""
"MALARIA_15029","PUBLISHED","2006","WPR","MYS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","MLI","AGE0-4","902043","902043.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","MLI","","3126181","3126181.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","MRT","AGE0-4","138992","138992.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","MRT","","894090","894090.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","MUS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AMR","MEX","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","EMR","MAR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","MOZ","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","SEAR","MMR","AGE0-4","691546","691546.00000","","",""
"MALARIA_15029","PUBLISHED","2006","SEAR","MMR","","5222385","5222385.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","NAM","AGE0-4","488886","488886.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","NAM","","2158577","2158577.00000","","",""
"MALARIA_15029","PUBLISHED","2006","SEAR","NPL","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","SEAR","NPL","","9699858","9699858.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AMR","NIC","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AMR","NIC","","2784","2784.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","NER","AGE0-4","*Filler*","1627033.00000","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","ERI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","ETH","","24737524","24737524.00000","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","ETH","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","GAB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","GMB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EUR","GEO","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","GHA","","9259343","9259343.00000","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","GHA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","GTM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","GIN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","GNB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","GUY","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","HTI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","HND","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","SEAR","IND","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","SEAR","IDN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EMR","IRN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EMR","IRQ","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","KEN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EUR","KGZ","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","WPR","LAO","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","LBR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","MDG","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","MWI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","WPR","MYS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","MLI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","MRT","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","MUS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","MEX","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EMR","MAR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","MOZ","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","SEAR","MMR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","NAM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","SEAR","NPL","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","NIC","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","NER","AGE0-4","*Filler*","1957624.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","NER","","4989176","4989176.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","NGA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","NGA","","3882376","3882376.00000","","",""
"MALARIA_15029","PUBLISHED","2001","EMR","OMN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","EMR","PAK","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AMR","PAN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","WPR","PNG","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","WPR","PNG","","5592434","5592434.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AMR","PRY","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AMR","PER","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","WPR","PHL","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","WPR","KOR","AGE0-4","5","5.00000","","",""
"MALARIA_15029","PUBLISHED","2001","WPR","KOR","","2556","2556.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","RWA","AGE0-4","642087","642087.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","RWA","","2386695","2386695.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","STP","AGE0-4","33756","33756.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","STP","","84993","84993.00000","","",""
"MALARIA_15029","PUBLISHED","2001","EMR","SAU","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","EMR","SAU","","95933773","95933773.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","SEN","AGE0-4","712816","712816.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","SEN","","2608245","2608245.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","SLE","AGE0-4","579581","579581.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","SLE","","1237352","1237352.00000","","",""
"MALARIA_15029","PUBLISHED","2001","WPR","SLB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","EMR","SOM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","ZAF","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","SEAR","LKA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","EMR","SDN","AGE0-4","5700642","5700642.00000","","",""
"MALARIA_15029","PUBLISHED","2001","EMR","SDN","","21153285","21153285.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AMR","SUR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","SWZ","AGE0-4","114444","114444.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","SWZ","","1266287","1266287.00000","","",""
"MALARIA_15029","PUBLISHED","2001","EMR","SYR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","EUR","TJK","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","SEAR","THA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","SEAR","TLS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","TGO","AGE0-4","375140","375140.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","TGO","","1253549","1253549.00000","","",""
"MALARIA_15029","PUBLISHED","2001","EUR","TUR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","EUR","TUR","","99999999","99999999.00000","","",""
"MALARIA_15029","PUBLISHED","2001","EUR","TKM","AGE0-4","0","0.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","UGA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","TZA","AGE0-4","262995","262995.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","TZA","","548988","548988.00000","","",""
"MALARIA_15029","PUBLISHED","2001","EUR","UZB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","WPR","VUT","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AMR","VEN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","WPR","VNM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","NER","","4827380","4827380.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","NGA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","NGA","","4488796","4488796.00000","","",""
"MALARIA_15029","PUBLISHED","2002","EMR","OMN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","EMR","PAK","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AMR","PAN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","WPR","PNG","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","WPR","PNG","","5351135","5351135.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AMR","PRY","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AMR","PER","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","WPR","PHL","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","WPR","KOR","AGE0-4","4","4.00000","","",""
"MALARIA_15029","PUBLISHED","2002","WPR","KOR","","1799","1799.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","RWA","AGE0-4","725444","725444.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","RWA","","2605495","2605495.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","STP","AGE0-4","37968","37968.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","STP","","94249","94249.00000","","",""
"MALARIA_15029","PUBLISHED","2002","EMR","SAU","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","EMR","SAU","","99999999","99999999.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","SEN","AGE0-4","813345","813345.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","SEN","","2878312","2878312.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","SLE","AGE0-4","643979","643979.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","SLE","","1388061","1388061.00000","","",""
"MALARIA_15029","PUBLISHED","2002","WPR","SLB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","EMR","SOM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","ZAF","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","SEAR","LKA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","EMR","SDN","AGE0-4","5363441","5363441.00000","","",""
"MALARIA_15029","PUBLISHED","2002","EMR","SDN","","22134854","22134854.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AMR","SUR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","SWZ","AGE0-4","120963","120963.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","SWZ","","1382743","1382743.00000","","",""
"MALARIA_15029","PUBLISHED","2002","EMR","SYR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","EUR","TJK","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","SEAR","THA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","SEAR","TLS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","TGO","AGE0-4","405060","405060.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","TGO","","1288751","1288751.00000","","",""
"MALARIA_15029","PUBLISHED","2002","EUR","TUR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","EUR","TUR","","99999999","99999999.00000","","",""
"MALARIA_15029","PUBLISHED","2002","EUR","TKM","AGE0-4","0","0.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","UGA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","TZA","AGE0-4","314710","314710.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","TZA","","639843","639843.00000","","",""
"MALARIA_15029","PUBLISHED","2002","EUR","UZB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","WPR","VUT","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AMR","VEN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","WPR","VNM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","NER","","3996584","3996584.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","NGA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","NGA","","4237566","4237566.00000","","",""
"MALARIA_15029","PUBLISHED","2003","EMR","OMN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","EMR","PAK","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AMR","PAN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","WPR","PNG","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","WPR","PNG","","5448841","5448841.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AMR","PRY","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AMR","PER","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","WPR","PHL","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","WPR","KOR","AGE0-4","6","6.00000","","",""
"MALARIA_15029","PUBLISHED","2003","WPR","KOR","","1171","1171.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","RWA","AGE0-4","859347","859347.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","RWA","","3029704","3029704.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","STP","AGE0-4","34281","34281.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","STP","","86546","86546.00000","","",""
"MALARIA_15029","PUBLISHED","2003","EMR","SAU","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","EMR","SAU","","99999999","99999999.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","SEN","AGE0-4","968408","968408.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","SEN","","3671650","3671650.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","SLE","AGE0-4","605321","605321.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","SLE","","1400221","1400221.00000","","",""
"MALARIA_15029","PUBLISHED","2003","WPR","SLB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","EMR","SOM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","ZAF","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","SEAR","LKA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","EMR","SDN","AGE0-4","5166429","5166429.00000","","",""
"MALARIA_15029","PUBLISHED","2003","EMR","SDN","","21901943","21901943.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AMR","SUR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","SWZ","AGE0-4","124765","124765.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","SWZ","","1479295","1479295.00000","","",""
"MALARIA_15029","PUBLISHED","2003","EMR","SYR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","EUR","TJK","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","SEAR","THA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","SEAR","TLS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","TGO","AGE0-4","362462","362462.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","TGO","","1206236","1206236.00000","","",""
"MALARIA_15029","PUBLISHED","2003","EUR","TUR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","EUR","TUR","","99999999","99999999.00000","","",""
"MALARIA_15029","PUBLISHED","2003","EUR","TKM","AGE0-4","0","0.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","UGA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","TZA","AGE0-4","12087476","12087476.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","TZA","","28056128","28056128.00000","","",""
"MALARIA_15029","PUBLISHED","2003","EUR","UZB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","WPR","VUT","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AMR","VEN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","WPR","VNM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","NER","","1663367","1663367.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","NGA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","NGA","","4970109","4970109.00000","","",""
"MALARIA_15029","PUBLISHED","2004","EMR","OMN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","EMR","PAK","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AMR","PAN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","WPR","PNG","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","WPR","PNG","","5855904","5855904.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AMR","PRY","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AMR","PER","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","WPR","PHL","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","WPR","KOR","AGE0-4","2","2.00000","","",""
"MALARIA_15029","PUBLISHED","2004","WPR","KOR","","864","864.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","RWA","AGE0-4","960253","960253.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","RWA","","3629995","3629995.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","STP","AGE0-4","41441","41441.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","STP","","105196","105196.00000","","",""
"MALARIA_15029","PUBLISHED","2004","EMR","SAU","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","EMR","SAU","","99999999","99999999.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","SEN","AGE0-4","985149","985149.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","SEN","","3744390","3744390.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","SLE","AGE0-4","460023","460023.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","SLE","","939859","939859.00000","","",""
"MALARIA_15029","PUBLISHED","2004","WPR","SLB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","EMR","SOM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","ZAF","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","SEAR","LKA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","EMR","SDN","AGE0-4","4796950","4796950.00000","","",""
"MALARIA_15029","PUBLISHED","2004","EMR","SDN","","20047965","20047965.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AMR","SUR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","SWZ","AGE0-4","112399","112399.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","SWZ","","1429411","1429411.00000","","",""
"MALARIA_15029","PUBLISHED","2004","EMR","SYR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","EUR","TJK","AGE0-4","392","392.00000","","",""
"MALARIA_15029","PUBLISHED","2004","EUR","TJK","","1804","1804.00000","","",""
"MALARIA_15029","PUBLISHED","2004","SEAR","THA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","SEAR","TLS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","TGO","AGE0-4","393703","393703.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","TGO","","1261498","1261498.00000","","",""
"MALARIA_15029","PUBLISHED","2004","EUR","TUR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","EUR","TUR","","99999999","99999999.00000","","",""
"MALARIA_15029","PUBLISHED","2004","EUR","TKM","AGE0-4","0","0.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","UGA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","TZA","AGE0-4","13040335","13040335.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","TZA","","29482683","29482683.00000","","",""
"MALARIA_15029","PUBLISHED","2004","EUR","UZB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","WPR","VUT","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AMR","VEN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","WPR","VNM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","NER","","2595771","2595771.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","NGA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","NGA","","5302576","5302576.00000","","",""
"MALARIA_15029","PUBLISHED","2005","EMR","OMN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","EMR","PAK","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AMR","PAN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","WPR","PNG","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","WPR","PNG","","5659581","5659581.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AMR","PRY","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AMR","PER","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","WPR","PHL","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","WPR","KOR","AGE0-4","3","3.00000","","",""
"MALARIA_15029","PUBLISHED","2005","WPR","KOR","","1369","1369.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","RWA","AGE0-4","1212681","1212681.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","RWA","","4444219","4444219.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","STP","AGE0-4","27002","27002.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","STP","","73050","73050.00000","","",""
"MALARIA_15029","PUBLISHED","2005","EMR","SAU","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","EMR","SAU","","99999999","99999999.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","SEN","AGE0-4","1059420","1059420.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","SEN","","4064305","4064305.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","SLE","AGE0-4","340526","340526.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","SLE","","670566","670566.00000","","",""
"MALARIA_15029","PUBLISHED","2005","WPR","SLB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","EMR","SOM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","ZAF","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","SEAR","LKA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","EMR","SDN","AGE0-4","4544870","4544870.00000","","",""
"MALARIA_15029","PUBLISHED","2005","EMR","SDN","","18726292","18726292.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AMR","SUR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","SWZ","AGE0-4","109564","109564.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","SWZ","","1917100","1917100.00000","","",""
"MALARIA_15029","PUBLISHED","2005","EMR","SYR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","EUR","TJK","AGE0-4","231","231.00000","","",""
"MALARIA_15029","PUBLISHED","2005","EUR","TJK","","1398","1398.00000","","",""
"MALARIA_15029","PUBLISHED","2005","SEAR","THA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","SEAR","TLS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","TGO","AGE0-4","341641","341641.00000","","",""
