"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001547","SA_0000001547_AUT","PUBLISHED","2010","EUR","AUT","SA_TOTAL","2","2.40000","","",""
"SA_0000001547","SA_0000001547_BEL","PUBLISHED","2010","EUR","BEL","SA_TOTAL","47","47.10000","","",""
"SA_0000001547","SA_0000001547_BGR","PUBLISHED","2010","EUR","BGR","SA_TOTAL","562","562.43000","","",""
"SA_0000001547","SA_0000001547_CHE","PUBLISHED","2010","EUR","CHE","SA_TOTAL","0","0.00000","","",""
"SA_0000001547","SA_0000001547_CYP","PUBLISHED","2010","EUR","CYP","SA_TOTAL","598","598.01000","","",""
"SA_0000001547","SA_0000001547_CZE","PUBLISHED","2010","EUR","CZE","SA_TOTAL","2","1.51000","","",""
"SA_0000001547","SA_0000001547_DEU","PUBLISHED","2010","EUR","DEU","SA_TOTAL","1303","1303.00000","","",""
"SA_0000001547","SA_0000001547_DNK","PUBLISHED","2010","EUR","DNK","SA_TOTAL","9","8.61000","","",""
"SA_0000001547","SA_0000001547_ESP","PUBLISHED","2010","EUR","ESP","SA_TOTAL","10","9.96000","","",""
"SA_0000001547","SA_0000001547_EST","PUBLISHED","2010","EUR","EST","SA_TOTAL","77","76.80000","","",""
"SA_0000001547","SA_0000001547_FIN","PUBLISHED","2010","EUR","FIN","SA_TOTAL","3940","3940.00000","","",""
"SA_0000001547","SA_0000001547_FRA","PUBLISHED","2010","EUR","FRA","SA_TOTAL","4","3.60000","","",""
"SA_0000001547","SA_0000001547_GBR","PUBLISHED","2010","EUR","GBR","SA_TOTAL","91","91.20000","","",""
"SA_0000001547","SA_0000001547_GRC","PUBLISHED","2010","EUR","GRC","SA_TOTAL","3","3.12000","","",""
"SA_0000001547","SA_0000001547_HRV","PUBLISHED","2010","EUR","HRV","SA_TOTAL","3","2.73000","","",""
"SA_0000001547","SA_0000001547_HUN","PUBLISHED","2010","EUR","HUN","SA_TOTAL","3","2.81000","","",""
"SA_0000001547","SA_0000001547_IRL","PUBLISHED","2010","EUR","IRL","SA_TOTAL","8","7.50000","","",""
"SA_0000001547","SA_0000001547_ITA","PUBLISHED","2010","EUR","ITA","SA_TOTAL","800","800.01000","","",""
"SA_0000001547","SA_0000001547_LTU","PUBLISHED","2010","EUR","LTU","SA_TOTAL","57","57.34000","","",""
"SA_0000001547","SA_0000001547_LUX","PUBLISHED","2010","EUR","LUX","SA_TOTAL","10","9.50000","","",""
"SA_0000001547","SA_0000001547_LVA","PUBLISHED","2010","EUR","LVA","SA_TOTAL","63","63.45000","","",""
"SA_0000001547","SA_0000001547_MLT","PUBLISHED","2010","EUR","MLT","SA_TOTAL","1400","1400.00000","","",""
"SA_0000001547","SA_0000001547_NLD","PUBLISHED","2010","EUR","NLD","SA_TOTAL","71","70.56000","","",""
"SA_0000001547","SA_0000001547_NOR","PUBLISHED","2010","EUR","NOR","SA_TOTAL","229","229.00000","","",""
"SA_0000001547","SA_0000001547_POL","PUBLISHED","2010","EUR","POL","SA_TOTAL","36","36.06000","","",""
"SA_0000001547","SA_0000001547_PRT","PUBLISHED","2010","EUR","PRT","SA_TOTAL","17","17.40000","","",""
"SA_0000001547","SA_0000001547_ROU","PUBLISHED","2010","EUR","ROU","SA_TOTAL","750","750.00000","","",""
"SA_0000001547","SA_0000001547_SVK","PUBLISHED","2010","EUR","SVK","SA_TOTAL","2","1.98000","","",""
"SA_0000001547","SA_0000001547_SVN","PUBLISHED","2010","EUR","SVN","SA_TOTAL","20","19.80000","","",""
"SA_0000001547","SA_0000001547_SWE","PUBLISHED","2010","EUR","SWE","SA_TOTAL","8","7.82000","","",""
"SA_0000001547","SA_0000001547_AUT","PUBLISHED","2009","EUR","AUT","SA_TOTAL","2","2.40000","","",""
"SA_0000001547","SA_0000001547_BEL","PUBLISHED","2009","EUR","BEL","SA_TOTAL","47","47.10000","","",""
"SA_0000001547","SA_0000001547_BGR","PUBLISHED","2009","EUR","BGR","SA_TOTAL","562","562.43000","","",""
"SA_0000001547","SA_0000001547_CHE","PUBLISHED","2009","EUR","CHE","SA_TOTAL","320","320.00000","","",""
"SA_0000001547","SA_0000001547_CYP","PUBLISHED","2009","EUR","CYP","SA_TOTAL","598","598.01000","","",""
"SA_0000001547","SA_0000001547_CZE","PUBLISHED","2009","EUR","CZE","SA_TOTAL","1121","1121.00000","","",""
"SA_0000001547","SA_0000001547_DEU","PUBLISHED","2009","EUR","DEU","SA_TOTAL","1303","1303.00000","","",""
"SA_0000001547","SA_0000001547_DNK","PUBLISHED","2009","EUR","DNK","SA_TOTAL","83","82.50000","","",""
"SA_0000001547","SA_0000001547_ESP","PUBLISHED","2009","EUR","ESP","SA_TOTAL","830","830.30000","","",""
"SA_0000001547","SA_0000001547_EST","PUBLISHED","2009","EUR","EST","SA_TOTAL","73","73.10000","","",""
"SA_0000001547","SA_0000001547_FIN","PUBLISHED","2009","EUR","FIN","SA_TOTAL","3940","3940.00000","","",""
"SA_0000001547","SA_0000001547_FRA","PUBLISHED","2009","EUR","FRA","SA_TOTAL","3","2.75000","","",""
"SA_0000001547","SA_0000001547_GBR","PUBLISHED","2009","EUR","GBR","SA_TOTAL","100","99.80000","","",""
"SA_0000001547","SA_0000001547_GRC","PUBLISHED","2009","EUR","GRC","SA_TOTAL","2","1.63000","","",""
"SA_0000001547","SA_0000001547_HRV","PUBLISHED","2009","EUR","HRV","SA_TOTAL","844","844.01000","","",""
"SA_0000001547","SA_0000001547_HUN","PUBLISHED","2009","EUR","HUN","SA_TOTAL","3","2.68000","","",""
"SA_0000001547","SA_0000001547_IRL","PUBLISHED","2009","EUR","IRL","SA_TOTAL","10","9.54000","","",""
"SA_0000001547","SA_0000001547_ISL","PUBLISHED","2009","EUR","ISL","SA_TOTAL","5844","5844.00000","","",""
"SA_0000001547","SA_0000001547_ITA","PUBLISHED","2009","EUR","ITA","SA_TOTAL","800","800.01000","","",""
"SA_0000001547","SA_0000001547_LTU","PUBLISHED","2009","EUR","LTU","SA_TOTAL","57","57.34000","","",""
"SA_0000001547","SA_0000001547_LUX","PUBLISHED","2009","EUR","LUX","SA_TOTAL","1041","1041.15000","","",""
"SA_0000001547","SA_0000001547_LVA","PUBLISHED","2009","EUR","LVA","SA_TOTAL","64","63.50000","","",""
"SA_0000001547","SA_0000001547_MLT","PUBLISHED","2009","EUR","MLT","SA_TOTAL","1400","1400.00000","","",""
"SA_0000001547","SA_0000001547_NLD","PUBLISHED","2009","EUR","NLD","SA_TOTAL","69","68.50000","","",""
"SA_0000001547","SA_0000001547_NOR","PUBLISHED","2009","EUR","NOR","SA_TOTAL","7349","7349.00000","","",""
"SA_0000001547","SA_0000001547_POL","PUBLISHED","2009","EUR","POL","SA_TOTAL","37","37.20000","","",""
"SA_0000001547","SA_0000001547_PRT","PUBLISHED","2009","EUR","PRT","SA_TOTAL","17","16.90000","","",""
"SA_0000001547","SA_0000001547_ROU","PUBLISHED","2009","EUR","ROU","SA_TOTAL","750","750.00000","","",""
"SA_0000001547","SA_0000001547_SVK","PUBLISHED","2009","EUR","SVK","SA_TOTAL","939","939.40000","","",""
"SA_0000001547","SA_0000001547_SVN","PUBLISHED","2009","EUR","SVN","SA_TOTAL","911","911.00000","","",""
"SA_0000001547","SA_0000001547_SWE","PUBLISHED","2009","EUR","SWE","SA_TOTAL","4921","4921.10000","","",""
"SA_0000001547","SA_0000001547_TUR","PUBLISHED","2009","EUR","TUR","SA_TOTAL","888","888.00000","","",""
"SA_0000001547","SA_0000001547_AUT","PUBLISHED","2008","EUR","AUT","SA_TOTAL","3","2.50000","","",""
"SA_0000001547","SA_0000001547_BEL","PUBLISHED","2008","EUR","BEL","SA_TOTAL","47","47.10000","","",""
"SA_0000001547","SA_0000001547_BGR","PUBLISHED","2008","EUR","BGR","SA_TOTAL","562","562.43000","","",""
"SA_0000001547","SA_0000001547_CHE","PUBLISHED","2008","EUR","CHE","SA_TOTAL","0","0.00000","","",""
"SA_0000001547","SA_0000001547_CYP","PUBLISHED","2008","EUR","CYP","SA_TOTAL","598","598.01000","","",""
"SA_0000001547","SA_0000001547_CYP","PUBLISHED","2008","EUR","CZE","SA_TOTAL","1","1.09000","","",""
"SA_0000001547","SA_0000001547_CZE","PUBLISHED","2008","EUR","CZE","SA_TOTAL","1061","1061.00000","","",""
"SA_0000001547","SA_0000001547_DEU","PUBLISHED","2008","EUR","DEU","SA_TOTAL","1303","1303.00000","","",""
"SA_0000001547","SA_0000001547_DNK","PUBLISHED","2008","EUR","DNK","SA_TOTAL","82","82.30000","","",""
"SA_0000001547","SA_0000001547_ESP","PUBLISHED","2008","EUR","ESP","SA_TOTAL","598","598.00000","","",""
"SA_0000001547","SA_0000001547_EST","PUBLISHED","2008","EUR","EST","SA_TOTAL","67","66.50000","","",""
"SA_0000001547","SA_0000001547_FIN","PUBLISHED","2008","EUR","FIN","SA_TOTAL","3580","3580.00000","","",""
"SA_0000001547","SA_0000001547_FRA","PUBLISHED","2008","EUR","FRA","SA_TOTAL","3","2.75000","","",""
"SA_0000001547","SA_0000001547_GBR","PUBLISHED","2008","EUR","GBR","SA_TOTAL","2803","2803.40000","","",""
"SA_0000001547","SA_0000001547_GRC","PUBLISHED","2008","EUR","GRC","SA_TOTAL","1306","1306.00000","","",""
"SA_0000001547","SA_0000001547_HUN","PUBLISHED","2008","EUR","HUN","SA_TOTAL","977","976.60000","","",""
"SA_0000001547","SA_0000001547_IRL","PUBLISHED","2008","EUR","IRL","SA_TOTAL","10","9.94000","","",""
"SA_0000001547","SA_0000001547_ITA","PUBLISHED","2008","EUR","ITA","SA_TOTAL","800","800.01000","","",""
"SA_0000001547","SA_0000001547_LTU","PUBLISHED","2008","EUR","LTU","SA_TOTAL","7","7.34000","","",""
"SA_0000001547","SA_0000001547_LUX","PUBLISHED","2008","EUR","LUX","SA_TOTAL","1041","1041.15000","","",""
"SA_0000001547","SA_0000001547_LVA","PUBLISHED","2008","EUR","LVA","SA_TOTAL","56","56.40000","","",""
"SA_0000001547","SA_0000001547_MLT","PUBLISHED","2008","EUR","MLT","SA_TOTAL","1400","1400.00000","","",""
"SA_0000001547","SA_0000001547_NLD","PUBLISHED","2008","EUR","NLD","SA_TOTAL","69","68.50000","","",""
"SA_0000001547","SA_0000001547_NOR","PUBLISHED","2008","EUR","NOR","SA_TOTAL","518","517.70000","","",""
"SA_0000001547","SA_0000001547_POL","PUBLISHED","2008","EUR","POL","SA_TOTAL","47","46.70000","","",""
"SA_0000001547","SA_0000001547_PRT","PUBLISHED","2008","EUR","PRT","SA_TOTAL","17","16.90000","","",""
"SA_0000001547","SA_0000001547_ROU","PUBLISHED","2008","EUR","ROU","SA_TOTAL","750","750.00000","","",""
"SA_0000001547","SA_0000001547_SVK","PUBLISHED","2008","EUR","SVK","SA_TOTAL","939","939.40000","","",""
"SA_0000001547","SA_0000001547_SVN","PUBLISHED","2008","EUR","SVN","SA_TOTAL","695","694.80000","","",""
"SA_0000001547","SA_0000001547_SWE","PUBLISHED","2008","EUR","SWE","SA_TOTAL","5155","5154.90000","","",""
