"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"fpsmo","EQ_MICS","PUBLISHED","2014","EMR","SDN","","","","","SDNMICS201417","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2005","AFR","SEN","","","","","SENDHS200510","31.0 [25.2-37.5]","31.04197","25.21503","37.53953",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","SEN","","","","","SENDHS201507","48.9 [41.1-56.8]","48.88988","41.05002","56.78473",""
"fpsmo","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","","SLVRHS199801","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","","SLVRHS199802","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","","SLVRHS199803","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","","SLVRHS199804","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","","SLVRHS199805","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","","SLVRHS200204","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","","SLVRHS200205","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","","SLVRHS200206","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","","SLVRHS200207","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","","SLVRHS200807","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","","SLVRHS200808","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","","SLVRHS200809","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","","SLVRHS200810","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2014","AMR","SLV","","","","","SLVMICS201404","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2014","AMR","SLV","","","","","SLVMICS201405","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2014","AFR","STP","","","","","STPMICS201404","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","","TCDDHS199614","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","","TCDDHS199615","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","","TCDDHS199615","27.9 [22.9-33.6]","27.91667","22.88447","33.57366",""
"fpsmo","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","","TCDDHS199615","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","","TCDMICS201016","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","","TCDMICS201018","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","","TCDDHS201421","7.1 [2.2-21.0]","7.14306","2.17327","21.03408",""
"fpsmo","EQ_MICS","PUBLISHED","2012","SEAR","THA","","","","","THAMICS201201","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2015","EUR","TKM","","","","","TKMMICS201504","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2015","EUR","TKM","","","","","TKMMICS201505","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2015","EUR","TKM","","","","","TKMMICS201506","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","TZA","","","","","TZADHS201505","65.8 [59.1-72.0]","65.84798","59.12669","71.98766",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","TZA","","","","","TZADHS201506","61.1 [51.8-69.6]","61.07352","51.83002","69.58418",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","TZA","","","","","TZADHS201507","47.8 [42.4-53.3]","47.81367","42.41157","53.26740",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","TZA","","","","","TZADHS201522","61.5 [53.9-68.6]","61.51039","53.93276","68.56800",""
"fpsmo","EQ_DHS","PUBLISHED","1997","AMR","NIC","","","","WQ3","","76.2 [73.8-78.4]","76.15382","73.80225","78.35622",""
"fpsmo","EQ_DHS","PUBLISHED","1997","AMR","NIC","","","","","NICDHS199802","59.3 [52.4-65.8]","59.29204","52.41852","65.82007",""
"fpsmo","EQ_DHS","PUBLISHED","1997","AMR","NIC","","","","","NICDHS199816","53.7 [46.7-60.6]","53.71025","46.68167","60.59441",""
"fpsmo","EQ_DHS","PUBLISHED","1997","AMR","NIC","","NHLM","","","","65.1 [61.8-68.3]","65.13213","61.80177","68.32098",""
"fpsmo","EQ_DHS","PUBLISHED","1997","AMR","NIC","","","","","NICDHS199807","65.9 [59.6-71.8]","65.94724","59.56672","71.79760",""
"fpsmo","EQ_DHS","PUBLISHED","1997","AMR","NIC","","","","WQ1","","58.0 [54.6-61.4]","58.03498","54.56185","61.43031",""
"fpsmo","EQ_DHS","PUBLISHED","1997","AMR","NIC","","","URB","","","79.9 [78.4-81.2]","79.86295","78.43115","81.22246",""
"fpsmo","EQ_DHS","PUBLISHED","1997","AMR","NIC","","","","","NICDHS199803","60.8 [50.9-69.8]","60.76923","50.90972","69.82233",""
"fpsmo","EQ_DHS","PUBLISHED","1997","AMR","NIC","","","","","NICDHS199809","80.1 [77.7-82.4]","80.13937","77.66602","82.40089",""
"fpsmo","EQ_DHS","PUBLISHED","1997","AMR","NIC","","PRLM","","","","74.5 [72.6-76.3]","74.51529","72.59309","76.34660",""
"fpsmo","EQ_DHS","PUBLISHED","1998","AFR","TGO","","","","","TGODHS199804","12.6 [9.5-16.4]","12.58316","9.54971","16.40541",""
"fpsmo","EQ_MICS","PUBLISHED","2006","AFR","TGO","","","","","TGOMICS200605","17.2 [12.4-23.4]","17.19525","12.39152","23.36456",""
"fpsmo","EQ_MICS","PUBLISHED","2006","AFR","TGO","","","","","TGOMICS200606","13.1 [9.1-18.5]","13.11604","9.10495","18.53387",""
"fpsmo","EQ_MICS","PUBLISHED","2010","AFR","TGO","","","","","TGOMICS201003","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2005","SEAR","THA","","","","","THAMICS200503","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2012","EUR","TJK","","","","","TJKDHS201204","44.3 [40.3-48.4]","44.31533","40.32417","48.38128",""
"fpsmo","EQ_MICS","PUBLISHED","2005","EUR","TJK","","","","","TJKMICS200502","52.7 [47.9-57.4]","52.70946","47.92157","57.44803",""
"fpsmo","EQ_MICS","PUBLISHED","2006","EUR","TKM","","","","","TKMMICS200601","77.8 [71.7-82.8]","77.78195","71.73835","82.84227",""
"fpsmo","EQ_MICS","PUBLISHED","2006","EUR","TKM","","","","","TKMMICS200603","67.5 [60.1-74.1]","67.49765","60.13444","74.08691",""
"fpsmo","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","","","","TLSDHS200901","38.3 [31.4-45.7]","38.32109","31.44636","45.69692",""
"fpsmo","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","","","","TLSDHS200908","44.6 [38.1-51.2]","44.56812","38.14328","51.17975",""
"fpsmo","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","","","","TLSDHS200912","36.6 [30.5-43.1]","36.59513","30.51741","43.13189",""
"fpsmo","EQ_MICS","PUBLISHED","2006","AMR","TTO","","","","","TTOMICS200606","66.3 [55.4-75.8]","66.34615","55.36196","75.80853",""
"fpsmo","EQ_MICS","PUBLISHED","2006","AMR","TTO","","","","","TTOMICS200610","61.4 [51.4-70.6]","61.40351","51.36462","70.55800",""
"fpsmo","EQ_MICS","PUBLISHED","2006","AMR","TTO","","","","","TTOMICS200613","37.6 [28.3-47.9]","37.60000","28.28476","47.93262",""
"fpsmo","EQ_MICS","PUBLISHED","2011","EMR","TUN","","","","","TUNMICS201102","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2011","EMR","TUN","","","","","TUNMICS201107","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1996","AFR","TZA","","","","","TZADHS199601","27.8 [15.0-45.6]","27.77778","15.00469","45.59173",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","TZA","","","","","TZADHS201501","65.2 [53.6-75.2]","65.18787","53.61899","75.20550",""
"fpsmo","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","","","TZADHS201002","47.7 [34.4-61.3]","47.67088","34.40179","61.27711",""
"fpsmo","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","","","TZADHS200403","55.1 [45.4-64.4]","55.09321","45.40595","64.40891",""
"fpsmo","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","","","TZADHS200404","47.9 [37.3-58.6]","47.85414","37.34360","58.55817",""
"fpsmo","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","","","TZADHS200405","59.5 [45.6-72.0]","59.50219","45.62431","72.01100",""
"fpsmo","EQ_DHS","PUBLISHED","1999","AFR","TZA","","","","","TZADHS199906","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fpsmo","EQ_DHS","PUBLISHED","1996","AFR","TZA","","","","","TZADHS199608","40.4 [29.4-52.5]","40.44944","29.42555","52.52930",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","TZA","","","","","TZADHS201508","79.9 [72.9-85.5]","79.91099","72.92599","85.45335",""
"fpsmo","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","","","TZADHS200409","50.5 [39.3-61.6]","50.50418","39.34581","61.61255",""
"fpsmo","EQ_DHS","PUBLISHED","1999","AFR","TZA","","","","","TZADHS199910","52.0 [23.4-79.4]","52.01348","23.37846","79.38399","Attention - Estimate is based on 25-49 cases."
"fpsmo","EQ_DHS","PUBLISHED","1996","AFR","TZA","","","","","TZADHS199611","24.1 [16.8-33.3]","24.13793","16.84715","33.31960",""
"fpsmo","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","","","TZADHS201011","51.9 [39.2-64.4]","51.91891","39.15271","64.43938",""
"fpsmo","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","","","TZADHS200412","41.0 [30.0-52.9]","40.96271","30.00013","52.90367",""
"fpsmo","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","","","TZADHS200413","38.7 [25.3-54.1]","38.70155","25.27761","54.09358",""
"fpsmo","EQ_DHS","PUBLISHED","1996","AFR","TZA","","","","","TZADHS199614","36.0 [24.7-49.0]","36.00000","24.74515","49.03819",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","TZA","","","","","TZADHS201514","47.0 [38.1-56.1]","47.02095","38.08838","56.14852",""
"fpsmo","EQ_DHS","PUBLISHED","1999","AFR","TZA","","","","","TZADHS199916","29.6 [19.3-42.3]","29.56200","19.34676","42.33949","Attention - Estimate is based on 25-49 cases."
"fpsmo","EQ_DHS","PUBLISHED","1996","AFR","TZA","","","","","TZADHS199617","16.7 [7.9-31.8]","16.66667","7.89249","31.82490",""
"fpsmo","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","","","TZADHS201018","51.1 [37.7-64.4]","51.11546","37.65818","64.41298",""
"fpsmo","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","","","TZADHS200419","23.8 [16.7-32.6]","23.76877","16.73322","32.60416",""
"fpsmo","EQ_DHS","PUBLISHED","1996","AFR","TZA","","","","","TZADHS199620","15.7 [7.0-31.3]","15.66265","7.04993","31.25881",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","TZA","","","","","TZADHS201520","43.2 [38.3-48.4]","43.23701","38.25267","48.36213",""
"fpsmo","EQ_DHS","PUBLISHED","1999","AFR","TZA","","","","","TZADHS199913","9.2 [1.7-37.1]","9.17463","1.69839","37.13028","Attention - Estimate is based on 25-49 cases."
"fpsmo","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","","","TZADHS200406","41.2 [29.8-53.6]","41.20380","29.81752","53.61640",""
"fpsmo","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","","","TZADHS201021","37.5 [24.7-52.3]","37.50729","24.74395","52.28056",""
"fpsmo","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","","","TZADHS200423","34.9 [28.6-41.8]","34.88816","28.59606","41.75513",""
"fpsmo","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","","","TZADHS200425","15.0 [9.4-23.2]","15.02792","9.36320","23.24101",""
"fpsmo","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","","","TZADHS201023","53.7 [45.2-62.0]","53.71540","45.18959","62.02936",""
"fpsmo","EQ_DHS","PUBLISHED","1995","AFR","UGA","","","","","UGADHS199503","6.7 [4.6-9.8]","6.73575","4.56230","9.83789",""
"fpsmo","EQ_DHS","PUBLISHED","2006","AFR","UGA","","","","","UGADHS200602","43.2 [36.4-50.2]","43.19615","36.43256","50.22333",""
"fpsmo","EQ_DHS","PUBLISHED","2006","AFR","UGA","","","","","UGADHS200606","15.3 [11.3-20.4]","15.26997","11.25361","20.39041",""
"fpsmo","EQ_DHS","PUBLISHED","2006","AFR","UGA","","","","","UGADHS200609","29.9 [22.1-39.2]","29.92495","22.07306","39.16611",""
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","UGA","","","","","UGADHS201103","43.7 [37.8-49.8]","43.72396","37.78825","49.84502",""
"fpsmo","EQ_DHS","PUBLISHED","1996","AFR","ZMB","","","","","ZMBDHS199609","23.5 [16.9-31.7]","23.50669","16.91577","31.68624",""
"fpsmo","EQ_RHS","PUBLISHED","1999","EUR","UKR","","","","","UKRRHS199905","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","","","UKRMICS200502","52.0 [33.1-70.4]","52.04020","33.13403","70.37950",""
"fpsmo","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","","","UKRMICS200506","78.3 [27.5-97.2]","78.28831","27.54150","97.15961",""
"fpsmo","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","","","UKRMICS200513","71.1 [51.2-85.2]","71.10418","51.16910","85.24725",""
"fpsmo","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","","","UKRMICS200517","72.6 [51.9-86.7]","72.62333","51.85497","86.72612",""
"fpsmo","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","","","UKRMICS200524","78.8 [39.9-95.4]","78.76265","39.92441","95.39099",""
"fpsmo","EQ_MICS","PUBLISHED","2012","EUR","UKR","","","","","UKRMICS201204","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2006","EUR","UZB","","","","","UZBMICS200606","75.7 [72.7-78.5]","75.68554","72.67985","78.45856",""
"fpsmo","EQ_DHS","PUBLISHED","1997","WPR","VNM","","","","","VNMDHS199704","67.7 [60.0-74.6]","67.69698","59.95235","74.57897",""
"fpsmo","EQ_DHS","PUBLISHED","1997","WPR","VNM","","","","","VNMDHS199707","60.0 [55.6-64.2]","59.98921","55.59830","64.22530",""
"fpsmo","EQ_MICS","PUBLISHED","2006","WPR","VNM","","","","","VNMMICS200601","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2006","WPR","VNM","","","","","VNMMICS200605","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2010","WPR","VNM","","","","","VNMMICS201002","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2010","WPR","VNM","","","","","VNMMICS201004","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2010","WPR","VNM","","","","","VNMMICS201006","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2007","WPR","VUT","","","","","VUTMICS200702","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2007","WPR","VUT","","","","","VUTMICS200705","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2013","EMR","YEM","","","","","YEMDHS201303","65.5 [61.3-69.4]","65.45107","61.27147","69.40483",""
"fpsmo","EQ_DHS","PUBLISHED","2013","EMR","YEM","","","","","YEMDHS201312","48.4 [40.9-56.0]","48.44074","40.91518","56.03768",""
"fpsmo","EQ_DHS","PUBLISHED","2013","EMR","YEM","","","","","YEMDHS201317","30.5 [25.4-36.1]","30.47800","25.40554","36.07346",""
"fpsmo","EQ_MICS","PUBLISHED","2006","EMR","YEM","","","","","YEMMICS200601","34.0 [25.9-43.1]","33.96561","25.86592","43.12618",""
"fpsmo","EQ_MICS","PUBLISHED","2006","EMR","YEM","","","","","YEMMICS200603","72.5 [64.4-79.3]","72.50475","64.43907","79.32790",""
"fpsmo","EQ_DHS","PUBLISHED","2013","EMR","YEM","","","","","YEMDHS201305","47.2 [41.8-52.6]","47.15947","41.81482","52.57006",""
"fpsmo","EQ_MICS","PUBLISHED","2006","EMR","YEM","","","","","YEMMICS200608","39.3 [26.3-54.1]","39.33863","26.31080","54.08281",""
"fpsmo","EQ_MICS","PUBLISHED","2006","EMR","YEM","","","","","YEMMICS200612","55.5 [33.5-75.5]","55.49501","33.52906","75.50512","Attention - Estimate is based on 25-49 cases."
"fpsmo","EQ_MICS","PUBLISHED","2006","EMR","YEM","","","","","YEMMICS200615","51.7 [30.1-72.7]","51.68703","30.09533","72.66667","Attention - Estimate is based on 25-49 cases."
"fpsmo","EQ_MICS","PUBLISHED","2006","EMR","YEM","","","","","YEMMICS200620","64.6 [40.2-83.2]","64.55801","40.17773","83.16546","Attention - Estimate is based on 25-49 cases."
"fpsmo","EQ_DHS","PUBLISHED","1998","AFR","ZAF","","","","","ZAFDHS199803","88.2 [84.3-91.2]","88.20312","84.32410","91.22218",""
"fpsmo","EQ_DHS","PUBLISHED","1998","AFR","ZAF","","","","","ZAFDHS199806","83.3 [77.8-87.7]","83.32574","77.79690","87.69559",""
"fpsmo","EQ_DHS","PUBLISHED","1996","AFR","ZMB","","","","","ZMBDHS199602","34.5 [30.3-38.9]","34.47663","30.33828","38.86455",""
"fpsmo","EQ_DHS","PUBLISHED","2014","AFR","KEN","","","","","KENDHS201403","77.9 [74.2-81.1]","77.86089","74.21584","81.12173",""
"fpsmo","EQ_DHS","PUBLISHED","2007","AFR","ZMB","","","","","ZMBDHS200703","63.2 [58.6-67.6]","63.18803","58.55024","67.59411",""
"fpsmo","EQ_DHS","PUBLISHED","2007","AFR","ZMB","","","","","ZMBDHS200704","27.7 [21.3-35.1]","27.69186","21.31154","35.12957",""
"fpsmo","EQ_DHS","PUBLISHED","2007","AFR","ZMB","","","","","ZMBDHS200705","58.8 [51.6-65.6]","58.77523","51.62526","65.57314",""
"fpsmo","EQ_DHS","PUBLISHED","2001","AFR","ZMB","","","","","ZMBDHS200106","24.4 [20.8-28.3]","24.35597","20.76387","28.34719",""
"fpsmo","EQ_DHS","PUBLISHED","1996","AFR","ZMB","","","","","ZMBDHS199608","16.8 [13.8-20.3]","16.80371","13.77151","20.34602",""
"fpsmo","EQ_DHS","PUBLISHED","2013","AFR","ZMB","","","","","ZMBDHS201306","49.8 [43.2-56.4]","49.78093","43.19281","56.37668",""
"fpsmo","EQ_DHS","PUBLISHED","2013","AFR","ZMB","","","","","ZMBDHS201309","65.7 [60.4-70.6]","65.71754","60.44645","70.62753",""
"fpsmo","EQ_DHS","PUBLISHED","2005","AFR","ZWE","","","","","ZWEDHS200501","70.9 [65.4-75.9]","70.90172","65.35939","75.88448",""
"fpsmo","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","","","","ZWEDHS199902","72.5 [65.6-78.5]","72.48271","65.57657","78.45847",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","ZWE","","","","","ZWEDHS201502","87.0 [83.2-90.0]","86.96703","83.23585","89.96786",""
"fpsmo","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","","","","ZWEDHS201003","80.9 [74.8-85.9]","80.94145","74.77669","85.88394",""
"fpsmo","EQ_DHS","PUBLISHED","2005","AFR","ZWE","","","","","ZWEDHS200504","82.6 [76.7-87.4]","82.64920","76.66134","87.35421",""
"fpsmo","EQ_DHS","PUBLISHED","1994","AFR","ZWE","","","","","ZWEDHS199405","43.2 [37.6-49.1]","43.24709","37.55132","49.12716",""
"fpsmo","EQ_DHS","PUBLISHED","1994","AFR","ZWE","","","","","ZWEDHS199406","47.5 [38.1-57.0]","47.48556","38.12122","57.03014",""
"fpsmo","EQ_DHS","PUBLISHED","1994","AFR","ZWE","","","","","ZWEDHS199407","62.8 [56.2-69.0]","62.80035","56.19664","68.95843",""
"fpsmo","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","","","","ZWEDHS201007","77.2 [73.0-80.9]","77.15695","72.98006","80.85752",""
"fpsmo","EQ_DHS","PUBLISHED","2005","AFR","ZWE","","","","","ZWEDHS200508","74.4 [63.6-82.8]","74.37064","63.63564","82.79346",""
"fpsmo","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","","","","ZWEDHS201010","75.2 [70.0-79.8]","75.21311","70.02163","79.76536",""
"fpsmo","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","","","","ZWEDHS201009","79.1 [74.4-83.1]","79.09500","74.39481","83.12807",""
"fpsmo","EQ_MICS","PUBLISHED","2014","AFR","ZWE","","","","","ZWEMICS201402","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2014","AFR","ZWE","","","","","ZWEMICS201404","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","","","","ZWEMICS200906","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","","","","ZWEMICS200908","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","","","","ZWEMICS200910","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201504","60.2 [53.8-66.3]","60.24075","53.79825","66.34685",""
"fpsmo","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201506","27.1 [21.7-33.3]","27.11560","21.71683","33.28582",""
"fpsmo","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201513","30.6 [24.3-37.7]","30.59378","24.26884","37.74553",""
"fpsmo","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201515","17.7 [9.7-30.0]","17.70772","9.73319","30.04145",""
"fpsmo","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201522","24.9 [19.6-31.0]","24.89329","19.62755","31.02640",""
"fpsmo","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201524","25.1 [18.6-32.9]","25.12008","18.63817","32.94351",""
"fpsmo","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201529","30.5 [25.6-36.0]","30.54997","25.56836","36.03231",""
"fpsmo","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201531","41.1 [32.4-50.3]","41.07151","32.42726","50.30462",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201504","38.7 [32.6-45.1]","38.68208","32.60324","45.13528",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201506","11.1 [5.6-20.7]","11.05708","5.58889","20.70223",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201508","5.8 [3.1-10.4]","5.77193","3.12247","10.42752",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201513","5.2 [1.8-13.9]","5.17175","1.81579","13.85496",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201515","18.2 [12.2-26.4]","18.23288","12.19047","26.37085",""
"fpsmo","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","CAFMICS200607","10.5 [4.8-21.7]","10.54007","4.77081","21.69646",""
"fpsmo","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","CAFMICS200609","4.4 [2.2-8.5]","4.35031","2.17272","8.52032",""
"fpsmo","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","CAFMICS200616","55.0 [48.7-61.0]","54.95046","48.74038","61.01004",""
"fpsmo","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","","","CMRDHS199801","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","","","CMRDHS199803","22.0 [18.6-25.7]","21.97781","18.63992","25.72444",""
"fpsmo","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","","CMRMICS201405","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","","CPVRHS199803","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","","CPVRHS199805","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200720","88.0 [85.1-90.4]","88.00189","85.06921","90.42339",""
"fpsmo","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200724","87.3 [84.5-89.6]","87.25133","84.51787","89.56179",""
"fpsmo","EQ_MICS","PUBLISHED","2014","AMR","DOM","","","","","DOMMICS201405","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2014","AMR","DOM","","","","","DOMMICS201407","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","DZAMICS201207","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","","ECURHS199406","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","","ECURHS199408","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","","ECURHS199415","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","","","ECURHS200403","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2000","AFR","GAB","","","","","GABDHS200004","12.9 [9.4-17.4]","12.87061","9.38579","17.40083",""
"fpsmo","EQ_DHS","PUBLISHED","2000","AFR","GAB","","","","","GABDHS200005","12.4 [9.6-15.8]","12.41470","9.64835","15.83520",""
"fpsmo","EQ_DHS","PUBLISHED","2012","AFR","GAB","","","","","GABDHS201203","29.6 [25.4-34.2]","29.58895","25.36245","34.19707",""
"fpsmo","EQ_DHS","PUBLISHED","2012","AFR","GIN","","","","","GINDHS201208","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2014","AFR","GNB","","","","","GNBMICS201405","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2014","AFR","GNB","","","","","GNBMICS201407","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1998","AMR","GTM","","","","","GTMDHS199808","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2002","AMR","GTM","","","","","GTMRHS200203","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2002","AMR","GTM","","","","","GTMRHS200206","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","","","GTMRHS200806","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","","","GTMRHS200808","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2014","AMR","GTM","","","","","GTMDHS201406","62.1 [59.4-64.7]","62.10921","59.44881","64.69872",""
