"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","ENVCAUSE","Display Value","Numeric","Low","High","Comments"
"TOTENV_3","PUBLISHED","2012","EUR","PRT","","ENVCAUSE001","8 476","8476.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","VCT","","ENVCAUSE001","675","675.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","AND","","ENVCAUSE151","408","408.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","BWA","","ENVCAUSE151","39 191","39191.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","CAF","","ENVCAUSE151","145 114","145114.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","COD","","ENVCAUSE151","2 961 781","2961781.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","EGY","","ENVCAUSE151","738 528","738528.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","GBR","","ENVCAUSE151","343 436","343436.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GNQ","","ENVCAUSE151","27 660","27660.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","IRN","","ENVCAUSE151","1 444 674","1444674.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","JAM","","ENVCAUSE151","40 954","40954.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","KWT","","ENVCAUSE151","22 513","22513.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","LUX","","ENVCAUSE151","3 042","3042.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MUS","","ENVCAUSE151","13 970","13970.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","PAN","","ENVCAUSE151","43 565","43565.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","PRT","","ENVCAUSE151","60 446","60446.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ROU","","ENVCAUSE151","229 867","229867.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","SUR","","ENVCAUSE151","9 529","9529.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","AND","","ENVCAUSE060","2 142","2142.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ARM","","ENVCAUSE060","183 201","183201.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","BEL","","ENVCAUSE060","347 876","347876.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","BLZ","","ENVCAUSE060","5 560","5560.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","BOL","","ENVCAUSE060","312 512","312512.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GHA","","ENVCAUSE060","778 311","778311.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","KEN","","ENVCAUSE060","974 136","974136.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","KOR","","ENVCAUSE060","1 209 735","1209735.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","KWT","","ENVCAUSE060","57 468","57468.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","LTU","","ENVCAUSE060","136 747","136747.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MOZ","","ENVCAUSE060","652 875","652875.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MUS","","ENVCAUSE060","32 512","32512.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","RUS","","ENVCAUSE060","8 917 419","8917419.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","RWA","","ENVCAUSE060","312 610","312610.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","SUR","","ENVCAUSE060","12 043","12043.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","VEN","","ENVCAUSE060","730 540","730540.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","AUT","","ENVCAUSE001","4 827","4827.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","EGY","","ENVCAUSE001","764 086","764086.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","ERI","","ENVCAUSE001","370 490","370490.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","GBR","","ENVCAUSE001","47 128","47128.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GNB","","ENVCAUSE001","250 567","250567.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","HTI","","ENVCAUSE001","619 441","619441.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","JOR","","ENVCAUSE001","45 966","45966.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","KIR","","ENVCAUSE001","3 657","3657.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","KWT","","ENVCAUSE001","6 553","6553.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","LTU","","ENVCAUSE001","4 258","4258.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","LUX","","ENVCAUSE001","315","315.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MRT","","ENVCAUSE001","328 441","328441.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","OMN","","ENVCAUSE001","7 913","7913.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","PAK","","ENVCAUSE001","9 569 515","9569515.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","PAN","","ENVCAUSE001","31 055","31055.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","VEN","","ENVCAUSE001","206 225","206225.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","ZMB","","ENVCAUSE001","1 671 080","1671080.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","BEL","","ENVCAUSE151","74 980","74980.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","ERI","","ENVCAUSE151","146 811","146811.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","IND","","ENVCAUSE151","27 799 841","27799841.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","JOR","","ENVCAUSE151","81 492","81492.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","KAZ","","ENVCAUSE151","312 305","312305.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","LAO","","ENVCAUSE151","128 322","128322.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","LTU","","ENVCAUSE151","35 863","35863.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","LVA","","ENVCAUSE151","19 690","19690.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MRT","","ENVCAUSE151","77 378","77378.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","PER","","ENVCAUSE151","325 454","325454.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","VEN","","ENVCAUSE151","580 829","580829.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","CAF","","ENVCAUSE060","139 051","139051.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","COG","","ENVCAUSE060","125 713","125713.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","COM","","ENVCAUSE060","21 294","21294.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","ETH","","ENVCAUSE060","2 061 119","2061119.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","GBR","","ENVCAUSE060","1 967 831","1967831.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","GEO","","ENVCAUSE060","295 626","295626.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","GUY","","ENVCAUSE060","27 718","27718.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","KAZ","","ENVCAUSE060","837 692","837692.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","LAO","","ENVCAUSE060","232 728","232728.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","LBR","","ENVCAUSE060","124 917","124917.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","PAN","","ENVCAUSE060","81 695","81695.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","PER","","ENVCAUSE060","714 504","714504.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ROU","","ENVCAUSE060","1 212 430","1212430.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","WSM","","ENVCAUSE060","4 442","4442.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","AFG","","ENVCAUSE001","2 676 657","2676657.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","AND","","ENVCAUSE001","45","45.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","BEL","","ENVCAUSE001","8 581","8581.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","BWA","","ENVCAUSE001","94 149","94149.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","COD","","ENVCAUSE001","13 756 082","13756082.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","COG","","ENVCAUSE001","551 214","551214.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ITA","","ENVCAUSE001","37 310","37310.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","JAM","","ENVCAUSE001","25 353","25353.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MDG","","ENVCAUSE001","1 636 597","1636597.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","SUR","","ENVCAUSE001","3 376","3376.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","ZWE","","ENVCAUSE001","1 131 375","1131375.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ALB","","ENVCAUSE151","36 697","36697.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","AZE","","ENVCAUSE151","86 907","86907.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","BHS","","ENVCAUSE151","3 639","3639.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","BLZ","","ENVCAUSE151","5 245","5245.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","COG","","ENVCAUSE151","116 248","116248.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","ECU","","ENVCAUSE151","260 272","260272.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","EST","","ENVCAUSE151","10 376","10376.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","GEO","","ENVCAUSE151","38 740","38740.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","KOR","","ENVCAUSE151","221 886","221886.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MOZ","","ENVCAUSE151","1 018 782","1018782.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","PAK","","ENVCAUSE151","4 154 295","4154295.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","RUS","","ENVCAUSE151","2 503 254","2503254.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","SLV","","ENVCAUSE151","130 906","130906.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","VCT","","ENVCAUSE151","1 717","1717.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ALB","","ENVCAUSE060","165 279","165279.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","DMA","","ENVCAUSE060","2 041","2041.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","ERI","","ENVCAUSE060","158 531","158531.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","EST","","ENVCAUSE060","52 522","52522.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","IND","","ENVCAUSE060","61 680 765","61680765.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","IRN","","ENVCAUSE060","2 380 725","2380725.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","IRQ","","ENVCAUSE060","790 749","790749.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","JOR","","ENVCAUSE060","154 406","154406.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","LBN","","ENVCAUSE060","112 845","112845.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","LUX","","ENVCAUSE060","13 237","13237.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","LVA","","ENVCAUSE060","107 636","107636.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MLI","","ENVCAUSE060","466 214","466214.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MRT","","ENVCAUSE060","92 532","92532.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","SLV","","ENVCAUSE060","178 442","178442.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ARM","","ENVCAUSE001","9 813","9813.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","BLZ","","ENVCAUSE001","2 270","2270.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","BOL","","ENVCAUSE001","220 263","220263.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","CHN","","ENVCAUSE001","6 804 206","6804206.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","DMA","","ENVCAUSE001","366","366.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","DOM","","ENVCAUSE001","86 274","86274.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","EST","","ENVCAUSE001","1 117","1117.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","ETH","","ENVCAUSE001","6 812 739","6812739.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GHA","","ENVCAUSE001","1 967 003","1967003.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GMB","","ENVCAUSE001","163 708","163708.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","GUY","","ENVCAUSE001","15 544","15544.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","HND","","ENVCAUSE001","114 939","114939.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","KAZ","","ENVCAUSE001","90 782","90782.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","KEN","","ENVCAUSE001","3 757 673","3757673.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","LBN","","ENVCAUSE001","10 465","10465.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","MDA","","ENVCAUSE001","12 745","12745.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MUS","","ENVCAUSE001","5 365","5365.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ROU","","ENVCAUSE001","61 780","61780.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","RUS","","ENVCAUSE001","355 466","355466.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","TTO","","ENVCAUSE001","3 409","3409.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","URY","","ENVCAUSE001","5 226","5226.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","USA","","ENVCAUSE001","292 884","292884.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","WSM","","ENVCAUSE001","1 775","1775.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ARM","","ENVCAUSE151","34 445","34445.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","AUT","","ENVCAUSE151","50 785","50785.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","DMA","","ENVCAUSE151","1 072","1072.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","FJI","","ENVCAUSE151","13 721","13721.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GHA","","ENVCAUSE151","511 685","511685.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GNB","","ENVCAUSE151","51 333","51333.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","IRQ","","ENVCAUSE151","579 730","579730.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","KEN","","ENVCAUSE151","1 171 683","1171683.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","MDA","","ENVCAUSE151","54 754","54754.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MLI","","ENVCAUSE151","508 379","508379.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","NAM","","ENVCAUSE151","36 551","36551.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","YEM","","ENVCAUSE151","524 049","524049.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","AUS","","ENVCAUSE060","504 791","504791.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","CHN","","ENVCAUSE060","71 784 861","71784861.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","CPV","","ENVCAUSE060","13 411","13411.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","ECU","","ENVCAUSE060","330 403","330403.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","FJI","","ENVCAUSE060","28 804","28804.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GNB","","ENVCAUSE060","53 861","53861.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GNQ","","ENVCAUSE060","26 358","26358.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","HND","","ENVCAUSE060","202 951","202951.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","HTI","","ENVCAUSE060","392 961","392961.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","HUN","","ENVCAUSE060","581 764","581764.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","KIR","","ENVCAUSE060","2 610","2610.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","NGA","","ENVCAUSE060","4 538 530","4538530.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","NRU","","ENVCAUSE060","126","126.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","OMN","","ENVCAUSE060","54 457","54457.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","YEM","","ENVCAUSE060","681 099","681099.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","FRA","","ENVCAUSE000","2 243 630","2243630.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GNB","","ENVCAUSE000","355 761","355761.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","HUN","","ENVCAUSE000","677 815","677815.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","IND","","ENVCAUSE000","133 618 390","133618390.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","KIR","","ENVCAUSE000","8 126","8126.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MRT","","ENVCAUSE000","498 352","498352.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","PRT","","ENVCAUSE000","397 869","397869.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","ZWE","","ENVCAUSE000","1 831 790","1831790.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ALB","","ENVCAUSE000","210 054","210054.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","AND","","ENVCAUSE000","2 594","2594.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","AUS","","ENVCAUSE000","632 110","632110.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","AZE","","ENVCAUSE000","522 628","522628.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","BHS","","ENVCAUSE000","12 215","12215.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","BWA","","ENVCAUSE000","182 494","182494.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","COD","","ENVCAUSE000","18 867 604","18867604.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","ERI","","ENVCAUSE000","675 832","675832.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","FJI","","ENVCAUSE000","53 374","53374.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","HTI","","ENVCAUSE000","1 338 795","1338795.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ITA","","ENVCAUSE000","2 212 198","2212198.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","JAM","","ENVCAUSE000","143 703","143703.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","JOR","","ENVCAUSE000","281 865","281865.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","LTU","","ENVCAUSE000","176 868","176868.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MOZ","","ENVCAUSE000","5 065 426","5065426.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","NGA","","ENVCAUSE000","39 087 714","39087714.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","PAK","","ENVCAUSE000","19 468 399","19468399.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","TTO","","ENVCAUSE000","64 050","64050.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","ZMB","","ENVCAUSE000","2 485 097","2485097.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","ATG","","ENVCAUSE000","3 614","3614.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","BLZ","","ENVCAUSE000","13 075","13075.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","CHN","","ENVCAUSE000","95 968 218","95968218.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","COM","","ENVCAUSE000","101 686","101686.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","DMA","","ENVCAUSE000","3 479","3479.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","DOM","","ENVCAUSE000","523 659","523659.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","ETH","","ENVCAUSE000","11 023 112","11023112.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","GEO","","ENVCAUSE000","352 203","352203.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ISL","","ENVCAUSE000","8 357","8357.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ISR","","ENVCAUSE000","190 905","190905.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","KAZ","","ENVCAUSE000","1 240 779","1240779.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","KEN","","ENVCAUSE000","5 903 492","5903492.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","LAO","","ENVCAUSE000","927 293","927293.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","LBN","","ENVCAUSE000","158 002","158002.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","MDA","","ENVCAUSE000","283 919","283919.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","NAM","","ENVCAUSE000","164 394","164394.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","NRU","","ENVCAUSE000","352","352.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","SLV","","ENVCAUSE000","357 394","357394.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","URY","","ENVCAUSE000","122 269","122269.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","AFG","","ENVCAUSE000","4 735 300","4735300.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","AUT","","ENVCAUSE000","323 881","323881.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","BEL","","ENVCAUSE000","431 436","431436.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","CAF","","ENVCAUSE000","1 117 757","1117757.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","COG","","ENVCAUSE000","793 175","793175.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","ECU","","ENVCAUSE000","709 454","709454.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","EGY","","ENVCAUSE000","4 461 896","4461896.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","GBR","","ENVCAUSE000","2 358 394","2358394.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GNQ","","ENVCAUSE000","144 786","144786.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","KOR","","ENVCAUSE000","1 482 863","1482863.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","KWT","","ENVCAUSE000","86 534","86534.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MDG","","ENVCAUSE000","2 899 238","2899238.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","NER","","ENVCAUSE000","3 963 387","3963387.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","OMN","","ENVCAUSE000","100 776","100776.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","PAN","","ENVCAUSE000","156 316","156316.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","PER","","ENVCAUSE000","1 233 399","1233399.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","SUR","","ENVCAUSE000","24 948","24948.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","VCT","","ENVCAUSE000","5 625","5625.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","VEN","","ENVCAUSE000","1 517 594","1517594.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ARM","","ENVCAUSE000","227 459","227459.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","BOL","","ENVCAUSE000","787 586","787586.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","EST","","ENVCAUSE000","64 014","64014.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GHA","","ENVCAUSE000","3 256 999","3256999.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","GUY","","ENVCAUSE000","65 093","65093.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","IRN","","ENVCAUSE000","4 244 777","4244777.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","IRQ","","ENVCAUSE000","1 872 286","1872286.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","LBR","","ENVCAUSE000","609 290","609290.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","LBY","","ENVCAUSE000","251 568","251568.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","LVA","","ENVCAUSE000","129 729","129729.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MUS","","ENVCAUSE000","51 847","51847.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","NZL","","ENVCAUSE000","134 115","134115.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","RUS","","ENVCAUSE000","11 776 140","11776140.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","USA","","ENVCAUSE000","11 128 932","11128932.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","YEM","","ENVCAUSE000","2 162 616","2162616.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","BGR","","ENVCAUSE000","533 192","533192.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","BRA","","ENVCAUSE000","9 968 425","9968425.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","CPV","","ENVCAUSE000","24 665","24665.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GIN","","ENVCAUSE000","2 151 614","2151614.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GMB","","ENVCAUSE000","256 740","256740.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","HND","","ENVCAUSE000","425 402","425402.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","LUX","","ENVCAUSE000","16 594","16594.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","MCO","","ENVCAUSE000","962","962.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MLI","","ENVCAUSE000","3 471 662","3471662.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","POL","","ENVCAUSE000","2 006 738","2006738.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ROU","","ENVCAUSE000","1 504 076","1504076.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","RWA","","ENVCAUSE000","1 400 176","1400176.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","WSM","","ENVCAUSE000","8 233","8233.00000","","",""
"TOTENV_3","PUBLISHED","2012","OECD_HII_WPR","","YEARSALL","ENVCAUSE000","6 471 334","6471333.52600","","",""
