"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"ebreast5","EQ_MICS","PUBLISHED","2006","EMR","DJI","PRLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","1999","AMR","DOM","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"ebreast5","EQ_DHS","PUBLISHED","1999","AMR","DOM","SHLM","","","","","51.7 [42.0-61.2]","51.66080","41.98317","61.21545",""
"ebreast5","EQ_DHS","PUBLISHED","2002","AMR","DOM","SHLM","","","","","61.4 [58.9-63.8]","61.38846","58.91239","63.80699",""
"ebreast5","EQ_DHS","PUBLISHED","2013","AMR","DOM","PRLM","","","","","54.8 [49.2-60.3]","54.78209","49.16705","60.27797",""
"ebreast5","EQ_MICS","PUBLISHED","2012","AFR","DZA","NHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_RHS","PUBLISHED","1994","AMR","ECU","NHLM","","","","","29.6 [23.0-37.2]","29.58625","22.98666","37.16620",""
"ebreast5","EQ_RHS","PUBLISHED","1994","AMR","ECU","SHLM","","","","","21.3 [18.8-24.0]","21.31754","18.82607","24.04109",""
"ebreast5","EQ_DHS","PUBLISHED","1995","EMR","EGY","PRLM","","","","","42.8 [39.7-45.9]","42.79040","39.69892","45.93922",""
"ebreast5","EQ_DHS","PUBLISHED","2005","EMR","EGY","NHLM","","","","","49.5 [45.6-53.3]","49.45636","45.58949","53.32975",""
"ebreast5","EQ_DHS","PUBLISHED","2008","EMR","EGY","SHLM","","","","","53.4 [51.8-55.1]","53.41813","51.75026","55.07838",""
"ebreast5","EQ_DHS","PUBLISHED","2000","AFR","ETH","PRLM","","","","","47.4 [42.8-52.1]","47.40429","42.76792","52.08585",""
"ebreast5","EQ_DHS","PUBLISHED","2000","AFR","GAB","NHLM","","","","","72.5 [61.7-81.1]","72.45490","61.71441","81.10481",""
"ebreast5","EQ_DHS","PUBLISHED","2000","AFR","GAB","SHLM","","","","","68.4 [64.9-71.7]","68.42865","64.90797","71.74984",""
"ebreast5","EQ_DHS","PUBLISHED","2012","AFR","GAB","SHLM","","","","","35.9 [31.5-40.5]","35.87718","31.51462","40.48663",""
"ebreast5","EQ_DHS","PUBLISHED","1993","AFR","GHA","PRLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","2003","AFR","GHA","NHLM","","","","","48.2 [44.6-51.7]","48.16785","44.62057","51.73368",""
"ebreast5","EQ_MICS","PUBLISHED","2006","AFR","GHA","NHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_MICS","PUBLISHED","2006","AFR","GHA","SHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_MICS","PUBLISHED","2011","AFR","GHA","PRLM","","","","","No data","","","","Not available."
