"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"cci2030","EQ_DHS","PUBLISHED","1993","WPR","PHL","","","","PHLDHS199306","42.7","42.74464","","",""
"cci2030","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","CODDHS201310","42.8","42.79116","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201522","43.0","42.95318","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","WQ2","","43.0","42.98271","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","GHA","","","","GHADHS199809","43.1","43.08407","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AMR","PER","","RUR","","","43.1","43.08761","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","SEN","","RUR","","","43.8","43.80988","","",""
"cci2030","EQ_DHS","PUBLISHED","1994","AMR","HTI","","","WQ4","","45.2","45.24520","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AFR","RWA","","","","RWADHS200009","45.3","45.34674","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","BGDDHS199603","45.4","45.42925","","",""
"cci2030","EQ_MICS","PUBLISHED","2014","AFR","GNB","","RUR","","","45.5","45.45169","","",""
"cci2030","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","WQ4","","45.5","45.51617","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","ARMDHS200004","45.6","45.60759","","",""
"cci2030","EQ_DHS","PUBLISHED","2010","AFR","SEN","","","","SENDHS201003","45.7","45.65258","","",""
"cci2030","EQ_DHS","PUBLISHED","2013","AFR","COD","","","WQ3","","45.8","45.79971","","",""
"cci2030","EQ_DHS","PUBLISHED","2001","AFR","ZMB","NHLM","","","","45.8","45.81910","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","GHA","","","","GHADHS199805","43.8","43.83678","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","GHA","","","","GHADHS199801","43.9","43.92225","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","NGA","","","","NGADHS200801","44.0","43.95838","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","EMR","PAK","","","","PAKDHS201203","44.0","44.03656","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AFR","COG","","RUR","","","44.1","44.05082","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","MOZ","","","","MOZDHS201102","44.2","44.17984","","",""
"cci2030","EQ_DHS","PUBLISHED","2013","AFR","TGO","NHLM","","","","44.2","44.21146","","",""
"cci2030","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","CODDHS201306","44.3","44.27736","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","SLE","","","WQ2","","44.3","44.29164","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AMR","GTM","","","WQ2","","44.4","44.38097","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","WQ2","","44.4","44.41657","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","WPR","KHM","","URB","","","44.5","44.49517","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","SEN","","","WQ2","","44.5","44.51606","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","AFR","GHA","NHLM","","","","44.5","44.53161","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","AFR","UGA","","","WQ2","","44.6","44.55422","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","ETH","","","","ETHDHS201109","44.6","44.60327","","",""
"cci2030","EQ_DHS","PUBLISHED","1999","AFR","TZA","","","","TZADHS199917","44.7","44.67136","","",""
"cci2030","EQ_DHS","PUBLISHED","2014","AFR","SEN","","","WQ1","","44.7","44.72028","","",""
"cci2030","EQ_DHS","PUBLISHED","2013","EMR","YEM","","","","YEMDHS201319","44.8","44.77829","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","MOZ","","","WQ2","","44.8","44.84538","","",""
"cci2030","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","","TZADHS200414","44.9","44.85355","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","NER","","","","NERDHS201204","44.9","44.88755","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","WQ5","","45.0","45.02736","","",""
"cci2030","EQ_DHS","PUBLISHED","2010","AFR","SEN","","","","SENDHS201014","45.1","45.05031","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","NGA","","","","NGADHS200805","45.9","45.86715","","",""
"cci2030","EQ_DHS","PUBLISHED","2004","SEAR","BGD","NHLM","","","","45.9","45.91218","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AMR","HTI","","","WQ3","","45.9","45.92175","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","WQ3","","46.0","45.98546","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","EMR","SDN","","","","SDNMICS201004","46.0","46.00605","","",""
"cci2030","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","RUR","","","46.1","46.12711","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AMR","GTM","","","","GTMDHS199802","46.2","46.19806","","",""
"cci2030","EQ_DHS","PUBLISHED","2013","AFR","TGO","","","WQ2","","46.2","46.24519","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AFR","ZWE","","","WQ1","","46.3","46.26835","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","WPR","PHL","","","WQ1","","46.4","46.35345","","",""
"cci2030","EQ_DHS","PUBLISHED","1995","AMR","GTM","","","","GTMDHS199503","46.4","46.38102","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","AFR","UGA","","","WQ3","","46.5","46.46044","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","AFR","TZA","","","","TZADHS201523","46.5","46.49024","","",""
"cci2030","EQ_DHS","PUBLISHED","1995","AFR","UGA","","","WQ4","","46.6","46.58348","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","BENDHS200609","46.6","46.60409","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","SEAR","BGD","PRLM","","","","46.7","46.73658","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AMR","HTI","","","WQ2","","46.8","46.75371","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AMR","PER","NHLM","","","","46.9","46.88640","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","AFR","UGA","","","","UGADHS200608","46.9","46.89491","","",""
"cci2030","EQ_MICS","PUBLISHED","2009","AFR","MLI","","","WQ4","","47.0","46.95883","","",""
"cci2030","EQ_DHS","PUBLISHED","1999","SEAR","BGD","PRLM","","","","47.0","46.97262","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201531","47.0","47.02700","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AMR","PER","","","","PERDHS199611","47.1","47.05589","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AMR","HTI","","URB","","","47.3","47.25045","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AMR","PER","PRLM","","","","47.3","47.26098","","",""
"cci2030","EQ_DHS","PUBLISHED","2013","AFR","TGO","","","","TGODHS201303","47.3","47.34266","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201013","47.3","47.34857","","",""
"cci2030","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","NGAMICS200722","48.6","48.57994","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","NER","","","","NERDHS201207","48.6","48.59074","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","CIV","","","WQ4","","48.6","48.59407","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","GIN","PRLM","","","","48.6","48.61424","","",""
"cci2030","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","BGDDHS199902","48.7","48.65228","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","EMR","PAK","","RUR","","","48.7","48.68670","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","MDG","","","","MDGDHS200802","47.5","47.48283","","",""
"cci2030","EQ_DHS","PUBLISHED","1993","WPR","PHL","","","","PHLDHS199313","47.5","47.49265","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","AZEDHS200604","47.6","47.63504","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","WQ2","","47.7","47.66412","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","GIN","","","","GINDHS201208","47.1","47.11611","","",""
"cci2030","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","BGDDHS199304","47.2","47.16911","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","COM","","","","COMDHS201202","48.4","48.44932","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","BEN","NHLM","","","","48.5","48.49231","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","AFR","UGA","","","","UGADHS200604","48.5","48.54545","","",""
"cci2030","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","CODDHS201308","48.2","48.23832","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","KEN","NHLM","","","","48.3","48.33356","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","BENDHS201103","48.4","48.36463","","",""
"cci2030","EQ_DHS","PUBLISHED","2004","AFR","CMR","PRLM","","","","48.4","48.37387","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","SEAR","NPL","","","WQ1","","49.1","49.10527","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","NER","","","WQ4","","49.5","49.45565","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","AFR","GHA","","","","GHADHS200301","49.5","49.54296","","",""
"cci2030","EQ_MICS","PUBLISHED","2014","AFR","GNB","","","WQ3","","49.6","49.55805","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","NER","","","","NERDHS201206","49.6","49.59403","","",""
"cci2030","EQ_DHS","PUBLISHED","2004","AFR","LSO","","","WQ1","","49.6","49.64846","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AFR","MWI","NHLM","","","","49.7","49.74910","","",""
"cci2030","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201013","49.8","49.78647","","",""
"cci2030","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","BGDDHS199905","49.9","49.85173","","",""
"cci2030","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","","TZADHS201020","49.9","49.87940","","",""
"cci2030","EQ_DHS","PUBLISHED","2007","AFR","COD","","URB","","","49.9","49.92025","","",""
"cci2030","EQ_DHS","PUBLISHED","2001","AFR","ZMB","","","","ZMBDHS200106","49.9","49.93981","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","WQ3","","50.0","50.01159","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200512","50.0","50.04047","","",""
"cci2030","EQ_DHS","PUBLISHED","1994","AFR","CAF","","URB","","","50.2","50.15590","","",""
"cci2030","EQ_DHS","PUBLISHED","2002","WPR","VNM","NHLM","","","","50.2","50.18845","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","SLE","","","WQ4","","50.2","50.22408","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","AFR","SEN","","RUR","","","50.2","50.24094","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","","INDDHS200513","50.4","50.35786","","",""
"cci2030","EQ_DHS","PUBLISHED","1999","AFR","TZA","NHLM","","","","50.4","50.39847","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","SEAR","NPL","","","WQ1","","49.2","49.15569","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","COM","PRLM","","","","49.3","49.26268","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199808","48.8","48.77139","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AFR","GAB","","","WQ3","","48.8","48.78529","","",""
"cci2030","EQ_DHS","PUBLISHED","2007","AFR","ZMB","","","","ZMBDHS200706","48.9","48.87497","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","BEN","","RUR","","","48.9","48.89727","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","COG","","RUR","","","48.9","48.92727","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","CIV","PRLM","","","","47.7","47.69950","","",""
"cci2030","EQ_MICS","PUBLISHED","2014","EMR","SDN","","RUR","","","47.8","47.75428","","",""
"cci2030","EQ_MICS","PUBLISHED","2009","AFR","MLI","PRLM","","","","47.8","47.80621","","",""
"cci2030","EQ_DHS","PUBLISHED","1999","AFR","GIN","","","WQ4","","47.8","47.82293","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","WQ4","","48.0","47.95370","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","EMR","SDN","","","","SDNMICS201009","48.0","47.96698","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","MDG","","","","MDGDHS200806","48.1","48.06230","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","NER","","","","NERDHS201202","48.1","48.09263","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AFR","GIN","","","WQ4","","48.1","48.13096","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","","INDDHS200507","48.1","48.14104","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","GHA","","","WQ1","","48.2","48.21280","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201528","49.3","49.28251","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AMR","PER","","","","PERDHS200020","49.0","48.96013","","",""
"cci2030","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201001","49.0","48.96847","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","BGDDHS199605","49.3","49.33397","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AMR","PER","","","WQ1","","49.3","49.33807","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AFR","SEN","","","","SENDHS200510","49.4","49.42253","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","MDG","","","WQ3","","50.5","50.51011","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","AFR","SEN","","","WQ2","","51.7","51.72327","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","ARMDHS200509","51.7","51.72952","","",""
"cci2030","EQ_DHS","PUBLISHED","2013","EMR","YEM","","","","YEMDHS201318","51.8","51.78746","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201102","51.8","51.82090","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","","INDDHS199822","51.8","51.83008","","",""
"cci2030","EQ_DHS","PUBLISHED","1993","AFR","GHA","","","WQ4","","51.9","51.91302","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AMR","GTM","","","","GTMDHS199803","51.9","51.93371","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","MDG","","","","MDGDHS200821","52.0","52.00405","","",""
"cci2030","EQ_DHS","PUBLISHED","1993","WPR","PHL","","","","PHLDHS199305","52.0","52.03298","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","BENDHS199602","50.5","50.54372","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","CIV","PRLM","","","","50.6","50.59444","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","WPR","PHL","","","","PHLDHS199805","50.6","50.60076","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","SEN","","","","SENDHS201204","50.7","50.73624","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","TZA","","","","TZADHS199617","50.7","50.74382","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AFR","GIN","PRLM","","","","50.8","50.80170","","",""
"cci2030","EQ_DHS","PUBLISHED","2013","EMR","YEM","","","","YEMDHS201302","50.8","50.81522","","",""
"cci2030","EQ_DHS","PUBLISHED","1994","SEAR","IDN","","","","IDNDHS199424","50.9","50.89775","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","","ETHDHS200511","51.0","50.95732","","",""
"cci2030","EQ_DHS","PUBLISHED","2010","AFR","BFA","","RUR","","","51.0","51.04560","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","SEN","","","WQ3","","51.1","51.06622","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","WPR","PHL","PRLM","","","","51.2","51.18991","","",""
"cci2030","EQ_DHS","PUBLISHED","1993","WPR","PHL","","","","PHLDHS199307","51.2","51.20577","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","AFR","TZA","","","","TZADHS201524","51.2","51.24858","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201510","51.3","51.25760","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","CAF","","URB","","","51.3","51.32955","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","EMR","SDN","PRLM","","","","51.3","51.34076","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AMR","HTI","","URB","","","51.4","51.41996","","",""
"cci2030","EQ_DHS","PUBLISHED","2010","AFR","TZA","NHLM","","","","51.4","51.42963","","",""
"cci2030","EQ_DHS","PUBLISHED","1993","AFR","KEN","","","","KENDHS199307","51.5","51.53329","","",""
"cci2030","EQ_DHS","PUBLISHED","1993","AFR","KEN","","","WQ2","","51.6","51.58532","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","TGO","","","","TGODHS199801","51.6","51.61823","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","AFR","BEN","","URB","","","51.5","51.48631","","",""
"cci2030","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","NGAMICS200702","17.7","17.72282","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","AFR","NGA","","","WQ2","","18.7","18.65223","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","","ETHDHS200006","18.7","18.73614","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","","ETHDHS200002","18.8","18.75322","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201002","17.6","17.62061","","",""
"cci2030","EQ_DHS","PUBLISHED","1999","AFR","NGA","","","","NGADHS199902","17.6","17.56453","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","NER","","","","NERDHS199806","17.5","17.47576","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201009","17.3","17.30731","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","NER","","","WQ2","","16.3","16.32470","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","WQ1","","16.1","16.14235","","",""
"cci2030","EQ_DHS","PUBLISHED","2001","AFR","MLI","","","","MLIDHS200105","16.1","16.08709","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201020","16.0","16.00459","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","NER","","","WQ1","","14.5","14.45557","","",""
"cci2030","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","NGAMICS201120","14.4","14.41798","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","RUR","","","14.2","14.24123","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","TCD","NHLM","","","","14.1","14.09389","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201007","13.0","13.03316","","",""
"cci2030","EQ_DHS","PUBLISHED","2013","AFR","NGA","","","WQ1","","13.0","12.99500","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","TCD","","RUR","","","12.9","12.88727","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201003","12.8","12.83906","","",""
"cci2030","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201403","11.1","11.05402","","",""
"cci2030","EQ_DHS","PUBLISHED","2004","AFR","TCD","","RUR","","","11.0","10.99353","","",""
"cci2030","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","NGAMICS200721","10.9","10.92909","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201015","10.7","10.71094","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201017","8.2","8.24515","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199613","8.0","8.04430","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199601","7.1","7.08514","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","WQ1","","7.1","7.07821","","",""
"cci2030","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201419","18.8","18.79771","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199611","19.8","19.76000","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","ETH","","","","ETHDHS201105","19.8","19.83510","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","NGA","","","","NGADHS200803","19.9","19.88695","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201011","19.9","19.89252","","",""
"cci2030","EQ_DHS","PUBLISHED","1997","AFR","MDG","NHLM","","","","21.0","20.96137","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","NGA","","","","NGADHS200802","21.0","21.00976","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201004","21.1","21.12642","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","AFR","NGA","","","","NGADHS200303","21.2","21.17074","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","WQ4","","21.9","21.94853","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","BFADHS199802","22.0","21.95343","","",""
"cci2030","EQ_DHS","PUBLISHED","1994","AFR","CIV","","","","CIVDHS199409","22.0","22.00046","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199608","22.0","22.01824","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","NER","","","","NERDHS199805","22.9","22.86847","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","AFR","MLI","","","","MLIDHS200608","23.0","22.95231","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","AFR","NER","","","WQ2","","23.0","22.98318","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201008","23.0","23.04149","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200023","23.8","23.80952","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","","ETHDHS200506","23.8","23.83115","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","SEAR","NPL","","","WQ1","","23.9","23.93117","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AFR","ETH","PRLM","","","","24.0","24.01014","","",""
"cci2030","EQ_DHS","PUBLISHED","1999","AFR","GIN","","","WQ2","","24.8","24.84321","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200017","25.4","25.40333","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","AFR","MDG","NHLM","","","","25.5","25.51754","","",""
